episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,steps_to_first_comm,num_messages,arrival_time,coordination_score,exploration_coverage,exploration_efficiency,congestion_ratio,communication_effectiveness,velocity_std,avg_goal_alignment,avg_proximity_to_others,exit_queue_time,passed_exit,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory,messages,reward_curve,dist_to_goal_curve,velocity_profile,proximity_profile
1,agent_0,153.84898431484112,1,150,5.024817,1.1313708498984762,0.2251566280270217,0,114,1,149,6.0,0.8866666666666667,21,0.14,0.72,1.0,0.09523193,-0.4494152313457316,0.066864066,0,0,4,dqn,0,0,10,"[[0.0, 0.0], [-0.5525137186050415, 0.39255455136299133], [-0.8151950240135193, 0.5791865587234497], [-0.3113962709903717, 0.4343899190425873], [0.06645280122756958, 0.32579243183135986], [0.34983959794044495, 0.2443443238735199], [0.5623797178268433, 0.18325825035572052], [0.42178478837013245, 0.1374436914920807], [0.31633856892585754, 0.10308276116847992], [0.23725393414497375, 0.07731207460165024], [0.1779404580593109, 0.05798405408859253], [0.1334553360939026, 0.0434880405664444], [0.10009150207042694, 0.0326160304248333], [0.0750686302781105, 0.024462023749947548], [0.05630147084593773, 0.018346518278121948], [0.04222610220313072, 0.013759887777268887], [0.03166957572102547, 0.010319915600121021], [0.023752182722091675, 0.00773993693292141], [0.017814137041568756, 0.005804952699691057], [0.013360602781176567, 0.004353714641183615], [0.010020452551543713, 0.0032652858644723892], [0.007515339180827141, 0.002448964398354292], [0.005636504385620356, 0.001836723298765719], [0.0042273784056305885, 0.0013775425031781197], [0.0031705338042229414, 0.0010331568773835897], [0.002377900294959545, 0.0007748676580376923], [0.0017834252212196589, 0.0005811507580801845], [0.0013375688577070832, 0.00043586306856013834], [0.0010031766723841429, 0.0003268972795922309], [0.0007523825042881072, 0.0002451729669701308], [0.0005642868927679956, 0.00018387973250355572], [0.00042321515502408147, 0.00013790979573968798], [-0.2996825873851776, 0.00010343234316678718], [-0.5247619152069092, 7.757425919407979e-05], [-0.6935714483261108, 5.8180696214549243e-05], [-0.8201785683631897, 4.363552216091193e-05], [-0.9151339530944824, 3.272664253017865e-05], [-0.9863504767417908, 2.4544980988139287e-05], [-1.0, 1.7704744095681235e-05], [-1.0, 1.2646246432268526e-05], [-1.0, 9.03303316590609e-06], [-1.0, 6.452166417147964e-06], [-0.75, 4.839124812860973e-06], [-0.5625, 3.62934360964573e-06], [-0.421875, 2.7220075935474597e-06], [-0.31640625, 2.0415056951605948e-06], [-0.2373046875, 1.531129328213865e-06], [-0.177978515625, 1.1483469961603987e-06], [-0.13348388671875, 8.612602186985896e-07], [-0.1001129150390625, 6.459451924456516e-07], [-0.07508468627929688, 4.844588943342387e-07], [-0.056313514709472656, 3.633441565398243e-07], [-0.04223513603210449, 2.7250811740486824e-07], [-0.03167635202407837, 2.0438109515907854e-07], [-0.023757264018058777, 1.5328582492202258e-07], [-0.017817948013544083, 1.1496436513880326e-07], [-0.013363461010158062, 8.622327385410244e-08], [-0.010022595524787903, 6.466745361422e-08], [-0.007516946643590927, 4.8500591987021835e-08], [-0.005637709982693195, 3.6375443102087957e-08], [-0.00422828271985054, 2.7281583214744387e-08], [-0.003171212039887905, 2.046118652287987e-08], [-0.002378409029915929, 1.5345889892159903e-08], [-0.0017838067142292857, 1.1509417419119927e-08], [-0.0013378550065681338, 8.632063064339945e-09], [-0.00100339122582227, 6.474047520299564e-09], [-0.0007525434484705329, 4.8555355292023705e-09], [-0.0005644076154567301, 3.641651646901778e-09], [-0.00042330569704063237, 2.7312387906874847e-09], [-0.0003174792800564319, 2.048428981993311e-09], [-0.0002381094527663663, 1.5363218475172857e-09], [-0.00017858209321275353, 1.1522413023712375e-09], [-0.00013393656990956515, 8.641810045340037e-10], [-0.00010045242379419506, 6.481357672782906e-10], [-7.533931784564629e-05, 4.861018254587179e-10], [-5.650449020322412e-05, 3.6457636909403845e-10], [-4.237836765241809e-05, 2.7343227682052884e-10], [-3.178377664880827e-05, 2.0507420761539663e-10], [-2.38378306676168e-05, 1.5380564877265357e-10], [-1.78783739102073e-05, 1.1535424004893713e-10], [-1.3408780432655476e-05, 8.65156835061498e-11], [-1.0056584869744256e-05, 6.488676262961235e-11], [-7.542438652308192e-06, 4.866507197220926e-11], [-5.6568292166048195e-06, 3.6498803979156946e-11], [-4.242621798766777e-06, 2.7374101249644234e-11], [-3.1819663490750827e-06, 2.0530577238275782e-11], [-2.386474761806312e-06, 1.5397932928706837e-11], [-1.7898561281981529e-06, 1.1548449696530128e-11], [-1.342392124570324e-06, 8.661337272397596e-12], [-1.0067940365843242e-06, 6.496002954298197e-12], [-7.550955274382432e-07, 4.87200210730343e-12], [-5.663216597895371e-07, 3.654001580477573e-12], [-4.247412448421528e-07, 2.7405011853581795e-12], [-3.185559194207599e-07, 2.055375834808526e-12], [-2.3891695377642463e-07, 1.5415318761063945e-12], [-1.7918770822689112e-07, 1.1561489612899045e-12], [-1.343907882755957e-07, 8.671117209674284e-13], [-1.0079308765398309e-07, 6.503337907255713e-13], [-7.5594819293201e-08, 4.87750302386597e-13], [-5.669611269354391e-08, 3.658127403424749e-13], [-4.252208540833635e-08, 2.743595552568562e-13], [-3.1891563168073844e-08, 2.0576967321890571e-13], [-2.3918671487876964e-08, 1.543272481379157e-13], [-1.7939004948175352e-08, 1.1574543949156857e-13], [-1.3454252822953094e-08, 8.680907961867643e-14], [-1.009069006130403e-08, 6.510680801994143e-14], [-7.568017323933418e-09, 4.8830107709021964e-14], [-5.6760129929500636e-09, 3.662258078176647e-14], [-4.25700985573485e-09, 2.7466935586324855e-14], [-3.1927573918011376e-09, 2.0600202113260115e-14], [-2.3945680993620044e-09, 1.5450150314395665e-14], [-1.7959259634992009e-09, 1.1587613159313222e-14], [-1.346944444868825e-09, 8.69070965772668e-15], [-1.0102083614071944e-09, 6.518032455053247e-15], [-7.576562710553958e-10, 4.8885244471690535e-15], [-5.682422310471225e-10, 3.666393123618553e-15], [-4.2618164552976623e-10, 2.749795054472152e-15], [-3.1963623414732467e-10, 2.062346290854114e-15], [-2.397271825493874e-10, 1.5467596652010262e-15], [-1.7979538691204056e-10, 1.1600697489007696e-15], [-1.3484653671458346e-10, 8.700522852057976e-16], [-1.0113490600538455e-10, 6.525392536090176e-16], [-7.585117950403841e-11, 4.894044137369836e-16], [-5.6888382893305334e-11, 3.670533103027377e-16], [-4.2666287169979e-11, 2.752899959619431e-16], [-3.199971537748425e-11, 2.0646749697145731e-16], [-2.3999786533113188e-11, 1.5485061941987054e-16], [-1.7999839466154022e-11, 1.16137957947458e-16], [-1.3499880033296385e-11, 8.71034750780384e-17], [-1.0124910458653158e-11, 6.532760796289003e-17], [-7.593682627149434e-12, 4.8995704317806294e-17], [-5.6952619703620755e-12, 3.674677741117411e-17], [-4.271446477771557e-12, 2.756008305838058e-17], [-3.2035847499084502e-12, 2.0670062293785436e-17], [-2.4026887250616635e-12, 1.550254754751969e-17], [-1.8020164353760304e-12, 1.1626910247049461e-17], [-1.3515123265320228e-12, 8.720182685287096e-18], [-1.0136342720040714e-12, 6.540137013965322e-18], [-7.602257040030536e-13, 4.905102863871568e-18], [-5.701692915548173e-13, 3.678827044506099e-18], [-4.2762695511358584e-13, 2.7591202833795745e-18], [-3.2072022988771653e-13, 2.0693401608358926e-18], [-2.405401724157874e-13, 1.5520051723257077e-18], [-1.8040512931184055e-13, 1.164003905093675e-18], [-1.3530383681948505e-13, 8.73002902970862e-19], [-1.0147788100274557e-13, 6.547521772281465e-19], [-7.610841075205918e-14, 4.91064145845807e-19], [-5.708130636997849e-14, 3.6829810938435523e-19], [-4.281097977748387e-14, 2.762235755759179e-19], [-3.210823737421174e-14, 2.0716768168193842e-19]]","[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0]]","[-0.01, -0.01, -0.01, -0.01, -0.01, 151.52453336792067, 0.08087251607894054, -0.00416548040018125, -0.02247663682865013, -0.019357477621487595, -0.017018108216115695, -0.015263581162086773, -0.013947685871565078, -0.01296076440367381, -0.012220573302755357, -0.011665429977066518, -0.01124907248279989, -0.010936804362099916, -0.010702603271574938, -0.010526952453681203, -0.010395214340260903, -0.010296410755195677, -0.010222308066396757, -0.010166731049797569, -0.010125048287348176, -0.010093786215511132, -0.01007033966163335, -0.010052754746225011, -0.01003956605966876, -0.010029674544751569, -0.010022255908563676, 1.9446181620728071, 2.0061684388504526, 0.10681165770995366, 0.1050596523475969, -0.05575669723245765, -0.05931752291766889, -0.060000000000000005, -0.06, -0.060000000000000005, -0.060000000000000005, -0.04750000000000001, -0.038125000000000006, -0.03109375000000001, -0.025820312500000005, -0.021865234375000007, -0.018898925781250006, -0.016674194335937503, -0.015005645751953126, -0.013754234313964846, -0.012815675735473634, -0.012111756801605226, -0.01158381760120392, -0.01118786320090294, -0.010890897400677205, -0.010668173050507903, -0.010501129787880929, -0.010375847340910696, -0.010281885505683023, -0.010211414129262266, -0.0101585605969467, -0.010118920447710025, -0.01008919033578252, -0.010066892751836889, -0.010050169563877666, -0.01003762717290825, -0.010028220379681188, -0.01002116528476089, -0.010015873963570667, -0.010011905472678, -0.0100089291045085, -0.010006696828381376, -0.010005022621286032, -0.010003766965964524, -0.010002825224473393, -0.010002118918355046, -0.010001589188766284, -0.010001191891574713, -0.010000893918681034, -0.010000670439010775, -0.010000502829258082, -0.010000377121943562, -0.010000282841457672, -0.010000212131093254, -0.01000015909831994, -0.010000119323739955, -0.010000089492804967, -0.010000067119603724, -0.010000050339702794, -0.010000037754777095, -0.01000002831608282, -0.010000021237062116, -0.010000015927796587, -0.01000001194584744, -0.01000000895938558, -0.010000006719539186, -0.010000005039654388, -0.010000003779740791, -0.010000002834805594, -0.010000002126104196, -0.010000001594578147, -0.01000000119593361, -0.010000000896950207, -0.010000000672712655, -0.010000000504534493, -0.010000000378400868, -0.010000000283800652, -0.01000000021285049, -0.010000000159637867, -0.0100000001197284, -0.0100000000897963, -0.010000000067347225, -0.010000000050510419, -0.010000000037882813, -0.010000000028412111, -0.010000000021309083, -0.010000000015981812, -0.01000000001198636, -0.01000000000898977, -0.010000000006742327, -0.010000000005056745, -0.010000000003792558, -0.01000000000284442, -0.010000000002133315, -0.010000000001599986, -0.01000000000119999, -0.010000000000899992, -0.010000000000674995, -0.010000000000506246, -0.010000000000379684, -0.010000000000284764, -0.010000000000213572, -0.01000000000016018, -0.010000000000120135, -0.010000000000090102, -0.010000000000067576, -0.010000000000050682, -0.010000000000038011, -0.010000000000028509, -0.010000000000021382, -0.010000000000016036, -0.010000000000012027, -0.01000000000000902, -0.010000000000006766, -0.010000000000005074, -0.010000000000003806, -0.010000000000002854, -0.01000000000000214, -0.010000000000001605]","[1.1313708498984762, 0.47671926025043077, 0.22133563789675617, 0.6102494041781608, 0.9877313776850049, 1.277060817425474, 1.4954761386596032, 1.3898701130092304, 1.3160187833963397, 1.2641888946734965, 1.2275810374456162, 1.2015195417670819, 1.1828114257396816, 1.1692751003518527, 1.159411218878294, 1.1521798129199674, 1.1468517423267013, 1.1429101741040115, 1.139984971787517, 1.1378086313444111, 1.136186313181262, 1.1349751880114314, 1.1340700125976055, 1.1333929176571806, 1.1328861031810213, 1.132506559384437, 1.1322222208925008, 1.1320091467517825, 1.1318494423967063, 1.13172972102394, 1.1316399620408766, 1.131572660815484, 0.9434786867305341, 0.8459502884470362, 0.8069906758336504, 0.8002108220274138, 0.8082100380458953, 0.8213934677210234, 0.824603949010011, 0.8246088564681051, 0.824612361797063, 0.8246148656041576, 0.8015561473931296, 0.8345061072654871, 0.8848582713747213, 0.9348046045212434, 0.9780713495982244, 1.0133651314655558, 1.041269586249371, 1.062939743439499, 1.079583918430054, 1.0922769827535777, 1.1019106828828595, 1.109198314562963, 1.1146984076006539, 1.1188425172948926, 1.1219611876159916, 1.1243060953821569, 1.1260680762086066, 1.1273914092278832, 1.1283849442333347, 1.1291306764870412, 1.129690301732393, 1.1301102038334843, 1.1304252332791447, 1.1306615631895163, 1.1308388430873924, 1.1309718212867121, 1.1310715652435377, 1.1311463789746738, 1.1312024925333088, 1.1312445795224115, 1.1312761457948541, 1.1312998210799832, 1.131317577866488, 1.1313308956380137, 1.1313408840708403, 1.131348375452695, 1.1313539940235706, 1.13135820796811, 1.1313613684374582, 1.131363738795585, 1.1313655165671175, 1.1313668498974394, 1.1313678498964532, 1.1313685998962133, 1.1313691623963593, 1.1313695842716123, 1.1313699006781754, 1.1313701379832162, 1.1313703159619892, 1.1313704494460772, 1.1313705495591637, 1.1313706246439943, 1.1313706809576005, 1.131370723192822, 1.1313707548692291, 1.1313707786265428, 1.1313707964445232, 1.1313708098080124, 1.1313708198306276, 1.1313708273475902, 1.1313708329853123, 1.1313708372136022, 1.1313708403848213, 1.1313708427632347, 1.1313708445470452, 1.131370845884903, 1.1313708468882961, 1.131370847640841, 1.1313708482052498, 1.1313708486285565, 1.1313708489460366, 1.1313708491841463, 1.1313708493627288, 1.1313708494966654, 1.1313708495971182, 1.1313708496724577, 1.1313708497289623, 1.1313708497713408, 1.1313708498031245, 1.1313708498269626, 1.1313708498448407, 1.1313708498582498, 1.1313708498683062, 1.1313708498758488, 1.1313708498815056, 1.1313708498857482, 1.13137084988893, 1.1313708498913166, 1.1313708498931065, 1.131370849894449, 1.1313708498954558, 1.131370849896211, 1.1313708498967772, 1.131370849897202, 1.1313708498975206, 1.1313708498977595, 1.1313708498979387, 1.131370849898073, 1.1313708498981736, 1.1313708498982493, 1.131370849898306, 1.1313708498983486, 1.1313708498983803, 1.1313708498984043, 1.1313708498984223, 1.1313708498984356, 1.1313708498984458, 1.1313708498984534]","[0.6777687668800354, 0.3222312331199646, 0.5241938829421997, 0.39314544200897217, 0.2948590815067291, 0.22114431858062744, 0.1478712558746338, 0.11090346425771713, 0.08317756652832031, 0.06238317862153053, 0.04678739607334137, 0.03509053960442543, 0.02631790190935135, 0.01973843201994896, 0.014803823083639145, 0.011102867312729359, 0.008327148854732513, 0.006245362106710672, 0.004684021696448326, 0.0035130158066749573, 0.002634762553498149, 0.0019760718569159508, 0.0014820536598563194, 0.0011115403613075614, 0.0008336553000845015, 0.0006252414314076304, 0.00046893113176338375, 0.0003516982833389193, 0.0002637737197801471, 0.00019783027528319508, 0.00014837273920420557, 0.3001058101654053, 0.22507932782173157, 0.16880953311920166, 0.12660712003707886, 0.09495538473129272, 0.07121652364730835, 0.013649525120854378, 5.058497663412709e-06, 3.613213266362436e-06, 2.580866748758126e-06, 0.25, 0.1875, 0.140625, 0.10546875, 0.0791015625, 0.059326171875, 0.04449462890625, 0.0333709716796875, 0.025028228759765625, 0.01877117156982422, 0.014078378677368164, 0.010558784008026123, 0.007919088006019592, 0.005939316004514694, 0.004454487003386021, 0.003340865485370159, 0.0025056488811969757, 0.0018792366608977318, 0.0014094272628426552, 0.001057070679962635, 0.0007928030099719763, 0.0005946023156866431, 0.0004459517076611519, 0.0003344637807458639, 0.000250847777351737, 0.00018813583301380277, 0.00014110191841609776, 0.00010582641698420048, 7.936982729006559e-05, 5.952735955361277e-05, 4.4645523303188384e-05, 3.3484146115370095e-05, 2.5113105948548764e-05, 1.883482764242217e-05, 1.412612255080603e-05, 1.0594591003609821e-05, 7.945945981191471e-06, 5.959456757409498e-06, 4.469593477551825e-06, 3.35219556291122e-06, 2.514146217436064e-06, 1.8856094357033726e-06, 1.4142074178380426e-06, 1.0606554496916942e-06, 7.954915872687707e-07, 5.966186336081591e-07, 4.474640036278288e-07, 3.355980879859999e-07, 2.5169850914608105e-07, 1.8877386764870607e-07, 1.4158041494738427e-07, 1.0618532542139292e-07, 7.963896564433526e-08, 5.972924554953352e-08, 4.479691995129542e-08, 3.35977006216126e-08, 2.5198268360782095e-08, 1.889870659965709e-08, 1.4174027285207558e-08, 1.0630522240262508e-08, 7.97289168019688e-09, 5.979666539701611e-09, 4.484752125222258e-09, 3.3635627616490638e-09, 2.5226727373706126e-09, 1.8920043309833545e-09, 1.4190031372152134e-09, 1.0642524639337125e-09, 7.981892924391332e-10, 5.986421358628036e-10, 4.4898151863037583e-10, 3.3673608346163064e-10, 2.525520903517986e-10, 1.8941404000827333e-10, 1.4206058551735623e-10, 1.0654541138244156e-10, 7.990905159793726e-11, 5.993179563734685e-11, 4.494885019745709e-11, 3.3711630709198914e-11, 2.5283726501346138e-11, 1.896279661073308e-11, 1.4222095723326333e-11, 1.066657179249475e-11, 7.999928844371063e-12, 5.999947066959166e-12, 4.4999594328576364e-12, 3.3749695746432273e-12, 2.531227831503724e-12, 1.8984206567873585e-12, 1.4238154925905189e-12, 1.0678617278631064e-12, 8.008960248467867e-13, 6.006722896856331e-13, 4.505041088440076e-13, 3.378780545279514e-13, 2.5340856800101785e-13, 1.9005641244823623e-13, 1.425423364412315e-13, 1.069067252258693e-13, 8.018005747192913e-14, 6.013504310394685e-14, 4.5101292492355505e-14, 3.382595581673947e-14, 2.5369470250686393e-14, 1.902710438208069e-14, 1.4270326592494623e-14, 1.0702742403272125e-14]","[0.6777687668800354, 1.0, 0.5344737768173218, 0.3325006663799286, 0.5301404595375061, 0.3976053297519684, 0.13862183690071106, 0.12006906419992447, 0.14363375306129456, 0.16153723001480103, 0.12115292251110077, 0.09086469560861588, 0.06814851611852646, 0.05111138895153999, 0.03833354637026787, 0.028750156983733177, 0.021562617272138596, 0.016171962022781372, 0.19853612780570984, 0.14890210330486298, 0.2449268251657486, 0.48354509472846985, 0.4261426627635956, 0.3196069896221161, 0.42375946044921875, 0.31781959533691406, 0.23836469650268555, 0.17877352237701416, 0.13408014178276062, 0.10056009888648987, 0.31661680340766907, 0.12223157286643982, 0.20838725566864014, 0.15635553002357483, 0.11726667732000351, 0.08486605435609818, 0.013649544678628445, 7.569983426947147e-05, 0.0216881912201643, 0.12631306052207947, 0.09028248488903046, 0.03249438852071762, 0.24626389145851135, 0.18469791114330292, 0.1385234296321869, 0.10389257222414017, 0.07791943103075027, 0.058439575135707855, 0.04382967948913574, 0.03287225961685181, 0.024654192849993706, 0.01849064603447914, 0.013867983594536781, 0.010400989092886448, 0.007800741586834192, 0.005850556306540966, 0.0043879165314137936, 0.003290937514975667, 0.002468203194439411, 0.001851152628660202, 0.0013883644714951515, 0.0010412733536213636, 0.0007809549570083618, 0.0005857161595486104, 0.00043928713421337306, 0.00032946537248790264, 0.00024709905846975744, 0.00018532427202444524, 0.00013899321493227035, 0.00010424489300930873, 7.818368612788618e-05, 5.8637760957935825e-05, 4.3978314351988956e-05, 3.298373849247582e-05, 2.4737806597840972e-05, 1.8553353584138677e-05, 1.3915015188104007e-05, 1.043626070895698e-05, 7.827195986465085e-06, 5.870397217222489e-06, 4.402797458169516e-06, 3.302098093627137e-06, 2.476573854437447e-06, 1.857430106610991e-06, 1.3930725799582433e-06, 1.0448045486555202e-06, 7.836034114916401e-07, 5.877026296730037e-07, 4.4077688698962447e-07, 3.3058267945307307e-07, 2.479370095898048e-07, 1.8595278561406303e-07, 1.3946456078883784e-07, 1.045984348024831e-07, 7.844881366736445e-08, 5.883662268502121e-08, 4.412746079651697e-08, 3.3095602702815086e-08, 2.4821698474397635e-08, 1.8616272967619807e-08, 1.3962203837536435e-08, 1.0471652878152327e-08, 7.85374076883727e-09, 5.8903046884495325e-09, 4.417728849404057e-09, 3.313296303986135e-09, 2.4849724500342063e-09, 1.863729393036806e-09, 1.3977971002887557e-09, 1.0483478529721424e-09, 7.862607231956531e-10, 5.896955701523154e-10, 4.422717192476e-10, 3.317037755579122e-10, 2.4877783166843415e-10, 1.865833737513256e-10, 1.3993753378294116e-10, 1.0495315033720587e-10, 7.871486101818093e-11, 5.903614402891222e-11, 4.427711322585459e-11, 3.320783231730573e-11, 2.4905874237979297e-11, 1.8679403510080128e-11, 1.4009553933602703e-11, 1.0507165450202027e-11, 7.880373437130217e-12, 5.910280077847663e-12, 4.4327107089070505e-12, 3.3245329232600707e-12, 2.4933995840248357e-12, 1.870049688018627e-12, 1.4025372660139701e-12, 1.0519030308256405e-12, 7.889271375939588e-13, 5.916954209581049e-13, 4.43771592823633e-13, 3.328286810651976e-13, 2.496215311276889e-13, 1.8721612801697596e-13, 1.4041210956525912e-13, 1.0530907878581255e-13, 7.898181078342531e-14, 5.923635469943719e-14, 4.4427264330512e-14, 3.3320449941949895e-14, 2.499033491536358e-14, 1.8742750339489737e-14, 1.4057066566265566e-14]"
