episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,42.95872625163763,1,37,7.2374344,1.1313708498984762,0.15632208727146457,0,0,0.0,1,ppo,0,0,2,"[[0.0, 0.0], [0.30000001192092896, 0.0], [0.5249999761581421, 0.0], [0.6937500238418579, -0.0], [0.520312488079071, 0.30000001192092896], [0.690234363079071, 0.22499999403953552], [0.5176757574081421, 0.46875], [0.6882568597793579, 0.3515625], [0.516192615032196, 0.563671886920929], [0.6871444582939148, 0.4227539002895355], [0.5153583288192749, 0.6170654296875], [0.38651877641677856, 0.762799084186554], [0.28988906741142273, 0.8720992803573608], [0.5174168348312378, 0.654074490070343], [0.38806259632110596, 0.7905558347702026], [0.29104694724082947, 0.8929169178009033], [0.2182852178812027, 0.9696877002716064], [0.4637139141559601, 0.7272657752037048], [0.34778544306755066, 0.8454493284225464], [0.2608390748500824, 0.6340869665145874], [0.1956293135881424, 0.47556522488594055], [0.44672197103500366, 0.356673926115036], [0.33504149317741394, 0.567505419254303], [0.25128111243247986, 0.4256290793418884], [0.1884608417749405, 0.6192218065261841], [0.17526811361312866, 0.33697086572647095], [0.22119714319705963, -0.08444441109895706], [0.22966662049293518, -0.0029101285617798567], [0.1722499579191208, 0.2978174090385437], [0.1291874796152115, 0.22336305677890778], [0.09689060598611832, 0.16752229630947113], [0.07266795635223389, 0.12564171850681305], [0.05450096353888512, 0.39423128962516785], [0.04087572544813156, 0.2956734597682953], [0.03065679222345352, 0.22175510227680206], [0.02299259416759014, 0.16631633043289185], [0.01724444516003132, 0.12473724037408829], [0.012933334335684776, 0.09355293214321136]]"
1,agent_1,36.4564288669185,1,37,5.8976145,1.1313708498984762,0.19183533510278777,0,0,0.0,1,ppo,0,0,2,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5249999761581421], [0.0, 0.6937500238418579], [0.0, 0.8203125], [0.30000001192092896, 0.615234375], [0.22499999403953552, 0.761425793170929], [0.16875000298023224, 0.8710693120956421], [0.12656250596046448, 0.9533020257949829], [0.09492187201976776, 0.7149764895439148], [0.3711914122104645, 0.5362323522567749], [0.27839356660842896, 0.7021743059158325], [0.20879516005516052, 0.526630699634552], [0.45659637451171875, 0.3949730396270752], [0.34244728088378906, 0.5962297916412354], [0.2568354606628418, 0.7471723556518555], [0.19262659549713135, 0.5603792667388916], [0.1444699466228485, 0.4202844500541687], [0.10835245996713638, 0.6152133345603943], [0.08126434683799744, 0.4614099860191345], [0.06094826012849808, 0.3460575044155121], [0.04571119323372841, 0.25954312086105347], [0.03428339585661888, 0.1946573406457901], [0.32571253180503845, 0.14599300920963287], [0.24428440630435944, 0.4094947576522827], [0.14929081499576569, 0.43456658720970154], [0.02222205512225628, 0.6630975008010864], [-0.047102220356464386, 0.7368999123573303], [-0.03532666340470314, 0.5526749491691589], [-0.02649499848484993, 0.414506196975708], [-0.019871247932314873, 0.310879647731781], [-0.014903436414897442, 0.23315975069999695], [-0.011177577078342438, 0.17486980557441711], [-0.008383182808756828, 0.13115236163139343], [-0.006287387106567621, 0.09836426377296448], [-0.004715540446341038, 0.07377319782972336], [-0.0035366553347557783, 0.05532990023493767], [-0.002652491442859173, 0.041497424244880676]]"
2,agent_0,45.58701530599508,1,37,7.2374344,1.1313708498984762,0.15632208727146457,0,0,0.0,1,ppo,0,0,2,"[[0.0, 0.0], [0.30000001192092896, 0.0], [0.5249999761581421, 0.0], [0.6937500238418579, -0.0], [0.520312488079071, 0.30000001192092896], [0.690234363079071, 0.22499999403953552], [0.5176757574081421, 0.46875], [0.6882568597793579, 0.3515625], [0.516192615032196, 0.563671886920929], [0.6871444582939148, 0.4227539002895355], [0.5153583288192749, 0.6170654296875], [0.38651877641677856, 0.762799084186554], [0.28988906741142273, 0.8720992803573608], [0.5174168348312378, 0.654074490070343], [0.38806259632110596, 0.7905558347702026], [0.29104694724082947, 0.8929169178009033], [0.2182852178812027, 0.9696877002716064], [0.4637139141559601, 0.7272657752037048], [0.34778544306755066, 0.8454493284225464], [0.2608390748500824, 0.6340869665145874], [0.1956293135881424, 0.47556522488594055], [0.44672197103500366, 0.356673926115036], [0.33504149317741394, 0.567505419254303], [0.25128111243247986, 0.4256290793418884], [0.1884608417749405, 0.6192218065261841], [0.17526811361312866, 0.33697086572647095], [0.22119714319705963, -0.08444441109895706], [0.22966662049293518, -0.0029101285617798567], [0.1722499579191208, 0.2978174090385437], [0.1291874796152115, 0.22336305677890778], [0.09689060598611832, 0.16752229630947113], [0.07266795635223389, 0.12564171850681305], [0.05450096353888512, 0.39423128962516785], [0.04087572544813156, 0.2956734597682953], [0.03065679222345352, 0.22175510227680206], [0.02299259416759014, 0.16631633043289185], [0.01724444516003132, 0.12473724037408829], [0.012933334335684776, 0.09355293214321136]]"
2,agent_1,38.342329778607294,1,37,5.8976145,1.1313708498984762,0.19183533510278777,0,0,0.0,1,ppo,0,0,2,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5249999761581421], [0.0, 0.6937500238418579], [0.0, 0.8203125], [0.30000001192092896, 0.615234375], [0.22499999403953552, 0.761425793170929], [0.16875000298023224, 0.8710693120956421], [0.12656250596046448, 0.9533020257949829], [0.09492187201976776, 0.7149764895439148], [0.3711914122104645, 0.5362323522567749], [0.27839356660842896, 0.7021743059158325], [0.20879516005516052, 0.526630699634552], [0.45659637451171875, 0.3949730396270752], [0.34244728088378906, 0.5962297916412354], [0.2568354606628418, 0.7471723556518555], [0.19262659549713135, 0.5603792667388916], [0.1444699466228485, 0.4202844500541687], [0.10835245996713638, 0.6152133345603943], [0.08126434683799744, 0.4614099860191345], [0.06094826012849808, 0.3460575044155121], [0.04571119323372841, 0.25954312086105347], [0.03428339585661888, 0.1946573406457901], [0.32571253180503845, 0.14599300920963287], [0.24428440630435944, 0.4094947576522827], [0.14929081499576569, 0.43456658720970154], [0.02222205512225628, 0.6630975008010864], [-0.047102220356464386, 0.7368999123573303], [-0.03532666340470314, 0.5526749491691589], [-0.02649499848484993, 0.414506196975708], [-0.019871247932314873, 0.310879647731781], [-0.014903436414897442, 0.23315975069999695], [-0.011177577078342438, 0.17486980557441711], [-0.008383182808756828, 0.13115236163139343], [-0.006287387106567621, 0.09836426377296448], [-0.004715540446341038, 0.07377319782972336], [-0.0035366553347557783, 0.05532990023493767], [-0.002652491442859173, 0.041497424244880676]]"
