episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions_obstacle,collisions_agent,total_collisions,stationary_steps,congestion_ratio,discovery_steps,info_sharing_steps,communication_efficiency,group_success_rate,coordination_index,bottleneck_time,near_miss_events,safety_violations,risk_exposure_time,time_to_first_movement,exploration_time,exploration_ratio,waiting_time,scenario_id,algorithm,num_obstacles,num_exits,num_agents,initial_position,trajectory
1,agent_0,-20.586887452850284,1,17,1.1641005369676982,1.1104528451978422,0.9539148981843097,4,4,8,1,0.058823529411764705,1,1,0.058823529411764705,1.0,0.9987999030298037,0,3,11,0,1,0,0.0,0,5,a2c,2,0,6,"[0.0868068680851184, -0.22579679432389566]","[[0.0868068680851184, -0.22579679432389566], [0.0868068680851184, -0.22579679432389566], [0.053935271505351844, -0.22645123320279464], [0.024766397661772053, -0.1976292231848128], [0.00012457582454765762, -0.1448082529191489], [-0.019588881645231867, -0.07255147670661775], [-0.005359647621055482, -0.014746055736592836], [0.036023739598285635, 0.0314982810394271], [0.09988370896428977, 0.06503276861563072], [0.18322193218608168, 0.09252594521237929], [0.28017130964237225, 0.11427326784802301], [0.3577308116074047, 0.161671125956538], [0.4197784131794307, 0.22958941244335], [0.46941649443705147, 0.31392404163279963], [0.5071473245664087, 0.406532812587551], [0.5673319886698943, 0.48061982935135206], [0.6148027069378105, 0.5686342083307446]]"
1,agent_1,-20.910090688811675,1,25,1.9231645142633245,1.5977133713943827,0.8307731135557027,0,9,9,1,0.04,21,1,0.84,1.0,0.9987999030298037,0,13,22,0,1,20,0.8,0,5,a2c,2,0,6,"[-0.8965410750129452, 0.7611932425102157]","[[-0.8965410750129452, 0.7611932425102157], [-0.8965410750129452, 0.7611932425102157], [-0.8965410750129452, 0.7311932425102157], [-0.8965410750129452, 0.6771932425102156], [-0.8665410750129452, 0.6339932425102156], [-0.8125410750129451, 0.5994332425102156], [-0.7393410750129451, 0.5717852425102156], [-0.650781075012945, 0.5496668425102156], [-0.5522857197254348, 0.5323849159165993], [-0.45308350267291836, 0.5197785630790254], [-0.35350601422155875, 0.510595764283487], [-0.2537296437483037, 0.5039117613523265], [-0.15384796978925463, 0.49904851067626377], [-0.05391056740219474, 0.4955107707018062], [0.04605631977590702, 0.49293754938977885], [0.14603880462135255, 0.49106599278356555], [0.24602954014586068, 0.48970481341703465], [0.34602463985425486, 0.4887148465952119], [0.446022047944011, 0.4879948637268255], [0.5460206770105522, 0.4874712371305842], [0.6460199518871208, 0.4870904167523325], [0.7260193717883756, 0.5167857604497311], [0.7900189077093794, 0.57054203540765], [0.8112185364461976, 0.6135470553739368], [0.7968719352607906, 0.646640787354621]]"
1,agent_2,-27.89154015202122,1,23,1.8503881161888254,1.5905049595754226,0.859552082971288,4,9,13,1,0.043478260869565216,9,1,0.391304347826087,1.0,0.9987999030298037,0,8,21,0,1,8,0.34782608695652173,0,5,a2c,2,0,6,"[-0.5962211682835541, -0.22169230729546352]","[[-0.5962211682835541, -0.22169230729546352], [-0.5962211682835541, -0.22169230729546352], [-0.5662211682835541, -0.22169230729546352], [-0.512221168283554, -0.22169230729546352], [-0.439021168283554, -0.22169230729546352], [-0.35046116828355395, -0.22169230729546352], [-0.2504611682835539, -0.22169230729546352], [-0.1504611682835539, -0.22169230729546352], [-0.0504611682835539, -0.22169230729546352], [0.029538831716446112, -0.19169230729546352], [0.12353883171644614, -0.16769230729546353], [0.1985222633880448, -0.11848175249791043], [0.25427204367332035, -0.04732303304712365], [0.2979814054041303, 0.042618568545716606], [0.33043016205405673, 0.1372075646915361], [0.38638916737399787, 0.21287876160819172], [0.4611563716299508, 0.2734157191415162], [0.5495756552547745, 0.32012792614646285], [0.6436793609713946, 0.3539582759879849], [0.7171862518525024, 0.40961473981346713], [0.7751462957502285, 0.48237771974331917], [0.8201147345165724, 0.5691966528255262], [0.8247510413973764, 0.637809880522183]]"
1,agent_3,-15.355855039922051,1,17,1.2158696770870754,1.2366224632439582,1.017068265249119,2,1,3,1,0.058823529411764705,5,1,0.29411764705882354,1.0,0.9987999030298037,0,1,4,0,1,4,0.23529411764705882,0,5,a2c,2,0,6,"[0.3518875540678488, -0.48661402384544994]","[[0.3518875540678488, -0.48661402384544994], [0.3518875540678488, -0.48661402384544994], [0.3518875540678488, -0.4566140238454499], [0.3518875540678488, -0.4026140238454499], [0.3518875540678488, -0.32941402384544993], [0.3518875540678488, -0.2408540238454499], [0.3518875540678488, -0.1408540238454499], [0.35266670681965495, -0.04085705928657264], [0.35373959853562703, 0.05913718506461889], [0.35451989232798226, 0.15913414072626697], [0.35508738214913893, 0.2591325304898171], [0.3855413740060643, 0.3391312423006572], [0.4099045674916046, 0.4331302117493293], [0.4593951222800368, 0.508329387308267], [0.5289875661107826, 0.5684887277554171], [0.5846615211753792, 0.5866162001131373], [0.6292006852270565, 0.6011181779993134]]"
1,agent_4,-25.24393597163899,1,24,1.4018271886783615,0.8353514501478592,0.5959018749917571,5,15,20,2,0.08333333333333333,1,1,0.041666666666666664,1.0,0.9987999030298037,0,7,27,1,1,0,0.0,1,5,a2c,2,0,6,"[0.028718168903399288, 0.2028151767162174]","[[0.028718168903399288, 0.2028151767162174], [0.028718168903399288, 0.2028151767162174], [0.005990519770654221, 0.20352806871509538], [-0.004919248668286896, 0.17481127431307572], [-0.006406994627879541, 0.12610181941026571], [-0.009028381595075111, 0.049805929604846894], [-0.011560933780713604, 0.01374682916207249], [-0.01366058382687347, 0.013675018173835176], [0.013906436545667401, 0.017078551227857664], [0.0637379302302266, 0.019004235378916375], [0.13353528510384513, 0.020506944587829055], [0.18937316900273996, 0.051709111954959204], [0.23404347612185583, 0.10667084584866332], [0.26977972181714854, 0.18064023296362663], [0.3283687183733827, 0.23981574265559727], [0.40523991561837003, 0.2871561504091738], [0.4967368734143599, 0.32502847661203504], [0.5924210057662641, 0.3540895642734301], [0.67002716735995, 0.40887440102267036], [0.760111065451967, 0.4522897359234528], [0.8330236527327408, 0.5187841949746125], [0.8627533189091968, 0.5733712130772148], [0.8578754959826326, 0.6178827463284056], [0.8268175155234045, 0.6537704439330321]]"
1,agent_5,-26.05524626957221,1,25,2.0493007641718557,1.794375891788824,0.8756039733942862,1,6,7,1,0.04,12,1,0.48,1.0,0.9987999030298037,0,6,13,0,1,11,0.44,0,5,a2c,2,0,6,"[-0.6894160052020457, -0.4354769947124981]","[[-0.6894160052020457, -0.4354769947124981], [-0.6894160052020457, -0.4354769947124981], [-0.6594160052020457, -0.4354769947124981], [-0.6054160052020456, -0.4354769947124981], [-0.5322160052020456, -0.4354769947124981], [-0.44365600520204557, -0.4354769947124981], [-0.34365600520204553, -0.4354769947124981], [-0.2636560052020455, -0.4054769947124981], [-0.19965600520204552, -0.3514769947124981], [-0.1184560052020455, -0.3082769947124981], [-0.05349600520204548, -0.24371699471249808], [-0.0015280052020454626, -0.16206899471249805], [0.07004639479795456, -0.09675059471249803], [0.12717895991042422, -0.014678248555772294], [0.20243425147678765, 0.051174929737014985], [0.2887857117510965, 0.10160731326679136], [0.3814016401968887, 0.13932057085777522], [0.47744857371081745, 0.1671591513275289], [0.5753442288818924, 0.18756603003609157], [0.6536607530187524, 0.23389153300294172], [0.7163139723282403, 0.30095193537642184], [0.7664365477758307, 0.38460025727520597], [0.8046666704462093, 0.47700403274248765], [0.8328990235715946, 0.5729359577570705], [0.8255260751456677, 0.6494185993998373]]"
2,agent_0,-25.28216244570724,1,37,2.53903483504811,1.7224033022330438,0.6783693072885342,0,27,27,1,0.02702702702702703,24,1,0.6486486486486487,1.0,0.998252291874426,0,13,40,0,1,23,0.6216216216216216,0,5,a2c,2,0,6,"[-0.9908015357321431, 0.371574510262799]","[[-0.9908015357321431, 0.371574510262799], [-0.9908015357321431, 0.371574510262799], [-0.9608015357321431, 0.371574510262799], [-0.9068015357321431, 0.371574510262799], [-0.833601535732143, 0.371574510262799], [-0.7450415357321429, 0.371574510262799], [-0.645041535732143, 0.371574510262799], [-0.545041535732143, 0.371574510262799], [-0.445041535732143, 0.371574510262799], [-0.345041535732143, 0.371574510262799], [-0.24504153573214302, 0.371574510262799], [-0.145041535732143, 0.371574510262799], [-0.04504153573214301, 0.371574510262799], [0.054958464267857, 0.371574510262799], [0.154958464267857, 0.371574510262799], [0.254958464267857, 0.371574510262799], [0.35495846426785704, 0.371574510262799], [0.454958464267857, 0.371574510262799], [0.554958464267857, 0.371574510262799], [0.654958464267857, 0.371574510262799], [0.734958464267857, 0.401574510262799], [0.7989584642678571, 0.455574510262799], [0.8201584642678571, 0.498774510262799], [0.8371184642678571, 0.533334510262799], [0.8206864642678571, 0.560982510262799], [0.7752720054422126, 0.579748812373875], [0.7361052586476324, 0.5711002818862976], [0.6748399421928218, 0.5654292018048854], [0.6258276890289733, 0.5308923377397556], [0.5866178864978946, 0.5032628464876518], [0.5552500444730316, 0.48115925348596883], [0.5601557708531751, 0.46347637908470657], [0.594159626632153, 0.45060114170593535], [0.6511586839830565, 0.44290315164413663], [0.6968249506694362, 0.4690742623867574], [0.7328686640129151, 0.5220872701585769], [0.7606976944485575, 0.5963166500829513]]"
2,agent_1,-22.5846710536779,1,21,1.4594364063466707,1.1680537273817502,0.8003457514847644,0,7,7,1,0.047619047619047616,15,1,0.7142857142857143,1.0,0.998252291874426,0,4,11,0,1,14,0.6666666666666666,0,5,a2c,2,0,6,"[0.9885788277301821, -0.4318444107898727]","[[0.9885788277301821, -0.4318444107898727], [0.9885788277301821, -0.4318444107898727], [0.9885788277301821, -0.40184441078987265], [0.9885788277301821, -0.34784441078987266], [0.9885788277301821, -0.2746444107898727], [0.9885788277301821, -0.18608441078987265], [0.9885788277301821, -0.08608441078987264], [0.9885788277301821, 0.013915589210127366], [0.9885788277301821, 0.11391558921012737], [0.9885788277301821, 0.21391558921012738], [0.9885788277301821, 0.3139155892101274], [0.9885788277301821, 0.4139155892101274], [0.9885788277301821, 0.5139155892101274], [0.9585788277301821, 0.5939155892101273], [0.9045788277301821, 0.6579155892101274], [0.861378827730182, 0.7391155892101274], [0.8271790970816875, 0.8330856824503197], [0.7998193125628918, 0.8782617570424734], [0.7779314849478554, 0.8844026167161965], [0.761379562900971, 0.8624077742740321], [0.7481702889308658, 0.814757748533773]]"
2,agent_2,-31.76538995037748,1,39,2.888952220118751,1.5328248826241786,0.5305815970058416,0,51,51,1,0.02564102564102564,19,1,0.48717948717948717,1.0,0.998252291874426,0,12,63,0,1,18,0.46153846153846156,0,5,a2c,2,0,6,"[-0.8116583627986125, 0.9538525457285105]","[[-0.8116583627986125, 0.9538525457285105], [-0.8116583627986125, 0.9538525457285105], [-0.7816583627986124, 0.9538525457285105], [-0.7276583627986124, 0.9538525457285105], [-0.6544583627986124, 0.9538525457285105], [-0.5658983627986123, 0.9538525457285105], [-0.4658983627986123, 0.9538525457285105], [-0.3658983627986123, 0.9538525457285105], [-0.26589836279861234, 0.9538525457285105], [-0.16589836279861234, 0.9538525457285105], [-0.06589836279861233, 0.9538525457285105], [0.034101637201387675, 0.9538525457285105], [0.13410163720138768, 0.9538525457285105], [0.23410163720138769, 0.9538525457285105], [0.3341016372013877, 0.9538525457285105], [0.4341016372013877, 0.9538525457285105], [0.5341016372013877, 0.9538525457285105], [0.6341001913808864, 0.9543902835920334], [0.7126148581940344, 0.9277239893901325], [0.7775195235927118, 0.8796226187992147], [0.831422551935963, 0.8131501071881451], [0.8792364898499674, 0.7335328899954426], [0.918757145388548, 0.6416736619026655], [0.9200303723331055, 0.569615291429358], [0.8904092170753757, 0.5158522816409208], [0.8421246119907568, 0.47150386089024904], [0.7781686391334112, 0.4344602841768532], [0.6993554535979984, 0.4041161459925302], [0.6068827170606516, 0.3796557627545255], [0.5343654978408058, 0.3894477974582919], [0.5093953175690656, 0.39421879747351], [0.5200711675210056, 0.3985531245682569], [0.5539222177011972, 0.4035135126215864], [0.6080053819847175, 0.4073403591869885], [0.6789258834270266, 0.4103505297320415], [0.7328757654326705, 0.44287857422840055], [0.7743697424431749, 0.5007144128267504], [0.811849075847586, 0.5766348747733272], [0.8153324489937426, 0.6361582625655757]]"
2,agent_3,-13.565612731683322,1,38,2.4121845505277455,0.8034068249454974,0.3330619229651087,0,51,51,1,0.02631578947368421,10,1,0.2631578947368421,1.0,0.998252291874426,0,17,68,0,1,9,0.23684210526315788,0,5,a2c,2,0,6,"[0.596129308177836, -0.09666392271107038]","[[0.596129308177836, -0.09666392271107038], [0.596129308177836, -0.09666392271107038], [0.596129308177836, -0.06666392271107038], [0.596129308177836, -0.012663922711070377], [0.596129308177836, 0.06053607728892964], [0.596129308177836, 0.14909607728892965], [0.596129308177836, 0.24909607728892966], [0.596129308177836, 0.34909607728892966], [0.596129308177836, 0.44909607728892964], [0.566129308177836, 0.5290960772889297], [0.542129308177836, 0.6230960772889298], [0.5241749356631606, 0.7214710766922552], [0.48017444992483005, 0.8000694068306007], [0.47655486883832476, 0.8630080295333054], [0.4725225880467331, 0.8868971993661882], [0.49886172911273113, 0.9068883913873751], [0.5499330419655296, 0.9228813450043246], [0.621599751101335, 0.9350885416008594], [0.6804172949404305, 0.9119507833708065], [0.7253783980635476, 0.8602089120161611], [0.758467008864771, 0.787404403840865], [0.809668565992725, 0.7281919621166503], [0.850809231494606, 0.6471336143128794], [0.8535218396022668, 0.581881390136162], [0.822778715812297, 0.5300407532893393], [0.7643978510083125, 0.4913706368236913], [0.6824864079116818, 0.4571862053677181], [0.6115953388483134, 0.4285454895840818], [0.55090601288342, 0.4036225699147438], [0.5284681369646372, 0.3819616812905682], [0.5359858962311809, 0.3639147321241755], [0.567291658718097, 0.34330309468221587], [0.5932589756808461, 0.3519994075277774], [0.6443723491992073, 0.3563677817988438], [0.6857211410904971, 0.38780428820758145], [0.7198341987796378, 0.4407739418024324], [0.7481060695607766, 0.5085992072024599], [0.766299837888051, 0.5912967572184541]]"
