episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions_obstacle,collisions_agent,total_collisions,stationary_steps,congestion_ratio,discovery_steps,info_sharing_steps,communication_efficiency,group_success_rate,coordination_index,bottleneck_time,near_miss_events,safety_violations,risk_exposure_time,time_to_first_movement,exploration_time,exploration_ratio,waiting_time,scenario_id,algorithm,num_obstacles,num_exits,num_agents,initial_position,trajectory
1,agent_0,46.04868606445367,1,12,0.7542336913857479,0.7930996468297893,1.0515303889072274,0,0,0,1,0.08333333333333333,10,1,0.8333333333333334,1.0,0.9982399359197451,0,1,1,0,1,9,0.75,0,4,ppo,0,0,6,"[0.5309782283341442, -0.0748797910027541]","[[0.5309782283341442, -0.0748797910027541], [0.5309782283341442, -0.0748797910027541], [0.5309782283341442, -0.0448797910027541], [0.5309782283341442, 0.009120208997245909], [0.5309782283341442, 0.08232020899724593], [0.5309782283341442, 0.17088020899724596], [0.5309782283341442, 0.27088020899724596], [0.5309782283341442, 0.37088020899724594], [0.5309782283341442, 0.4708802089972459], [0.5609782283341442, 0.550880208997246], [0.5849782283341443, 0.614880208997246], [0.6041782283341443, 0.6660802089972461]]"
1,agent_1,36.94735898013434,1,20,1.5922649097765615,1.5810620603334202,0.9929642050299825,0,2,2,1,0.05,19,1,0.95,1.0,0.9982399359197451,0,1,3,0,1,18,0.9,0,4,ppo,0,0,6,"[0.22033346944990329, -0.8065448078619477]","[[0.22033346944990329, -0.8065448078619477], [0.22033346944990329, -0.8065448078619477], [0.22033346944990329, -0.7765448078619477], [0.22033346944990329, -0.7225448078619476], [0.22033346944990329, -0.6493448078619476], [0.22033346944990329, -0.5607848078619475], [0.22033346944990329, -0.46078480786194753], [0.22033346944990329, -0.36078480786194755], [0.22033346944990329, -0.2607848078619476], [0.22033346944990329, -0.16078480786194757], [0.22033346944990329, -0.060784807861947565], [0.22033346944990329, 0.03921519213805244], [0.22033346944990329, 0.13921519213805245], [0.2503334694499033, 0.21921519213805246], [0.3043334694499033, 0.28321519213805246], [0.3475334694499033, 0.3644151921380525], [0.4120934694499033, 0.42937519213805253], [0.46374146944990335, 0.5113431921380526], [0.5350598694499034, 0.5769175921380526], [0.6207106086995111, 0.6285310677621151]]"
1,agent_2,31.662358910542206,1,22,1.7403527047739615,1.7973930585224935,1.032775168844835,0,1,1,1,0.045454545454545456,21,1,0.9545454545454546,1.0,0.9982399359197451,0,2,3,0,1,20,0.9090909090909091,0,4,ppo,0,0,6,"[-0.566024145583294, -0.5758544860699963]","[[-0.566024145583294, -0.5758544860699963], [-0.566024145583294, -0.5758544860699963], [-0.566024145583294, -0.5458544860699963], [-0.566024145583294, -0.4918544860699963], [-0.566024145583294, -0.41865448606999633], [-0.5360241455832939, -0.36009448606999633], [-0.5120241455832939, -0.2832464860699963], [-0.4628241455832939, -0.2217680860699963], [-0.39346414558329385, -0.17258536606999628], [-0.30797614558329384, -0.13323919006999627], [-0.23958574558329382, -0.07176224926999625], [-0.1848734255832938, 0.00741930337000378], [-0.1111035695832938, 0.07076454548200381], [-0.024199452510242456, 0.12023852284135289], [0.045323841148198624, 0.18981770472883217], [0.12916317634713245, 0.2443242719790344], [0.19623464450627953, 0.3179295257791962], [0.27800868904809173, 0.37548824049099044], [0.3680703136126049, 0.4189497611822948], [0.44011961326421545, 0.48371897773533834], [0.5262000326876183, 0.5346126059405573], [0.5950643682263406, 0.6053275085047324]]"
1,agent_3,40.244817951915635,1,16,1.1377287320592235,1.1968682641651607,1.0519803450853333,0,1,1,1,0.0625,15,1,0.9375,1.0,0.9982399359197451,0,0,1,0,1,14,0.875,0,4,ppo,0,0,6,"[-0.09637853539045493, -0.19346229362804057]","[[-0.09637853539045493, -0.19346229362804057], [-0.09637853539045493, -0.19346229362804057], [-0.09637853539045493, -0.16346229362804057], [-0.09637853539045493, -0.10946229362804057], [-0.09637853539045493, -0.03626229362804055], [-0.06637853539045493, 0.022297706371959464], [-0.012378535390454928, 0.06914570637195948], [0.06082146460954509, 0.10662410637195949], [0.1193814646095451, 0.1666068263719595], [0.19622946460954513, 0.21459300237195952], [0.25770786460954515, 0.28298194317195957], [0.30689058460954516, 0.3676930958119596], [0.3762367606095452, 0.4354620179239596], [0.4312483993344713, 0.5189708174890247], [0.5052577103144121, 0.5857778571410768], [0.591040430764324, 0.637171678483844]]"
1,agent_4,-0.1434731207349332,1,1,0.0,0.0834731207349332,0.0,0,0,0,0,0.0,1,1,1.0,1.0,0.9982399359197451,0,0,0,0,1,0,0.0,0,4,ppo,0,0,6,"[0.7348421386221775, 0.7758537227923699]","[[0.7348421386221775, 0.7758537227923699]]"
1,agent_5,49.42039399357085,1,4,0.08400000000000007,0.2169938115870659,2.583259661750782,0,0,0,1,0.25,2,1,0.5,1.0,0.9982399359197451,0,0,0,0,1,1,0.25,0,4,ppo,0,0,6,"[0.9058641885250109, 0.6313978852365192]","[[0.9058641885250109, 0.6313978852365192], [0.9058641885250109, 0.6313978852365192], [0.8758641885250109, 0.6313978852365192], [0.8218641885250109, 0.6313978852365192]]"
2,agent_0,41.85550362479896,1,24,1.073805591635914,0.8286257726774339,0.7716720597580842,0,34,34,1,0.041666666666666664,16,1,0.6666666666666666,1.0,0.9992055194490602,0,8,42,0,1,15,0.625,0,4,ppo,0,0,6,"[-0.07306729117687394, 0.40169204761232935]","[[-0.07306729117687394, 0.40169204761232935], [-0.07306729117687394, 0.40169204761232935], [-0.04306729117687393, 0.40169204761232935], [0.010932708823126074, 0.40169204761232935], [0.0841327088231261, 0.40169204761232935], [0.14269270882312612, 0.4316920476123294], [0.18954070882312613, 0.48569204761232937], [0.2570190075618588, 0.5290222495393624], [0.31118230625288795, 0.5945540205364973], [0.35504954065815475, 0.6481737645814929], [0.39096199648027047, 0.6922263494375289], [0.4204693115022772, 0.7294245724287711], [0.4443879804093922, 0.761520177718569], [0.46340401696633593, 0.7894325195742484], [0.4783138693915629, 0.7835939129650643], [0.48995200288962815, 0.7801982442764229], [0.5284693631712076, 0.7794296310123494], [0.5579116626278093, 0.7509386939578206], [0.5816255777988698, 0.7008281832704719], [0.5965103853717573, 0.628936736190011], [0.6042225764589424, 0.5706857818256444], [0.6061489854835548, 0.5523413392553261], [0.6065160883833425, 0.566222221139034], [0.6070827892599395, 0.6053539885074302]]"
2,agent_1,42.45581668668864,1,18,0.8976904557656743,0.8272817382976633,0.9215668195915521,0,18,18,1,0.05555555555555555,15,1,0.8333333333333334,1.0,0.9992055194490602,0,3,21,0,1,14,0.7777777777777778,0,4,ppo,0,0,6,"[0.142768456054007, 0.0885361163957692]","[[0.142768456054007, 0.0885361163957692], [0.142768456054007, 0.0885361163957692], [0.142768456054007, 0.11853611639576919], [0.142768456054007, 0.1725361163957692], [0.142768456054007, 0.24573611639576923], [0.142768456054007, 0.3342961163957693], [0.172768456054007, 0.4051441163957693], [0.22676855731527434, 0.46169231446873626], [0.2697879786242452, 0.5360632634716013], [0.3336669202189784, 0.5943656954266057], [0.3839514051968627, 0.6398508513705696], [0.423401642814856, 0.6742828210193275], [0.45464901601974095, 0.6994913698415296], [0.47976581315239725, 0.7174223512754502], [0.5001622276788503, 0.7299356165163143], [0.516769107742129, 0.7386710121102997], [0.5608477583096247, 0.7437114068986485], [0.5974822675322833, 0.7156197691725974]]"
2,agent_2,36.204483883476385,1,18,1.313457634779307,1.3419731791424896,1.0217102886367355,0,8,8,1,0.05555555555555555,16,1,0.8888888888888888,1.0,0.9992055194490602,0,4,12,0,1,15,0.8333333333333334,0,4,ppo,0,0,6,"[-0.4412333625219069, -0.006030045964576791]","[[-0.4412333625219069, -0.006030045964576791], [-0.4412333625219069, -0.006030045964576791], [-0.4112333625219069, -0.006030045964576791], [-0.3572333625219069, -0.006030045964576791], [-0.3140333625219069, 0.023969954035423215], [-0.2794733625219069, 0.07796995403542323], [-0.2218253625219069, 0.12116995403542324], [-0.1457069625219069, 0.15572995403542325], [-0.08481224252190689, 0.21337795403542326], [-0.006096466521906874, 0.25949635403542326], [0.056876154278093144, 0.3263910740354233], [0.13725425091809318, 0.3799068500354233], [0.20155672823009319, 0.4527194708354233], [0.28289356815855077, 0.5108943663699447], [0.3476645026218968, 0.5870831191405796], [0.42785771404846434, 0.6468246360370716], [0.5170275778165587, 0.6920875943537734], [0.589087857604262, 0.7562008437672674]]"
2,agent_3,35.14435504435556,1,18,1.4312000374531755,1.580327444346605,1.104197458769497,0,4,4,1,0.05555555555555555,17,1,0.9444444444444444,1.0,0.9992055194490602,0,20,24,0,1,16,0.8888888888888888,0,4,ppo,0,0,6,"[-0.8768394971253499, 0.8049382278321187]","[[-0.8768394971253499, 0.8049382278321187], [-0.8768394971253499, 0.8049382278321187], [-0.8468394971253499, 0.8049382278321187], [-0.7928394971253498, 0.8049382278321187], [-0.7196394971253498, 0.8049382278321187], [-0.6310794971253497, 0.8049382278321187], [-0.5310794971253497, 0.8049382278321187], [-0.43107949712534976, 0.8049382278321187], [-0.3310794971253498, 0.8049382278321187], [-0.23107949712534978, 0.8049382278321187], [-0.13107949712534978, 0.8049382278321187], [-0.03107949712534977, 0.8049382278321187], [0.06892050287465024, 0.8049382278321187], [0.16892050287465024, 0.8049382278321187], [0.26892050287465025, 0.8049382278321187], [0.3689205028746503, 0.8049382278321187], [0.46892050287465026, 0.8049382278321187], [0.5489205028746502, 0.7749382278321186]]"
