episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,-148.17963834176103,0,150,48.518456,1.1313708498984762,0.023318360778677945,0,0,0.0,1,dqn,0,0,2,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5400000214576721], [0.0, 0.7319999933242798], [0.0, 0.8855999708175659], [0.0, 1.0], [0.30000001192092896, 0.800000011920929], [0.23999999463558197, 0.9399999976158142], [0.492000013589859, 0.7519999742507935], [0.3935999870300293, 0.9016000032424927], [0.6148800253868103, 0.7212799787521362], [0.4891866147518158, 0.8721791505813599], [0.39134928584098816, 0.3977433145046234], [0.6130794286727905, 0.3181946575641632], [0.4904635548591614, -0.04544427990913391], [0.38870424032211304, 0.26712214946746826], [0.28096798062324524, -0.0657203271985054], [0.23286832869052887, 0.2760624885559082], [0.22031119465827942, -0.07711643725633621], [0.21267834305763245, 0.2528303265571594], [0.20121952891349792, -0.0740898847579956], [0.18681038916110992, 0.2639985978603363], [0.1694929301738739, -0.07008977979421616], [0.1487383097410202, 0.2563176453113556], [0.12468180060386658, -0.08956244587898254], [0.09974543750286102, 0.22835004329681396], [0.08734896034002304, -0.11035861819982529], [0.08499547094106674, 0.22511745989322662], [0.08873720467090607, -0.10245055705308914], [0.09496214240789413, 0.2370525449514389], [0.10043549537658691, -0.09187144786119461], [0.10262821614742279, -0.3571156859397888], [0.10004638880491257, 0.02734036184847355], [0.09908914566040039, -0.2845269739627838], [0.10037743300199509, 0.057551659643650055], [0.0972069799900055, -0.2744840383529663], [0.08949214220046997, 0.05986091122031212], [0.07926613092422485, -0.26873576641082764], [0.06781286001205444, 0.07432321459054947], [0.0557994544506073, 0.35545238852500916], [0.04463956132531166, -0.015638096258044243], [0.04682769998908043, 0.2735777497291565], [0.0642910823225975, -0.08836772292852402], [0.07495199143886566, 0.23758691549301147], [0.07337044924497604, -0.10091251879930496], [0.06321157515048981, 0.223011776804924], [0.050569258630275726, -0.12159057706594467], [0.0404554083943367, 0.2027275413274765], [0.03236432746052742, -0.13781796395778656], [0.025891460478305817, 0.18974561989307404], [0.020713169127702713, -0.148203507065773], [0.01657053455710411, 0.1814371943473816], [0.013256427831947803, -0.15485024452209473], [0.010605142451822758, -0.4238801896572113], [0.008484113961458206, -0.0391041524708271], [0.006787291262298822, -0.3312833309173584], [0.0054298327304422855, 0.03497334197163582], [0.004343866370618343, -0.2720213234424591], [0.003475093049928546, 0.0823829397559166], [0.0027800744865089655, -0.23409365117549896], [0.0022240595426410437, 0.11272507905960083], [0.0017792476573958993, 0.3901800513267517], [0.0014233981491997838, 0.012144051492214203], [0.011591087095439434, 0.3080956041812897], [0.028947409242391586, -0.05719413608312607], [0.04896793141961098, 0.248357892036438], [0.06772657483816147, -0.10912816971540451], [0.08229102939367294, 0.2039749026298523], [0.09082088619470596, -0.14509844779968262], [0.09242818504571915, 0.17717672884464264], [0.08708973228931427, -0.1628020852804184], [0.0751064196228981, 0.1718127578496933], [0.06112631782889366, -0.162397101521492], [0.04890105128288269, 0.17008231580257416], [0.03912084177136421, -0.1639341413974762], [0.03129667416214943, 0.16885268688201904], [0.025037338957190514, -0.16491785645484924], [0.02002987079322338, 0.16806571185588837], [0.016023896634578705, -0.1655474305152893], [0.012819117866456509, 0.16756205260753632], [0.010255293920636177, -0.16595035791397095], [0.008204235695302486, 0.167239710688591], [0.006563388276845217, -0.16620822250843048], [0.005250710528343916, 0.16703341901302338], [0.004200568422675133, -0.16637326776981354], [0.0033604546915739775, 0.1669013947248459], [0.002688363892957568, -0.16647888720035553], [0.0021506911143660545, 0.16681689023971558], [0.0017205527983605862, -0.16654649376869202], [0.0013764422619715333, 0.1667628139257431], [0.0011011537862941623, -0.16658975183963776], [0.0008809230639599264, 0.1667281985282898], [0.0007047384278848767, -0.16661743819713593], [0.0005637907306663692, 0.16670604050159454], [0.00045103259617462754, -0.1666351556777954], [0.0003608260885812342, 0.1666918694972992], [0.0002886608708649874, -0.16664651036262512], [0.00023092869378160685, 0.16668279469013214], [0.00018474295211490244, -0.16665376722812653], [0.0001477943587815389, 0.16667698323726654], [0.00011823548993561417, -0.1666584014892578], [9.458839485887438e-05, 0.16667327284812927], [7.56707158870995e-05, -0.16666138172149658], [6.053657125448808e-05, 0.16667088866233826], [4.8429257731186226e-05, -0.1666632890701294], [3.874340472975746e-05, 0.16666936874389648], [3.099472451140173e-05, -0.1666644960641861], [2.4795779609121382e-05, 0.16666840016841888], [1.9836623323499225e-05, -0.16666528582572937], [1.58692982950015e-05, 0.16666777431964874], [1.269543918169802e-05, -0.16666577756404877], [1.0156350981560536e-05, 0.1666673719882965], [8.125080967147369e-06, -0.16666610538959503], [6.5000649556168355e-06, 0.1666671186685562], [5.200051873543998e-06, -0.16666629910469055], [4.160041498835199e-06, 0.16666695475578308], [3.328033244542894e-06, -0.1666664332151413], [2.662426595634315e-06, 0.16666685044765472], [2.1299413219821872e-06, -0.16666652262210846], [1.7039529893736471e-06, 0.16666679084300995], [1.3631623687615502e-06, -0.16666656732559204], [1.0905299632213428e-06, 0.16666674613952637], [8.724239251023391e-07, -0.16666661202907562], [6.979391287131875e-07, 0.16666671633720398], [5.5835130297055e-07, -0.16666662693023682], [4.4668107079814945e-07, 0.16666670143604279], [3.573448452698358e-07, -0.166666641831398], [2.8587587053152674e-07, 0.1666666865348816], [2.2870069926739234e-07, -0.1666666567325592], [1.8296056225608481e-07, 0.1666666865348816], [1.4636844980486785e-07, -0.1666666567325592], [1.1709475700172334e-07, 0.1666666716337204], [9.367580844354961e-08, -0.1666666567325592], [7.494064391266875e-08, 0.1666666716337204], [5.995251939339141e-08, -0.1666666567325592], [4.7962014804170394e-08, 0.1666666716337204], [3.836960971170811e-08, -0.1666666567325592], [3.0695687769366486e-08, 0.1666666716337204], [2.4556550570764557e-08, -0.1666666716337204], [1.9645240101340278e-08, 0.1666666716337204], [1.5716192791614958e-08, -0.1666666716337204], [1.2572954233291966e-08, 0.1666666716337204], [1.0058363031362205e-08, -0.1666666716337204], [8.046690425089764e-09, 0.1666666716337204], [6.437352428889653e-09, -0.1666666716337204], [5.149881854293881e-09, 0.1666666716337204], [4.1199057498886305e-09, -0.1666666716337204], [3.2959244222752204e-09, 0.1666666716337204], [2.6367394934112554e-09, -0.1666666716337204], [2.1093915503200833e-09, 0.1666666716337204]]"
1,agent_1,-163.51527843469205,0,150,48.864082,1.1313708498984762,0.02315342467927807,0,0,0.0,1,dqn,0,0,2,"[[0.0, 0.0], [0.30000001192092896, 0.0], [0.5400000214576721, 0.0], [0.7319999933242798, 0.0], [0.5856000185012817, -0.30000001192092896], [0.4684799909591675, 0.05999999865889549], [0.374783992767334, -0.25200000405311584], [0.2998271882534027, 0.09839999675750732], [0.23986175656318665, -0.22127999365329742], [0.19188940525054932, 0.12297599762678146], [0.15351152420043945, -0.2016191929578781], [0.12280922383069992, 0.13870464265346527], [0.09824737906455994, -0.1890362948179245], [0.07859790325164795, 0.14877097308635712], [0.06287831813097, 0.4190167784690857], [0.05396924540400505, 0.031735859811306], [0.07317082583904266, 0.30480673909187317], [0.35044270753860474, 0.21520662307739258], [0.2463376373052597, -0.1298682689666748], [0.16064073145389557, 0.18158189952373505], [0.09743572026491165, -0.1783803254365921], [0.052113812416791916, 0.1340252310037613], [0.021646425127983093, -0.2114911526441574], [0.0041731856763362885, 0.11841761320829391], [0.2976473867893219, 0.08935064822435379], [0.23811791837215424, 0.3714805245399475], [0.1829417198896408, -0.009776932187378407], [0.13123707473278046, 0.27877408266067505], [0.08424883335828781, -0.09443619847297668], [0.04342668876051903, 0.2054380476474762], [0.01027556974440813, -0.1541360765695572], [-0.014059368520975113, 0.16030965745449066], [0.27080869674682617, 0.11521482467651367], [0.19759492576122284, -0.2014288753271103], [0.13696981966495514, 0.15368366241455078], [0.09267082065343857, -0.15652771294116974], [0.06241010129451752, 0.1953296959400177], [0.04225565865635872, -0.1271117478609085], [0.029404575005173683, 0.20899876952171326], [0.02197449281811714, -0.12879478931427002], [0.017579594627022743, -0.40303581953048706], [0.0029476250056177378, -0.00851689837872982], [-0.024470819160342216, -0.2995835840702057], [-0.04309578239917755, 0.052052028477191925], [-0.0478854775428772, -0.2673763334751129], [-0.04282360151410103, 0.08235715329647064], [-0.0342588797211647, -0.23411427438259125], [-0.027407104149460793, 0.11270857602357864], [-0.021925684064626694, -0.20983314514160156], [-0.017540546134114265, 0.13213348388671875], [-0.014032437466084957, -0.19429321587085724], [-0.011225949972867966, 0.1445654332637787], [-0.008980760350823402, 0.415652334690094], [-0.007184607908129692, 0.03252187743782997], [-0.005747686140239239, 0.32601749897003174], [-0.004598149098455906, -0.03918599709868431], [-0.0036785192787647247, 0.26865118741989136], [-0.00294281542301178, -0.08507903665304184], [-0.0023542523849755526, 0.2319367676973343], [-0.0018834018846973777, -0.11445058137178421], [0.29849326610565186, -0.0915604680776596], [0.23879462480545044, -0.3732483685016632], [0.1910357028245926, 0.0014013004256412387], [0.14237618446350098, 0.3027406632900238], [0.0942264124751091, -0.054136838763952255], [0.04957112669944763, 0.2625773251056671], [0.011104671284556389, -0.08212365955114365], [-0.019226036965847015, 0.24302364885807037], [-0.04036888852715492, -0.09730272740125656], [-0.052066586911678314, -0.3710976839065552], [-0.054800450801849365, 0.007665333803743124], [-0.049274999648332596, 0.3040778338909149], [-0.04046117886900902, -0.05689041316509247], [-0.032368943095207214, -0.345512330532074], [-0.02589515410363674, 0.02359013445675373], [-0.020716123282909393, 0.3188720941543579], [-0.016572898253798485, -0.044902313500642776], [-0.013258318416774273, -0.33592185378074646], [-0.010606654919683933, 0.03126252070069313], [-0.008485323749482632, 0.3250100016593933], [-0.006788259372115135, -0.03999198600649834], [-0.005430607590824366, -0.33199357986450195], [-0.004344485700130463, 0.03440512716770172], [-0.003475588746368885, 0.3275240957736969], [-0.002780470997095108, -0.03798071667551994], [-0.002224376890808344, -0.33038458228111267], [-0.001779501442797482, 0.03569234162569046], [-0.00142360117752105, 0.3285538852214813], [-0.0011388809652999043, -0.03715690225362778], [-0.0009111047256737947, -0.3297255337238312], [-0.0007288837805390358, 0.036219581961631775], [-0.0005831070011481643, 0.3289756774902344], [-0.0004664856242015958, -0.0368194654583931], [-0.00037318849354051054, -0.32945558428764343], [-0.00029855078901164234, 0.03643554076552391], [-0.00023884064285084605, 0.32914844155311584], [-0.0001910725113702938, -0.03668125346302986], [-0.00015285800327546895, -0.3293450176715851], [-0.00012228640844114125, 0.03652399778366089], [-9.782912820810452e-05, 0.32921919226646423], [-7.826329965610057e-05, -0.036624640226364136], [-6.261064118007198e-05, -0.3292997181415558], [-5.00885107612703e-05, 0.03656022995710373], [-4.007080860901624e-05, 0.32924818992614746], [-3.205664688721299e-05, -0.03660145401954651], [-2.5645318601164035e-05, -0.32928115129470825], [-2.0516254153335467e-05, 0.0365750715136528], [-1.6413003322668374e-05, 0.32926005125045776], [-1.313040320383152e-05, -0.03659195452928543], [-1.0504322744964156e-05, -0.3292735517024994], [-8.403458195971325e-06, 0.03658114746212959], [-6.72276655677706e-06, 0.32926490902900696], [-5.378213245421648e-06, -0.03658806532621384], [-4.302570687286789e-06, -0.32927045226097107], [-3.4420563679304905e-06, 0.036583639681339264], [-2.7536450488696573e-06, 0.32926690578460693], [-2.2029159936209908e-06, -0.036586470901966095], [-1.7623328858462628e-06, -0.3292691707611084], [-1.4098662859396427e-06, 0.036584656685590744], [-1.1278930287517142e-06, 0.3292677402496338], [-9.023144116326876e-07, -0.036585818976163864], [-7.218515634122014e-07, -0.3292686641216278], [-5.774812166237098e-07, 0.03658507764339447], [-4.6198499603633536e-07, 0.32926806807518005], [-3.6958797977604263e-07, -0.036585550755262375], [-2.95670389505176e-07, -0.3292684555053711], [-2.3653630876196985e-07, 0.0365852490067482], [-1.892290555360887e-07, 0.3292681872844696], [-1.513832330601872e-07, -0.03658544272184372], [-1.2110659497466258e-07, -0.32926836609840393], [-9.688527313755912e-08, 0.03658531606197357], [-7.75082185100473e-08, 0.3292682468891144], [-6.200657765020878e-08, -0.03658539801836014], [-4.960525856745335e-08, -0.32926830649375916], [-3.968420969613362e-08, 0.03658534586429596], [-3.174736562527869e-08, 0.32926827669143677], [-2.5397893566037055e-08, -0.036585379391908646], [-2.031831414228691e-08, -0.32926830649375916], [-1.625465095855816e-08, 0.036585357040166855], [-1.3003721655024947e-08, 0.32926827669143677], [-1.0402977146384274e-08, -0.03658537194132805], [-8.322381894743103e-09, -0.32926830649375916], [-6.657905338158798e-09, 0.03658536076545715], [-5.326324270527039e-09, 0.32926827669143677], [-4.261059505239473e-09, -0.03658536821603775], [-3.4088474265558943e-09, -0.32926830649375916], [-2.7270781188803994e-09, 0.03658536449074745], [-2.1816624062864776e-09, 0.32926827669143677], [-1.745329880620261e-09, -0.03658536821603775], [-1.3962639933140508e-09, -0.32926830649375916]]"
2,agent_0,-100.16754900986473,0,150,49.50925,1.1313708498984762,0.022851706201437567,0,0,0.0,1,dqn,0,0,2,"[[0.0, 0.0], [-0.30000001192092896, 0.0], [-0.5400000214576721, 0.0], [-0.4320000112056732, 0.30000001192092896], [-0.3456000089645386, -0.05999999865889549], [-0.2764799892902374, 0.25200000405311584], [-0.22118400037288666, -0.09839999675750732], [-0.1769472062587738, 0.22127999365329742], [-0.1415577530860901, -0.12297599762678146], [-0.11324620991945267, 0.2016191929578781], [-0.09059696644544601, -0.13870464265346527], [-0.07247757166624069, 0.1890362948179245], [-0.3579820692539215, 0.15122902393341064], [-0.2863856554031372, 0.420983225107193], [-0.2291085124015808, 0.036786578595638275], [-0.18328681588172913, 0.3294292688369751], [-0.1466294527053833, -0.03645658865571022], [-0.11730355769395828, 0.27083471417427063], [-0.09384284913539886, -0.08333221822977066], [-0.07507427781820297, 0.2333342283964157], [-0.06005942448973656, -0.11333262175321579], [-0.048047538846731186, 0.20933391153812408], [-0.03843802958726883, -0.13253287971019745], [-0.030750425532460213, 0.19397370517253876], [-0.02460034005343914, -0.14482104778289795], [-0.019680270925164223, 0.18414317071437836], [-0.015744216740131378, -0.15268546342849731], [-0.012595374137163162, 0.1778516322374344], [-0.01007629930973053, -0.1577187031507492], [-0.008061039261519909, 0.17382504045963287], [-0.006448831409215927, -0.16093996167182922], [-0.005159065127372742, 0.17124803364276886], [-0.0041272519156336784, -0.16300158202648163], [-0.0033018016256392, 0.1695987433195114], [-0.00264144130051136, -0.16432100534439087], [-0.0021131529938429594, 0.16854318976402283], [-0.0016905224183574319, -0.16516543924808502], [-0.0013524179812520742, 0.16786764562129974], [-0.0010819344315677881, -0.16570588946342468], [-0.000865547510329634, 0.16743528842926025], [-0.0006924379849806428, -0.16605176031589508], [-0.000553950376342982, 0.1671585887670517], [-0.0004431603301782161, -0.16627313196659088], [-0.0003545282525010407, 0.16698148846626282], [-0.00028362261946313083, -0.1664147973060608], [-0.00022689808974973857, 0.1668681502342224], [-0.00018151846597902477, -0.16650547087192535], [-0.00014521476987283677, 0.16679562628269196], [-0.00011617181735346094, -0.1665635108947754], [-9.293745824834332e-05, 0.16674919426441193], [-7.434996223310009e-05, -0.16660064458847046], [-5.947997124167159e-05, 0.1667194813489914], [-4.7583976993337274e-05, -0.16662441194057465], [-3.806718086707406e-05, 0.16670046746730804], [-3.045374614885077e-05, -0.16663962602615356], [-2.4362996555282734e-05, 0.16668830811977386], [-1.9490396880428307e-05, -0.16664935648441315], [-1.5592317140544765e-05, 0.16668051481246948], [-1.2473854440031573e-05, -0.16665558516979218], [-9.979083188227378e-06, 0.16667552292346954], [-7.983267096278723e-06, -0.16665957868099213], [-6.386613222275628e-06, 0.16667233407497406], [-5.109290668769972e-06, -0.16666212677955627], [-4.087432444066508e-06, 0.1666702926158905], [-3.2699460916774115e-06, -0.1666637659072876], [-2.615956873341929e-06, 0.16666899621486664], [-2.0927654986735433e-06, -0.16666480898857117], [-1.6742123989388347e-06, 0.1666681468486786], [-1.3393698736763326e-06, -0.1666654795408249], [-1.0714959444158012e-06, 0.1666676253080368], [-8.571967100579059e-07, -0.1666659116744995], [-6.857574135210598e-07, 0.16666728258132935], [-5.486058967107965e-07, -0.166666179895401], [-4.3888474010600476e-07, 0.16666705906391144], [-3.511077864004619e-07, -0.16666635870933533], [-2.808862120673439e-07, 0.1666669100522995], [-2.2470898386472982e-07, -0.16666646301746368], [-1.797671842496129e-07, 0.16666682064533234], [-1.4381375024186127e-07, -0.16666653752326965], [-1.1505099450914713e-07, 0.16666677594184875], [-9.204079987057412e-08, -0.16666658222675323], [-7.363264131754477e-08, 0.16666673123836517], [-5.890611021186487e-08, -0.16666661202907562], [-4.712488888003463e-08, 0.16666670143604279], [-3.769991252511318e-08, -0.16666662693023682], [-3.0159927888462335e-08, 0.1666666865348816], [-2.4127942310769868e-08, -0.166666641831398], [-1.9302355269701366e-08, 0.1666666865348816], [-1.5441884215761092e-08, -0.1666666567325592], [-1.2353506662066138e-08, 0.1666666716337204], [-9.882805684924278e-09, -0.1666666567325592], [-7.906244547939423e-09, 0.1666666716337204], [-6.324995638351538e-09, -0.1666666567325592], [-5.059996421863389e-09, 0.1666666716337204], [-4.047997048672869e-09, -0.1666666567325592], [-3.238397772165058e-09, 0.1666666716337204], [-2.5907180845052835e-09, -0.1666666716337204], [-2.0725745564220688e-09, 0.1666666716337204], [-1.6580595785242735e-09, -0.1666666716337204], [-1.3264477294328003e-09, 0.1666666716337204], [-1.0611581613417798e-09, -0.1666666716337204], [-8.489265401756541e-10, 0.1666666716337204], [-6.791412432427535e-10, -0.1666666716337204], [-5.433129501852818e-10, 0.1666666716337204], [-4.346503712504557e-10, -0.1666666716337204], [-3.4772029700036455e-10, 0.1666666716337204], [-2.781762320491765e-10, -0.1666666716337204], [-2.2254099951712902e-10, 0.1666666716337204], [-1.7803279683814566e-10, -0.1666666716337204], [-1.4242623747051653e-10, 0.1666666716337204], [-1.1394098858863444e-10, -0.1666666716337204], [-9.115279364646511e-11, 0.1666666716337204], [-7.292223075383575e-11, -0.1666666716337204], [-5.833778599084738e-11, 0.1666666716337204], [-4.6670230180456684e-11, -0.1666666716337204], [-3.7336182756586567e-11, 0.1666666716337204], [-2.9868947593048034e-11, -0.1666666716337204], [-2.3895156686659647e-11, 0.1666666716337204], [-1.9116125349327717e-11, -0.1666666716337204], [-1.529290062640687e-11, 0.1666666716337204], [-1.2234320327653148e-11, -0.1666666716337204], [-9.787456435594866e-12, 0.1666666716337204], [-7.829964975003545e-12, -0.1666666716337204], [-6.263971980002836e-12, 0.1666666716337204], [-5.0111776707384426e-12, -0.1666666716337204], [-4.00894204985458e-12, 0.1666666716337204], [-3.207153726619838e-12, -0.1666666716337204], [-2.5657230246639573e-12, 0.1666666716337204], [-2.052578376363079e-12, -0.1666666716337204], [-1.6420626794064197e-12, 0.1666666716337204], [-1.3136501435251358e-12, -0.1666666716337204], [-1.0509200931360652e-12, 0.1666666716337204], [-8.40736117876939e-13, -0.1666666716337204], [-6.725888834595295e-13, 0.1666666716337204], [-5.380711067676236e-13, -0.1666666716337204], [-4.304568854140989e-13, 0.1666666716337204], [-3.4436551375228996e-13, -0.1666666716337204], [-2.7549241100183197e-13, 0.1666666716337204], [-2.2039392066994928e-13, -0.1666666716337204], [-1.7631513924646486e-13, 0.1666666716337204], [-1.4105211410767732e-13, -0.1666666716337204], [-1.1284168857563642e-13, 0.1666666716337204], [-9.027334950525642e-14, -0.1666666716337204], [-7.221867960420514e-14, 0.1666666716337204], [-5.777494503861683e-14, -0.1666666716337204], [-4.62199553532671e-14, 0.1666666716337204], [-3.6975966315492756e-14, -0.1666666716337204], [-2.958077237476785e-14, 0.1666666716337204], [-2.3664618238627456e-14, -0.1666666716337204], [-1.8931694590901965e-14, 0.1666666716337204]]"
2,agent_1,-163.9791673068331,0,150,48.45636,1.1313708498984762,0.02334824268869182,0,0,0.0,1,dqn,0,0,2,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5400000214576721], [0.0, 0.7319999933242798], [0.0, 0.8855999708175659], [0.0, 1.0], [0.30000001192092896, 0.800000011920929], [0.23999999463558197, 0.9399999976158142], [0.17954371869564056, 0.9837499856948853], [0.4436349868774414, 0.7870000004768372], [0.3549079895019531, 0.9296000003814697], [0.5839263796806335, 0.7436800003051758], [0.46714112162590027, 0.29494398832321167], [0.3737128973007202, 0.5359551906585693], [0.2989703118801117, 0.12876415252685547], [0.23917624354362488, 0.4030113220214844], [0.19134099781513214, 0.02240906096994877], [0.45307278633117676, 0.017927249893546104], [0.3624582290649414, 0.31434181332588196], [0.2899665832519531, -0.04852655902504921], [0.23197327554225922, 0.26117876172065735], [0.1855786144733429, -0.09105699509382248], [0.14846289157867432, 0.22715440392494202], [0.11877031624317169, -0.11827647686004639], [0.09501625597476959, 0.20537881553173065], [0.0760129988193512, -0.13569694757461548], [0.060810402035713196, 0.19144244492053986], [0.04864832013845444, -0.14684604108333588], [0.03891865536570549, 0.18252316117286682], [0.03113492578268051, -0.15398146212100983], [0.02490794099867344, 0.17681482434272766], [0.01992635242640972, -0.15854814648628235], [0.015941081568598747, 0.17316149175167084], [0.012752865441143513, -0.16147081553936005], [0.01020229235291481, 0.1708233505487442], [0.008161833509802818, -0.16334131360054016], [0.0065294671803712845, 0.16932694613933563], [0.00522357365116477, -0.1645384430885315], [0.004178858827799559, 0.16836924850940704], [0.0033430871553719044, -0.16530460119247437], [0.0026744697242975235, 0.1677563190460205], [0.002139575779438019, -0.1657949537038803], [0.0017116606468334794, 0.16736404597759247], [0.0013693284709006548, -0.16610877215862274], [0.0010954628232866526, 0.16711299121379852], [0.0008763702353462577, -0.16630961000919342], [0.0007010961999185383, 0.16695231199264526], [0.0005608769715763628, -0.16643814742565155], [0.0004487015539780259, 0.16684947907924652], [0.000358961260644719, -0.16652041673660278], [0.0002871690085157752, 0.1667836606502533], [0.00022973520390223712, -0.16657306253910065], [0.0001837881573010236, 0.16674154996871948], [0.00014703052875120193, -0.16660676896572113], [0.00011762442591134459, 0.1667145937681198], [9.409953781869262e-05, -0.16662833094596863], [7.527963316533715e-05, 0.16669733822345734], [6.0223705077078193e-05, -0.16664212942123413], [4.8178964789258316e-05, 0.1666862964630127], [3.854317037621513e-05, -0.16665096580982208], [3.0834537028567865e-05, 0.1666792333126068], [2.4667629986652173e-05, -0.16665661334991455], [1.9734103261725977e-05, 0.16667470335960388], [1.5787283700774424e-05, -0.16666023433208466], [1.2629826414922718e-05, 0.16667181253433228], [1.0103861313837115e-05, -0.1666625440120697], [8.083088687271811e-06, 0.16666996479034424], [6.466470949817449e-06, -0.1666640341281891], [5.173176759853959e-06, 0.16666877269744873], [4.1385414988326374e-06, -0.1666649878025055], [3.3108331081166398e-06, 0.16666801273822784], [2.648666622917517e-06, -0.16666558384895325], [2.1189332528592786e-06, 0.16666753590106964], [1.6951465795500553e-06, -0.1666659712791443], [1.3561173091147793e-06, 0.16666722297668457], [1.084893824554456e-06, -0.16666622459888458], [8.67915048274881e-07, 0.16666701436042786], [6.943320158825372e-07, -0.16666638851165771], [5.554656468120811e-07, 0.1666668951511383], [4.443725174496649e-07, -0.16666649281978607], [3.5549800259104813e-07, 0.16666680574417114], [2.843983963884966e-07, -0.16666655242443085], [2.2751872563731013e-07, 0.16666676104068756], [1.8201498619419e-07, -0.16666659712791443], [1.4561197758666822e-07, 0.16666673123836517], [1.1648958775367646e-07, -0.16666661202907562], [9.319166593968475e-08, 0.16666670143604279], [7.455333417283327e-08, -0.166666641831398], [5.964266591718115e-08, 0.1666666865348816], [4.7714134865373126e-08, -0.166666641831398], [3.81713078922985e-08, 0.1666666865348816], [3.053704489275333e-08, -0.1666666567325592], [2.4429636980016767e-08, 0.1666666716337204], [1.9543708873470678e-08, -0.1666666567325592], [1.5634967098776542e-08, 0.1666666716337204], [1.2507974211928286e-08, -0.1666666567325592], [1.0006379724813996e-08, 0.1666666716337204], [8.005103246944145e-09, -0.1666666567325592], [6.404082597555316e-09, 0.1666666716337204], [5.123266255679937e-09, -0.1666666716337204], [4.0986130045439495e-09, 0.1666666716337204], [3.2788902704083966e-09, -0.1666666716337204], [2.6231123939624013e-09, 0.1666666716337204], [2.098489826352079e-09, -0.1666666716337204], [1.6787918832861237e-09, 0.1666666716337204], [1.343033462219978e-09, -0.1666666716337204], [1.0744267697759824e-09, 0.1666666716337204], [8.595414380252464e-10, -0.1666666716337204], [6.876331726246576e-10, 0.1666666716337204], [5.501065158952656e-10, -0.1666666716337204], [4.400852182673276e-10, 0.1666666716337204], [3.520681801649772e-10, -0.1666666716337204], [2.816545330297515e-10, 0.1666666716337204], [2.253236347504739e-10, -0.1666666716337204], [1.8025890502482156e-10, 0.1666666716337204], [1.4420711846874212e-10, -0.1666666716337204], [1.1536569616277248e-10, 0.1666666716337204], [9.229256248133311e-11, -0.1666666716337204], [7.383404998506649e-11, 0.1666666716337204], [5.906723721249563e-11, -0.1666666716337204], [4.725379115777528e-11, 0.1666666716337204], [3.7803031538441445e-11, -0.1666666716337204], [3.024242661853194e-11, 0.1666666716337204], [2.4193940253991464e-11, -0.1666666716337204], [1.935515289708256e-11, 0.1666666716337204], [1.5484122664610744e-11, -0.1666666716337204], [1.23872977847439e-11, 0.1666666716337204], [9.909837707378077e-12, -0.1666666716337204], [7.927870165902462e-12, 0.1666666716337204], [6.342296479666665e-12, -0.1666666716337204], [5.073837183733332e-12, 0.1666666716337204], [4.059069486778144e-12, -0.1666666716337204], [3.247255762894863e-12, 0.1666666716337204], [2.5978045669478034e-12, -0.1666666716337204], [2.078243610190156e-12, 0.1666666716337204], [1.6625949748882984e-12, -0.1666666716337204], [1.3300759148585084e-12, 0.1666666716337204], [1.0640607318868067e-12, -0.1666666716337204], [8.512485963514671e-13, 0.1666666716337204], [6.809988770811737e-13, -0.1666666716337204], [5.447991233489824e-13, 0.1666666716337204], [4.358392986791859e-13, -0.1666666716337204], [3.4867142268031615e-13, 0.1666666716337204], [2.789371381442529e-13, -0.1666666716337204], [2.2314971864691863e-13, 0.1666666716337204], [1.7851976949652404e-13, -0.1666666716337204], [1.428158128867138e-13, 0.1666666716337204], [1.142526557303819e-13, -0.1666666716337204], [9.140212593955824e-14, 0.1666666716337204], [7.312169804114116e-14, -0.1666666716337204]]"
