episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions_obstacle,collisions_agent,total_collisions,stationary_steps,congestion_ratio,discovery_steps,info_sharing_steps,communication_efficiency,group_success_rate,coordination_index,bottleneck_time,near_miss_events,safety_violations,risk_exposure_time,time_to_first_movement,exploration_time,exploration_ratio,waiting_time,scenario_id,algorithm,num_obstacles,num_exits,num_agents,initial_position,trajectory
1,agent_0,-6.355644886532214,1,16,1.2018403151350712,1.1279278779708535,0.9385006175667265,0,0,0,1,0.0625,16,16,1.0,1.0,0.9997288679328552,2,5,5,2,1,0,0.0,0,2,ppo,0,0,6,"[0.016468746490824325, -0.7782031122448267]","[[0.016468746490824325, -0.7782031122448267], [0.016468746490824325, -0.7782031122448267], [0.016468746490824325, -0.7482031122448267], [0.016468746490824325, -0.6942031122448267], [0.016468746490824325, -0.6210031122448266], [0.016468746490824325, -0.5324431122448265], [0.016468746490824325, -0.43244311224482657], [0.016468746490824325, -0.3324431122448266], [-0.01353125350917568, -0.2524431122448266], [-0.06753125350917569, -0.18844311224482657], [-0.1407312535091757, -0.13724311224482655], [-0.22929125350917573, -0.09628311224482652], [-0.3243967669817026, -0.06538098760707703], [-0.421787248735526, -0.04268530379366878], [-0.5204011612379681, -0.026093249642338008], [-0.6196663801223528, -0.01399298849494161]]"
1,agent_1,-11.155166670106281,1,18,1.4280036590793874,1.618874972209259,1.1336630420491525,2,1,3,1,0.05555555555555555,18,18,1.0,1.0,0.9997288679328552,2,3,6,2,1,0,0.0,0,2,ppo,0,0,6,"[0.8158930860346745, 0.09821257633758178]","[[0.8158930860346745, 0.09821257633758178], [0.8158930860346745, 0.09821257633758178], [0.7858930860346744, 0.09821257633758178], [0.7318930860346744, 0.09821257633758178], [0.6586930860346744, 0.09821257633758178], [0.5701330860346743, 0.09821257633758178], [0.4701330860346743, 0.09821257633758178], [0.3701330860346743, 0.09821257633758178], [0.27013308603467434, 0.09821257633758178], [0.17013308603467434, 0.09821257633758178], [0.07013308603467433, 0.09821257633758178], [-0.029866913965325675, 0.09821257633758178], [-0.12986691396532568, 0.09821257633758178], [-0.2298669139653257, 0.09821257633758178], [-0.3298669139653257, 0.09821257633758178], [-0.4098669139653257, 0.06821257633758177], [-0.5034791740816763, 0.043561290045392415], [-0.60162705928811, 0.02440423835405135]]"
1,agent_2,-3.7134332506180523,1,13,0.8536118434818791,0.9461326898406769,1.1083874914169485,1,1,2,1,0.07692307692307693,13,13,1.0,1.0,0.9997288679328552,2,0,2,2,1,0,0.0,0,2,ppo,0,0,6,"[0.1105046027691824, -0.2571933807882462]","[[0.1105046027691824, -0.2571933807882462], [0.1105046027691824, -0.2571933807882462], [0.08050460276918239, -0.2571933807882462], [0.056504602769182385, -0.22719338078824622], [0.007304602769182371, -0.20319338078824623], [-0.06205539723081765, -0.18399338078824623], [-0.14754339723081766, -0.16863338078824622], [-0.21593379723081768, -0.1263453807882462], [-0.3006461172308177, -0.09251498078824619], [-0.3970217580482459, -0.06583660270729719], [-0.4950934317529742, -0.04629314301477337], [-0.5940049037318952, -0.03157850027486541], [-0.6934281403398608, -0.02085376147168308]]"
1,agent_3,-1.623037537322149,1,11,0.6276487361091774,0.6952092914057244,1.1076407095397944,0,0,0,1,0.09090909090909091,11,11,1.0,1.0,0.9997288679328552,2,0,0,2,1,0,0.0,0,2,ppo,0,0,6,"[-0.1398005366919207, 0.21783624010842037]","[[-0.1398005366919207, 0.21783624010842037], [-0.1398005366919207, 0.21783624010842037], [-0.1398005366919207, 0.18783624010842037], [-0.1698005366919207, 0.16383624010842035], [-0.22380053669192068, 0.14463624010842036], [-0.2670005366919207, 0.09927624010842034], [-0.3315605366919207, 0.06298824010842033], [-0.4132085366919207, 0.03395784010842032], [-0.5085269366919207, 0.01073352010842031], [-0.6070323626007819, -0.006490912146776866], [-0.6858367033278707, 0.009729542049065398]]"
1,agent_4,-10.3568162016268,1,19,1.49129480219184,1.6583956130090383,1.112050823600807,0,2,2,1,0.05263157894736842,19,19,1.0,1.0,0.9997288679328552,2,4,6,2,1,0,0.0,0,2,ppo,0,0,6,"[0.8209286157601366, -0.35052308320216297]","[[0.8209286157601366, -0.35052308320216297], [0.8209286157601366, -0.35052308320216297], [0.7909286157601366, -0.35052308320216297], [0.7369286157601366, -0.35052308320216297], [0.6637286157601365, -0.35052308320216297], [0.5751686157601366, -0.35052308320216297], [0.5043206157601365, -0.32052308320216294], [0.4176422157601365, -0.2965230832021629], [0.3194591410039407, -0.2775472082178766], [0.240912681198984, -0.23236650823044752], [0.14807551335501867, -0.19622194824050426], [0.05171225181549102, -0.16949889030424642], [-0.046352796388342846, -0.1499222123230428], [-0.14532614232486096, -0.13562966901786744], [-0.22450481907407546, -0.09419563437372713], [-0.3178477604734471, -0.06104840665841489], [-0.4147854426186389, -0.03649060178261697], [-0.5131576427260189, -0.018520898222636417], [-0.6122943888751926, -0.005409622046981607]]"
1,agent_5,-5.8544494817083415,1,15,1.128241292349874,1.2735455262720055,1.1287882609042745,1,0,1,1,0.06666666666666667,15,15,1.0,1.0,0.9997288679328552,3,5,6,3,1,0,0.0,0,2,ppo,0,0,6,"[0.4724578495560823, -0.05262346045776394]","[[0.4724578495560823, -0.05262346045776394], [0.4724578495560823, -0.05262346045776394], [0.44245784955608225, -0.05262346045776394], [0.38845784955608226, -0.05262346045776394], [0.31525784955608227, -0.05262346045776394], [0.22669784955608224, -0.05262346045776394], [0.12669784955608224, -0.05262346045776394], [0.02669784955608223, -0.05262346045776394], [-0.07330215044391777, -0.05262346045776394], [-0.17330215044391778, -0.05262346045776394], [-0.2733021504439178, -0.05262346045776394], [-0.3733021504439178, -0.05262346045776394], [-0.47330215044391777, -0.05262346045776394], [-0.5533021504439177, -0.022623460457763936], [-0.6473093171983697, 0.0014526220875076962]]"
2,agent_0,-2.503530276661664,1,12,0.7491932238637685,0.7897907089530382,1.0541882705237224,0,2,2,1,0.08333333333333333,12,12,1.0,1.0,0.9999389504601319,2,1,3,2,1,0,0.0,0,2,ppo,0,0,6,"[-0.10633986517795581, 0.3776307473011249]","[[-0.10633986517795581, 0.3776307473011249], [-0.10633986517795581, 0.3776307473011249], [-0.10633986517795581, 0.34763074730112486], [-0.10633986517795581, 0.2936307473011249], [-0.13633986517795582, 0.25043074730112486], [-0.16033986517795584, 0.18587074730112485], [-0.20953986517795586, 0.13422274730112482], [-0.2788998651779559, 0.0929043473011248], [-0.3643878651779559, 0.05984962730112479], [-0.460960753107923, 0.03389433271859281], [-0.5591379589380397, 0.014888116488346342], [-0.6581709899730083, 0.0010151656837424881]]"
2,agent_1,-9.283049334354313,1,16,1.1743933070971695,1.1599515650326537,0.9877028062257844,3,2,5,1,0.0625,16,16,1.0,1.0,0.9999389504601319,3,2,7,3,1,0,0.0,0,2,ppo,0,0,6,"[0.07119386205289477, 0.7658386827152727]","[[0.07119386205289477, 0.7658386827152727], [0.07119386205289477, 0.7658386827152727], [0.07119386205289477, 0.7358386827152726], [0.07119386205289477, 0.6818386827152726], [0.07119386205289477, 0.6086386827152725], [0.07119386205289477, 0.5200786827152726], [0.04119386205289476, 0.44923068271527256], [0.017193862052894755, 0.3625522827152725], [-0.03200613794710526, 0.2932095627152725], [-0.10136613794710528, 0.23773538671527247], [-0.18685413794710531, 0.19335604591527245], [-0.28091758613979223, 0.1594139229100492], [-0.37774705175398426, 0.13443283828848002], [-0.45405315225833115, 0.08348557336563665], [-0.5437110570271098, 0.039549515767154056], [-0.6377442494598471, 0.0055236620540170325]]"
2,agent_2,-7.075131131620123,1,12,0.7492548001937146,0.8780439878493657,1.1718897064421256,4,2,6,1,0.08333333333333333,12,12,1.0,1.0,0.9999389504601319,2,1,7,2,1,0,0.0,0,2,ppo,0,0,6,"[-0.020698952698015517, -0.40453815922907327]","[[-0.020698952698015517, -0.40453815922907327], [-0.020698952698015517, -0.40453815922907327], [-0.020698952698015517, -0.37453815922907324], [-0.020698952698015517, -0.32053815922907325], [-0.050698952698015526, -0.27733815922907323], [-0.10469895269801553, -0.24277815922907323], [-0.17789895269801553, -0.21513015922907322], [-0.26645895269801556, -0.1930117592290732], [-0.3373069526980156, -0.14531703922907319], [-0.42236318801663936, -0.10621568430788707], [-0.5167678504672417, -0.0732344819709825], [-0.6131515400634756, -0.04658519718101422]]"
2,agent_3,-12.873958208866991,1,18,1.3174750489509388,1.400567225347757,1.063069259993183,4,2,6,1,0.05555555555555555,18,18,1.0,1.0,0.9999389504601319,2,9,15,2,1,0,0.0,0,2,ppo,0,0,6,"[0.403875498193649, -0.7157320291612693]","[[0.403875498193649, -0.7157320291612693], [0.403875498193649, -0.7157320291612693], [0.403875498193649, -0.6857320291612693], [0.403875498193649, -0.6317320291612692], [0.37387549819364896, -0.5885320291612692], [0.31987549819364897, -0.5539720291612692], [0.27667549819364895, -0.49632402916126916], [0.21211549819364894, -0.45020562916126916], [0.16046749819364892, -0.38331090916126914], [0.08914909819364888, -0.3297951331612691], [0.002094378193648855, -0.28698251236126915], [-0.06754939780635118, -0.22273241572126912], [-0.1532644186063512, -0.1713323384092691], [-0.2455560181411629, -0.13283220002892104], [-0.34142709934621757, -0.1043939196910768], [-0.4392285097426117, -0.08354004416454472], [-0.5378830002040554, -0.06719099184360254], [-0.6369783041792004, -0.0537700853886119]]"
