episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,97.73146385685932,1,17,3.7489476,0.8,0.21339321884587517,5,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [0.15000000596046448, 1.401298464324817e-45], [0.27000001072883606, 2.802596928649634e-45], [0.3659999966621399, 5.507102964796531e-43], [0.44279998540878296, 1.7044711807435256e-37], [0.5042399764060974, 1.1389180447602935e-30], [0.5533919930458069, 1.32018030812173e-22], [-1.0, 2.9657652473192436e-14], [-1.0, 1.4297135820549932e-15], [-0.8000000715255737, 1.1437286834032213e-15], [-0.64000004529953, 0.15000000596046448], [-0.362000048160553, 0.11999999731779099], [-0.13960003852844238, 0.09600000083446503], [0.03831997141242027, 0.07680000364780426], [0.18065597116947174, 0.06143999844789505], [0.14452478289604187, 0.19915199279785156], [0.11561982333660126, 0.3093216121196747], [0.24249586462974548, 0.24745728075504303]]"
1,agent_1,80.20048914312024,1,17,9.543798,0.8,0.0838240669552665,12,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [0.0, 5.456968427478004e-13], [0.15000000596046448, 9.822543169460407e-13], [0.11999999731779099, 0.15000000596046448], [0.9999737739562988, 0.007242120336741209], [0.680121123790741, -0.7330997586250305], [0.7956738471984863, -0.6057252883911133], [-0.20165154337882996, -0.9794573187828064], [-0.30326423048973083, -0.9529064893722534], [0.08823558688163757, 0.9960996508598328], [-0.8883492350578308, 0.45916837453842163], [0.7221040725708008, 0.6917844414710999], [0.972819983959198, 0.23156258463859558], [0.9028228521347046, 0.43001261353492737], [0.7222583293914795, 0.49401015043258667], [0.5778066515922546, 0.5452080965042114], [0.46224531531333923, 0.586166501045227], [0.21979625523090363, 0.46893319487571716]]"
1,agent_2,70.59087078094771,1,17,9.54,0.8,0.08385744268332365,34,10,0.5882352941176471,3,ppo,38,2,6,"[[0.0, 0.0], [-0.0, 5.456968427478004e-13], [-0.0, 9.822543169460407e-13], [-3.3614067302530847e-40, 0.15000000596046448], [-2.4530500802997585e-34, 0.27000001072883606], [-2.442974004683426e-28, -1.0], [-8.64735323221274e-20, -1.0], [-6.941058283693735e-10, 1.0], [-2.2627377402328896e-12, 1.0], [-7.61104013147218e-10, 1.0], [-9.509495413340119e-10, -1.0], [-2.5108219947611587e-09, -1.0], [-3.2634599467229464e-09, -1.0], [-5.432896799106857e-09, 1.0], [-1.9460703271079183e-08, 1.0], [-1.4975528372929148e-08, 1.0], [-4.508742534881094e-08, -1.0], [-8.281862307057963e-08, -1.0]]"
1,agent_3,97.87829009271535,1,17,3.4846554,0.8,0.2295779389073561,6,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [-0.15000000596046448, 1.401298464324817e-45], [-0.27000001072883606, 2.802596928649634e-45], [-0.3659999966621399, 5.507102964796531e-43], [-0.44279998540878296, 1.7044711807435256e-37], [-0.5042399764060974, -8.498053212706932e-28], [-0.4033919870853424, -2.7606116900240076e-18], [1.0, 2.966190848496808e-08], [1.0, 2.6792928986552056e-10], [0.6499999761581421, 2.143433486256896e-10], [0.5199999809265137, 0.15000000596046448], [0.41600000858306885, 0.11999999731779099], [0.18279999494552612, 0.09600000083446503], [-0.003759999992325902, 0.07680000364780426], [-0.0030079998541623354, 0.21143999695777893], [-0.002406399929895997, 0.31915199756622314], [-0.0019251200137659907, 0.4053215980529785], [-0.0015400960110127926, 0.47425729036331177]]"
1,agent_4,99.6039924392971,1,17,4.6082764,0.8,0.17360069931922334,4,0,0.0,3,ppo,38,2,6,"[[0.0, 0.0], [-0.15000000596046448, 9.643749592986437e-22], [-0.27000001072883606, 1.735874866153041e-21], [-0.3659999966621399, 2.226016133698006e-21], [-0.44279998540878296, 2.100237222717888e-21], [-0.5042399764060974, 1.0341353049207565e-21], [0.9943950772285461, -0.10572793334722519], [0.4888594150543213, 0.8723626136779785], [0.43179458379745483, 0.9019719958305359], [0.19543565809726715, 0.7215775847434998], [0.006348526105284691, 0.5772620439529419], [-0.1449211835861206, 0.4618096649646759], [-0.265936940908432, 0.3694477081298828], [-0.36274954676628113, 0.2955581843852997], [-0.2901996374130249, 0.3864465355873108], [-0.23215971887111664, 0.45915722846984863], [-0.1857277750968933, 0.517325758934021], [-0.2985737919807434, 0.41385772824287415]]"
1,agent_5,96.16050027628697,1,17,4.849879,0.8,0.16495257613042974,10,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [-9.65000046788479e-32, -0.15000000596046448], [-1.7370000254445447e-31, -0.27000001072883606], [-1.4091974860143527e-30, -0.3659999966621399], [-3.0264111294349634e-27, -0.44279998540878296], [-2.7256916917784104e-19, -0.5041272640228271], [-2.8243201895451374e-15, 1.0], [-3.4281856477522523e-15, 1.0], [-2.7425755809044666e-15, 0.650007963180542], [-2.194060549426868e-15, 0.37000635266304016], [-1.7552483548381997e-15, 0.1460050791501999], [0.15000000596046448, 0.11680406332015991], [0.27000001072883606, 0.09344325214624405], [0.3659999966621399, 0.07475460320711136], [0.29280000925064087, -0.09019631892442703], [0.23417940735816956, -0.2221623659133911], [-0.9885196089744568, -0.1510927826166153], [-0.9765869379043579, -0.2151230424642563]]"
2,agent_0,97.73146385685932,1,17,3.7489476,0.8,0.21339321884587517,5,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [0.15000000596046448, 1.401298464324817e-45], [0.27000001072883606, 2.802596928649634e-45], [0.3659999966621399, 5.507102964796531e-43], [0.44279998540878296, 1.7044711807435256e-37], [0.5042399764060974, 1.1389180447602935e-30], [0.5533919930458069, 1.32018030812173e-22], [-1.0, 2.9657652473192436e-14], [-1.0, 1.4297135820549932e-15], [-0.8000000715255737, 1.1437286834032213e-15], [-0.64000004529953, 0.15000000596046448], [-0.362000048160553, 0.11999999731779099], [-0.13960003852844238, 0.09600000083446503], [0.03831997141242027, 0.07680000364780426], [0.18065597116947174, 0.06143999844789505], [0.14452478289604187, 0.19915199279785156], [0.11561982333660126, 0.3093216121196747], [0.24249586462974548, 0.24745728075504303]]"
2,agent_1,80.20048914312024,1,17,9.543798,0.8,0.0838240669552665,12,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [0.0, 5.456968427478004e-13], [0.15000000596046448, 9.822543169460407e-13], [0.11999999731779099, 0.15000000596046448], [0.9999737739562988, 0.007242120336741209], [0.680121123790741, -0.7330997586250305], [0.7956738471984863, -0.6057252883911133], [-0.20165154337882996, -0.9794573187828064], [-0.30326423048973083, -0.9529064893722534], [0.08823558688163757, 0.9960996508598328], [-0.8883492350578308, 0.45916837453842163], [0.7221040725708008, 0.6917844414710999], [0.972819983959198, 0.23156258463859558], [0.9028228521347046, 0.43001261353492737], [0.7222583293914795, 0.49401015043258667], [0.5778066515922546, 0.5452080965042114], [0.46224531531333923, 0.586166501045227], [0.21979625523090363, 0.46893319487571716]]"
2,agent_2,70.59087078094771,1,17,9.54,0.8,0.08385744268332365,34,10,0.5882352941176471,3,ppo,38,2,6,"[[0.0, 0.0], [-0.0, 5.456968427478004e-13], [-0.0, 9.822543169460407e-13], [-3.3614067302530847e-40, 0.15000000596046448], [-2.4530500802997585e-34, 0.27000001072883606], [-2.442974004683426e-28, -1.0], [-8.64735323221274e-20, -1.0], [-6.941058283693735e-10, 1.0], [-2.2627377402328896e-12, 1.0], [-7.61104013147218e-10, 1.0], [-9.509495413340119e-10, -1.0], [-2.5108219947611587e-09, -1.0], [-3.2634599467229464e-09, -1.0], [-5.432896799106857e-09, 1.0], [-1.9460703271079183e-08, 1.0], [-1.4975528372929148e-08, 1.0], [-4.508742534881094e-08, -1.0], [-8.281862307057963e-08, -1.0]]"
2,agent_3,97.87829009271535,1,17,3.4846554,0.8,0.2295779389073561,6,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [-0.15000000596046448, 1.401298464324817e-45], [-0.27000001072883606, 2.802596928649634e-45], [-0.3659999966621399, 5.507102964796531e-43], [-0.44279998540878296, 1.7044711807435256e-37], [-0.5042399764060974, -8.498053212706932e-28], [-0.4033919870853424, -2.7606116900240076e-18], [1.0, 2.966190848496808e-08], [1.0, 2.6792928986552056e-10], [0.6499999761581421, 2.143433486256896e-10], [0.5199999809265137, 0.15000000596046448], [0.41600000858306885, 0.11999999731779099], [0.18279999494552612, 0.09600000083446503], [-0.003759999992325902, 0.07680000364780426], [-0.0030079998541623354, 0.21143999695777893], [-0.002406399929895997, 0.31915199756622314], [-0.0019251200137659907, 0.4053215980529785], [-0.0015400960110127926, 0.47425729036331177]]"
2,agent_4,99.6039924392971,1,17,4.6082764,0.8,0.17360069931922334,4,0,0.0,3,ppo,38,2,6,"[[0.0, 0.0], [-0.15000000596046448, 9.643749592986437e-22], [-0.27000001072883606, 1.735874866153041e-21], [-0.3659999966621399, 2.226016133698006e-21], [-0.44279998540878296, 2.100237222717888e-21], [-0.5042399764060974, 1.0341353049207565e-21], [0.9943950772285461, -0.10572793334722519], [0.4888594150543213, 0.8723626136779785], [0.43179458379745483, 0.9019719958305359], [0.19543565809726715, 0.7215775847434998], [0.006348526105284691, 0.5772620439529419], [-0.1449211835861206, 0.4618096649646759], [-0.265936940908432, 0.3694477081298828], [-0.36274954676628113, 0.2955581843852997], [-0.2901996374130249, 0.3864465355873108], [-0.23215971887111664, 0.45915722846984863], [-0.1857277750968933, 0.517325758934021], [-0.2985737919807434, 0.41385772824287415]]"
2,agent_5,96.16050027628697,1,17,4.849879,0.8,0.16495257613042974,10,1,0.058823529411764705,3,ppo,38,2,6,"[[0.0, 0.0], [-9.65000046788479e-32, -0.15000000596046448], [-1.7370000254445447e-31, -0.27000001072883606], [-1.4091974860143527e-30, -0.3659999966621399], [-3.0264111294349634e-27, -0.44279998540878296], [-2.7256916917784104e-19, -0.5041272640228271], [-2.8243201895451374e-15, 1.0], [-3.4281856477522523e-15, 1.0], [-2.7425755809044666e-15, 0.650007963180542], [-2.194060549426868e-15, 0.37000635266304016], [-1.7552483548381997e-15, 0.1460050791501999], [0.15000000596046448, 0.11680406332015991], [0.27000001072883606, 0.09344325214624405], [0.3659999966621399, 0.07475460320711136], [0.29280000925064087, -0.09019631892442703], [0.23417940735816956, -0.2221623659133911], [-0.9885196089744568, -0.1510927826166153], [-0.9765869379043579, -0.2151230424642563]]"
