episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,85.24059496380029,1,12,6.997147,0.8,0.11433231150897968,0,2,0.16666666666666666,2,ppo,48,0,6,"[[0.0, 0.0], [0.0, -0.30000001192092896], [0.0, -0.5249999761581421], [0.0, -0.6937500238418579], [3.781989633036172e-30, -0.8203125], [2.8364921307375807e-30, -0.915234386920929], [2.1273690510334115e-30, -0.9864257574081421], [1.5344269429080178e-30, -1.0], [1.0960192718027407e-30, -1.0], [7.828709151476397e-31, -1.0], [2.351431665531784e-29, 1.0], [-0.06230505183339119, -0.9980571269989014], [-0.024402501061558723, 0.9997022151947021]]"
1,agent_1,102.0615436913214,1,12,2.6625056,0.8,0.3004688485853145,6,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.2371300756931305, -0.30000001192092896], [-0.17784754931926727, -0.5249999761581421], [-0.13338567316532135, -0.6937500238418579], [-0.10003925114870071, -0.8203125], [-0.07502944022417068, -0.915234386920929], [-0.056272078305482864, -0.9864257574081421], [-0.3422040641307831, -0.739819347858429], [-0.5566530227661133, -0.5548645257949829], [-0.7174897789955139, -0.4161483645439148], [-0.8381173610687256, -0.3121112883090973], [-0.6285878419876099, -0.5340835452079773]]"
1,agent_2,95.04873218116747,1,12,3.5449307,0.8,0.22567436954203302,11,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, 0.0], [0.5371300578117371, 0.0], [0.7028475403785706, 3.496994961483774e-18], [0.5271356701850891, -0.30000001192092896], [0.39535173773765564, -0.5249999761581421], [0.2965138256549835, -0.6937500238418579], [0.22221502661705017, -0.8202930092811584], [-0.14545860886573792, -0.9140065312385559], [-0.6209778189659119, -0.7838281393051147], [-0.5767520666122437, -0.5887672305107117], [-0.13256403803825378, -0.44157543778419495], [0.20057697594165802, -0.3311815857887268]]"
1,agent_3,85.24059496380029,1,12,6.997147,0.8,0.11433231150897968,0,2,0.16666666666666666,2,ppo,48,0,6,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5249999761581421], [0.0, 0.6937500238418579], [0.0, 0.8203125], [0.0, 0.915234386920929], [0.0, 0.9864257574081421], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-0.0, -1.0], [-0.06230505183339119, 0.9980571269989014], [-0.024402501061558723, -0.9997022151947021]]"
1,agent_4,97.13277630468977,1,12,3.4998875,0.8,0.22857877793878742,7,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.5371300578117371, 0.0], [-0.402847558259964, 0.30000001192092896], [-0.3021356761455536, 0.5249999761581421], [-0.2266017496585846, 0.6937500238418579], [-0.16995131969451904, 0.8203125], [-0.12746348977088928, 0.915234386920929], [-0.09559760987758636, 0.9864257574081421], [-0.37169820070266724, 0.739819347858429], [-0.5787736773490906, 0.5548645257949829], [-0.653277575969696, 0.4150712192058563], [0.27309346199035645, 0.9619874954223633]]"
1,agent_5,97.249232145587,1,12,2.7541604,0.8,0.29046964685807025,8,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, 0.0], [0.5371300578117371, 0.0], [0.402847558259964, 0.30000001192092896], [0.3021356761455536, 0.5249999761581421], [0.2266017496585846, 0.6937500238418579], [0.16995131969451904, 0.8203125], [0.12746348977088928, 0.915234386920929], [0.09559760987758636, 0.9864257574081421], [0.37169820070266724, 0.739819347858429], [0.5787736773490906, 0.5548645257949829], [0.6936789155006409, 0.41560980677604675], [0.4193301200866699, 0.5553985238075256]]"
2,agent_0,85.24059496380029,1,12,6.997147,0.8,0.11433231150897968,0,2,0.16666666666666666,2,ppo,48,0,6,"[[0.0, 0.0], [0.0, -0.30000001192092896], [0.0, -0.5249999761581421], [0.0, -0.6937500238418579], [3.781989633036172e-30, -0.8203125], [2.8364921307375807e-30, -0.915234386920929], [2.1273690510334115e-30, -0.9864257574081421], [1.5344269429080178e-30, -1.0], [1.0960192718027407e-30, -1.0], [7.828709151476397e-31, -1.0], [2.351431665531784e-29, 1.0], [-0.06230505183339119, -0.9980571269989014], [-0.024402501061558723, 0.9997022151947021]]"
2,agent_1,102.0615436913214,1,12,2.6625056,0.8,0.3004688485853145,6,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.2371300756931305, -0.30000001192092896], [-0.17784754931926727, -0.5249999761581421], [-0.13338567316532135, -0.6937500238418579], [-0.10003925114870071, -0.8203125], [-0.07502944022417068, -0.915234386920929], [-0.056272078305482864, -0.9864257574081421], [-0.3422040641307831, -0.739819347858429], [-0.5566530227661133, -0.5548645257949829], [-0.7174897789955139, -0.4161483645439148], [-0.8381173610687256, -0.3121112883090973], [-0.6285878419876099, -0.5340835452079773]]"
2,agent_2,95.04873218116747,1,12,3.5449307,0.8,0.22567436954203302,11,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, 0.0], [0.5371300578117371, 0.0], [0.7028475403785706, 3.496994961483774e-18], [0.5271356701850891, -0.30000001192092896], [0.39535173773765564, -0.5249999761581421], [0.2965138256549835, -0.6937500238418579], [0.22221502661705017, -0.8202930092811584], [-0.14545860886573792, -0.9140065312385559], [-0.6209778189659119, -0.7838281393051147], [-0.5767520666122437, -0.5887672305107117], [-0.13256403803825378, -0.44157543778419495], [0.20057697594165802, -0.3311815857887268]]"
2,agent_3,85.24059496380029,1,12,6.997147,0.8,0.11433231150897968,0,2,0.16666666666666666,2,ppo,48,0,6,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5249999761581421], [0.0, 0.6937500238418579], [0.0, 0.8203125], [0.0, 0.915234386920929], [0.0, 0.9864257574081421], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-0.0, -1.0], [-0.06230505183339119, 0.9980571269989014], [-0.024402501061558723, -0.9997022151947021]]"
