episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions_obstacle,collisions_agent,total_collisions,stationary_steps,congestion_ratio,discovery_steps,info_sharing_steps,communication_efficiency,group_success_rate,coordination_index,bottleneck_time,near_miss_events,safety_violations,risk_exposure_time,time_to_first_movement,exploration_time,exploration_ratio,waiting_time,scenario_id,algorithm,num_obstacles,num_exits,num_agents,initial_position,trajectory
1,agent_0,-5.105103462610753,1,15,1.0587741619566498,1.1775590776172624,1.1121909845637847,0,4,4,1,0.06666666666666667,15,15,1.0,1.0,0.9998457301210791,2,4,8,2,1,0,0.0,0,2,dqn,0,0,6,"[0.3481665243472956, 0.2614555672520072]","[[0.3481665243472956, 0.2614555672520072], [0.3481665243472956, 0.2614555672520072], [0.3181665243472956, 0.2614555672520072], [0.2641665243472956, 0.2614555672520072], [0.22096652434729558, 0.2314555672520072], [0.15640652434729557, 0.2074555672520072], [0.07475852434729555, 0.1882555672520072], [0.00944012434729552, 0.1428955672520072], [-0.07281459565270451, 0.10660756725200718], [-0.16851732644911238, 0.07760778590610241], [-0.2662284614567193, 0.05633493711885221], [-0.3650133282006361, 0.040793054916666883], [-0.4643693502621461, 0.02946252623911919], [-0.5640616455831026, 0.021623760160252227], [-0.6639666582977226, 0.017266188073458023]]"
1,agent_1,-5.786242608976706,1,17,1.256381988604742,1.0570482416486782,0.8413430399639593,0,2,2,1,0.058823529411764705,17,17,1.0,1.0,0.9998457301210791,2,12,14,2,1,0,0.0,0,2,dqn,0,0,6,"[-0.1701041944938539, -0.8488711677152933]","[[-0.1701041944938539, -0.8488711677152933], [-0.1701041944938539, -0.8488711677152933], [-0.1701041944938539, -0.8188711677152932], [-0.1701041944938539, -0.7648711677152932], [-0.1701041944938539, -0.6916711677152931], [-0.1701041944938539, -0.6031111677152932], [-0.1701041944938539, -0.5031111677152932], [-0.1701041944938539, -0.4031111677152932], [-0.1701041944938539, -0.30311116771529323], [-0.1701041944938539, -0.20311116771529322], [-0.2001041944938539, -0.12311116771529321], [-0.2541041944938539, -0.05911116771529319], [-0.32672051080854303, -0.008555646428486566], [-0.41481356386029433, 0.03188877060095874], [-0.4852880063016954, 0.03424430422451498], [-0.5716675602548162, 0.03612873112335997], [-0.6707712034173129, 0.037636272642435964]]"
1,agent_2,-12.149000545694829,1,24,1.654957327216504,1.7045388828653343,1.029959416374936,0,19,19,1,0.041666666666666664,24,24,1.0,1.0,0.9998457301210791,2,9,28,2,1,0,0.0,0,2,dqn,0,0,6,"[0.8588565258843015, 0.39197937411408174]","[[0.8588565258843015, 0.39197937411408174], [0.8588565258843015, 0.39197937411408174], [0.8288565258843015, 0.39197937411408174], [0.7748565258843014, 0.39197937411408174], [0.7016565258843014, 0.39197937411408174], [0.6130965258843013, 0.39197937411408174], [0.5422485258843013, 0.3619793741140817], [0.45557012588430124, 0.3379793741140817], [0.3862274058843012, 0.28877937411408167], [0.3007532298843012, 0.24941937411408166], [0.23237388908430118, 0.18793137411408165], [0.14767041644430115, 0.13874097411408162], [0.05490385551028422, 0.10139977471616027], [-0.04122468657572141, 0.07384431434223357], [-0.1391640598304163, 0.05364829576238564], [-0.23807050148469824, 0.03889987892232705], [-0.3374910680263732, 0.028150416213317396], [-0.4371843041813084, 0.020323624727892252], [-0.5370219686423975, 0.014627946106780613], [-0.587139847881563, 0.01030099761441871], [-0.6572341512728954, 0.006839438820529186], [-0.6838555605768387, 0.004397337458991927], [-0.670823989496125, 0.0031902684443563456], [-0.6837912746274795, 0.0037634325519457727]]"
1,agent_3,-5.332472193854872,1,16,1.1197875441342944,1.0765301212734117,0.9613699731815424,0,6,6,1,0.0625,16,16,1.0,1.0,0.9998457301210791,2,5,11,2,1,0,0.0,0,2,dqn,0,0,6,"[0.18604556473013126, -0.4320083868225051]","[[0.18604556473013126, -0.4320083868225051], [0.18604556473013126, -0.4320083868225051], [0.18604556473013126, -0.40200838682250506], [0.18604556473013126, -0.34800838682250507], [0.18604556473013126, -0.2748083868225051], [0.15604556473013126, -0.21624838682250508], [0.10204556473013125, -0.16940038682250508], [0.028845564730131237, -0.13192198682250506], [-0.05971443526986879, -0.10193926682250504], [-0.15700054299787253, -0.0788002685050485], [-0.2555587705352427, -0.061880582199091816], [-0.3547944012013863, -0.04954001469622797], [-0.4543402337966871, -0.04002018208696692], [-0.5541272187269484, -0.03349656050629513], [-0.6540689303854125, -0.03008272530575911], [-0.7036321519302082, -0.029516358860005372]]"
1,agent_4,-8.694474640895907,1,18,1.3818403151350718,1.286503339340525,0.9310072410318787,0,1,1,1,0.05555555555555555,18,18,1.0,1.0,0.9998457301210791,3,5,6,3,1,0,0.0,0,2,dqn,0,0,6,"[0.27417429504112434, -0.7079833515042746]","[[0.27417429504112434, -0.7079833515042746], [0.27417429504112434, -0.7079833515042746], [0.27417429504112434, -0.6779833515042746], [0.27417429504112434, -0.6239833515042745], [0.27417429504112434, -0.5507833515042745], [0.27417429504112434, -0.46222335150427446], [0.27417429504112434, -0.3622233515042744], [0.24417429504112434, -0.2822233515042744], [0.19017429504112432, -0.2182233515042744], [0.1169742950411243, -0.1670233515042744], [0.028414295041124277, -0.12606335150427436], [-0.06669121843140262, -0.09516122686652487], [-0.164081700185226, -0.07246554305311662], [-0.2626956126876681, -0.055873488901785846], [-0.36196083157205283, -0.04377322775438945], [-0.46157172587018125, -0.03496018417529077], [-0.5613657887013076, -0.028545745489232013], [-0.6412010389662087, -0.023414194540385003]]"
1,agent_5,-14.736698033824249,1,31,1.7679800275554955,1.7423359345537854,0.9854952586556269,0,42,42,2,0.06451612903225806,31,31,1.0,1.0,0.9998457301210791,4,14,56,4,1,0,0.0,0,2,dqn,0,0,6,"[0.8901866101831755, -0.4230883259969716]","[[0.8901866101831755, -0.4230883259969716], [0.8901866101831755, -0.4230883259969716], [0.8601866101831754, -0.4230883259969716], [0.8061866101831754, -0.4230883259969716], [0.7629866101831754, -0.3930883259969716], [0.6984266101831753, -0.36908832599697156], [0.6467786101831753, -0.31988832599697153], [0.5754602101831753, -0.28052832599697153], [0.48840549018317525, -0.2490403259969715], [0.39145555439151525, -0.224530941059911], [0.31389560575818726, -0.1749234331102626], [0.22206688260598456, -0.1353319491239795], [0.12644710611089055, -0.10605980634234713], [0.028780472518835074, -0.08458357103922233], [-0.06998067926515898, -0.06889169740033232], [-0.16932410801835934, -0.05745127942030167], [-0.26897646254283025, -0.04912011877311945], [-0.3687924808268135, -0.043056910552092736], [-0.44864529545400006, -0.03820634397527137], [-0.5122797994854551, -0.03455548511834168], [-0.5631874027106192, -0.03163479803279793], [-0.603367518699873, -0.02962539403793729], [-0.6355116114912761, -0.028017870842048778], [-0.660645837827554, -0.026977464380255334], [-0.6769817869380208, -0.028265475334193994], [-0.6842007491776635, -0.033164466292806324], [-0.6826310264156884, -0.011390012968088056], [-0.6741198670178444, -0.029923860717523093], [-0.6572336952875325, -0.01695076249002215], [-0.6670457335569165, -0.010558479791134258], [-0.6992520240426747, -0.006721576487722694]]"
2,agent_0,-4.007209816438906,1,14,0.9204150115749905,0.9038720933388328,0.9820266748932638,0,3,3,1,0.07142857142857142,14,14,1.0,1.0,0.9999926770745576,2,4,7,2,1,0,0.0,0,2,dqn,0,0,6,"[0.026570532246280188, -0.3657402306813194]","[[0.026570532246280188, -0.3657402306813194], [0.026570532246280188, -0.3657402306813194], [0.026570532246280188, -0.33574023068131936], [0.026570532246280188, -0.28174023068131937], [0.026570532246280188, -0.20854023068131936], [-0.0034294677537198177, -0.14998023068131933], [-0.05742946775371982, -0.10313223068131931], [-0.13062946775371984, -0.0656538306813193], [-0.21918946775371986, -0.035671110681319285], [-0.31647557548172356, -0.01253211236386274], [-0.4150338030190937, 0.00438757394209394], [-0.5142694336852374, 0.016728141444957788], [-0.6138646400894487, 0.025716737625815205], [-0.6635408052128179, 0.03290761457050114]]"
2,agent_1,-5.8704811715478735,1,16,1.096443866916743,1.173627815035837,1.0703948012734472,0,9,9,1,0.0625,16,16,1.0,1.0,0.9999926770745576,2,4,13,2,1,0,0.0,0,2,dqn,0,0,6,"[0.35610364877772605, -0.20205593658346416]","[[0.35610364877772605, -0.20205593658346416], [0.35610364877772605, -0.20205593658346416], [0.35610364877772605, -0.17205593658346416], [0.326103648777726, -0.14805593658346416], [0.272103648777726, -0.12885593658346417], [0.198903648777726, -0.11349593658346416], [0.14034364877772598, -0.07120793658346414], [0.06349564877772595, -0.03737753658346413], [-0.027982751222274074, -0.010313216583464117], [-0.12585132661416149, 0.01022314022007947], [-0.22472006627828006, 0.02522221743265301], [-0.32412098126409844, 0.03615190635695955], [-0.4238358653264764, 0.043697891807947434], [-0.5236954914059303, 0.04899459637509505], [-0.601985324159372, 0.02332107690788604], [-0.6631361907498616, 0.03312464827370491]]"
2,agent_2,-8.703624797389661,1,20,1.422613704146679,1.2108941524984693,0.8511756557447162,0,17,17,1,0.05,20,20,1.0,1.0,0.9999926770745576,3,5,22,3,1,0,0.0,0,2,dqn,0,0,6,"[0.06730238128572971, 0.8450155193670049]","[[0.06730238128572971, 0.8450155193670049], [0.06730238128572971, 0.8450155193670049], [0.06730238128572971, 0.8150155193670049], [0.06730238128572971, 0.7610155193670048], [0.06730238128572971, 0.6878155193670048], [0.06730238128572971, 0.5992555193670048], [0.06730238128572971, 0.49925551936700485], [0.06730238128572971, 0.3992555193670049], [0.06730238128572971, 0.2992555193670049], [0.037302381285729706, 0.21925551936700488], [-0.0166976187142703, 0.15525551936700488], [-0.08980940263123927, 0.10532379580843404], [-0.1768668274131493, 0.06663904616268329], [-0.2725663261443345, 0.03762860075762474], [-0.37041323849553703, 0.016989275590941353], [-0.4466526185241983, 0.032552819219077024], [-0.5046679901652904, 0.01722036572718183], [-0.5798471099696484, 0.007580339959977589], [-0.6381839226372299, 0.002428036683842094], [-0.6896864193301016, -0.002059739146791418]]"
2,agent_3,-4.2907419536172755,1,13,0.6463276789811362,0.6533536833686538,1.0108706537194776,1,1,2,1,0.07692307692307693,13,13,1.0,1.0,0.9999926770745576,3,0,2,3,1,0,0.0,0,2,dqn,0,0,6,"[-0.18878610183000713, 0.23084325039998185]","[[-0.18878610183000713, 0.23084325039998185], [-0.18878610183000713, 0.23084325039998185], [-0.18878610183000713, 0.20084325039998185], [-0.18878610183000713, 0.14684325039998186], [-0.21878610183000713, 0.10364325039998185], [-0.2727861018300071, 0.06908325039998184], [-0.3459861018300071, 0.04143525039998183], [-0.4045461018300071, 0.049316850399981835], [-0.48139410183000714, 0.05562213039998184], [-0.5728725018300072, 0.06066635439998184], [-0.646078245387279, 0.034522513697238556], [-0.6746428402330964, 0.013607441135043929], [-0.6974945161097503, 0.02687538308528823]]"
