episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,100.76992728896566,1,18,4.685007,0.8,0.17075747885126083,138,3,0.16666666666666666,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, -0.30000001192092896], [-0.0, -0.5249999761581421], [-0.0, -0.6937500238418579], [-3.781989633036172e-30, -0.22031250596046448], [-2.8364921307375807e-30, 0.134765625], [-2.1273690510334115e-30, 0.40107423067092896], [-1.5955268823146067e-30, 0.0008056640508584678], [-1.196645161735955e-30, 0.0006042480235919356], [-8.974838242821922e-31, 0.0004531860467977822], [-6.731128917215312e-31, 0.0003398895205464214], [-0.30000001192092896, 0.00025491713313385844], [-0.14172735810279846, -0.3915306329727173], [-0.27087023854255676, -0.6144784688949585], [-0.5031526684761047, -0.46085888147354126], [-0.37736451625823975, -0.04564415663480759], [-0.5830233693122864, -0.03423311561346054], [-0.437267541885376, 0.2743251621723175], [-0.327950656414032, 0.5057438611984253]]"
1,agent_1,91.64020681745428,1,18,7.007561,0.8,0.1141623992126795,44,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, -0.0], [-0.5371300578117371, -0.0], [-0.7028475403785706, 3.496994961483774e-18], [-0.8271356821060181, 2.622746324510407e-18], [-0.8733512759208679, -1.0439060358577592e-16], [0.21903401613235474, -0.29999667406082153], [0.9959035515785217, -0.09042160958051682], [0.9999186396598816, -0.012754195369780064], [0.9963597655296326, -0.08524786680936813], [0.44726982712745667, -0.06393589824438095], [0.03545237332582474, -0.04795192554593086], [-0.3566833734512329, 0.055757880210876465], [-0.7029377818107605, 0.36264893412590027], [-0.8272033333778381, 0.2719866931438446], [-0.9204025268554688, 0.20399002730846405], [-0.9882751107215881, 0.15268351137638092], [-0.21980154514312744, 0.2618637681007385], [0.8214929699897766, 0.5702186226844788]]"
1,agent_2,94.72715444499067,1,18,5.517974,0.8,0.1449807510004727,41,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, -0.0], [0.2371300756931305, -0.30000001192092896], [0.17784754931926727, -0.5249999761581421], [0.13338567316532135, -0.6937500238418579], [0.10003925114870071, -0.8203125], [0.07502944022417068, -0.31523436307907104], [0.056272078305482864, -0.23642578721046448], [0.04220405966043472, -0.17731933295726776], [0.03165304288268089, -0.13298949599266052], [0.32373979687690735, -0.09974212944507599], [0.5428048372268677, -0.0748065933585167], [0.4071034789085388, 0.24389509856700897], [-0.18301381170749664, 0.558627724647522], [-0.9901305437088013, 0.14014804363250732], [-0.9995895028114319, 0.028649194166064262], [-0.7496921420097351, -0.278513103723526], [-0.5622690916061401, 0.09111516922712326], [-0.4217018187046051, 0.36833637952804565]]"
1,agent_3,92.23560496485318,1,18,5.7540402,0.8,0.13903274333503743,21,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.30000001192092896, 0.39375001192092896], [-0.5249999761581421, 0.2953124940395355], [-0.6937500238418579, 0.22148437798023224], [-0.8203125, 0.16611328721046448], [-0.915234386920929, 0.12458495795726776], [-0.9864257574081421, 0.09343872219324112], [-0.2858049273490906, 0.08141497522592545], [0.9981074333190918, 0.06149398535490036], [0.9897252917289734, 0.14298181235790253], [0.9974147081375122, 0.07186011970043182], [0.45798420906066895, 0.055530231446027756], [0.3434881567955017, -0.2583523392677307], [0.2576161324977875, -0.4937642514705658], [-0.10678790509700775, -0.37032318115234375], [-0.3800909221172333, -0.2777423858642578], [-0.5850682258605957, -0.20830678939819336]]"
1,agent_4,87.98142895459102,1,18,6.4840517,0.8,0.12337964539306469,71,2,0.1111111111111111,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, -0.0], [-0.5371300578117371, -0.0], [-0.7028475403785706, -3.496994961483774e-18], [-0.8271356821060181, -2.622746324510407e-18], [-0.8733512759208679, -1.967059691684017e-18], [-0.08096327632665634, -1.475294820461801e-18], [1.0, -6.736820504500577e-19], [1.0, -1.6158946124359546e-19], [1.0, -9.480282103788158e-20], [0.44999998807907104, -7.110211900958545e-20], [0.03750000149011612, -5.332658602601482e-20], [-0.2718749940395355, -3.999493871171755e-20], [-0.50390625, -2.7655096332260872e-18], [-0.677929699420929, -2.0741322249195654e-18], [-0.8084472417831421, -1.555599168689674e-18], [-0.606335461139679, 0.30000001192092896], [-0.15173405408859253, 0.22499999403953552], [0.9516915678977966, 0.14359575510025024]]"
1,agent_5,87.56389430665577,1,18,5.5602293,0.8,0.1438789583355845,72,1,0.05555555555555555,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, -0.0], [0.5371300578117371, -0.0], [0.7028475403785706, -3.496994961483774e-18], [0.8271356821060181, -2.622746324510407e-18], [0.8733512759208679, -1.967059691684017e-18], [0.08096327632665634, -1.475294820461801e-18], [-0.9882823824882507, 0.15263651311397552], [-0.9893561005592346, 0.1455148309469223], [-0.9583654403686523, 0.2855444550514221], [-0.7187740802764893, -0.08584164828062057], [-0.23908057808876038, -0.06438123434782028], [0.12068957090377808, -0.04828592762351036], [0.3905171751976013, -0.036214444786310196], [0.5928878784179688, -0.02716083452105522], [0.7446659207344055, -0.02037062682211399], [0.8584994077682495, -0.015277969650924206], [0.9438745975494385, -0.01145847700536251], [0.39483389258384705, 0.08534584194421768]]"
2,agent_0,100.76992728896566,1,18,4.685007,0.8,0.17075747885126083,138,3,0.16666666666666666,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, -0.30000001192092896], [-0.0, -0.5249999761581421], [-0.0, -0.6937500238418579], [-3.781989633036172e-30, -0.22031250596046448], [-2.8364921307375807e-30, 0.134765625], [-2.1273690510334115e-30, 0.40107423067092896], [-1.5955268823146067e-30, 0.0008056640508584678], [-1.196645161735955e-30, 0.0006042480235919356], [-8.974838242821922e-31, 0.0004531860467977822], [-6.731128917215312e-31, 0.0003398895205464214], [-0.30000001192092896, 0.00025491713313385844], [-0.14172735810279846, -0.3915306329727173], [-0.27087023854255676, -0.6144784688949585], [-0.5031526684761047, -0.46085888147354126], [-0.37736451625823975, -0.04564415663480759], [-0.5830233693122864, -0.03423311561346054], [-0.437267541885376, 0.2743251621723175], [-0.327950656414032, 0.5057438611984253]]"
2,agent_1,91.64020681745428,1,18,7.007561,0.8,0.1141623992126795,44,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, -0.0], [-0.5371300578117371, -0.0], [-0.7028475403785706, 3.496994961483774e-18], [-0.8271356821060181, 2.622746324510407e-18], [-0.8733512759208679, -1.0439060358577592e-16], [0.21903401613235474, -0.29999667406082153], [0.9959035515785217, -0.09042160958051682], [0.9999186396598816, -0.012754195369780064], [0.9963597655296326, -0.08524786680936813], [0.44726982712745667, -0.06393589824438095], [0.03545237332582474, -0.04795192554593086], [-0.3566833734512329, 0.055757880210876465], [-0.7029377818107605, 0.36264893412590027], [-0.8272033333778381, 0.2719866931438446], [-0.9204025268554688, 0.20399002730846405], [-0.9882751107215881, 0.15268351137638092], [-0.21980154514312744, 0.2618637681007385], [0.8214929699897766, 0.5702186226844788]]"
2,agent_2,94.72715444499067,1,18,5.517974,0.8,0.1449807510004727,41,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, -0.0], [0.2371300756931305, -0.30000001192092896], [0.17784754931926727, -0.5249999761581421], [0.13338567316532135, -0.6937500238418579], [0.10003925114870071, -0.8203125], [0.07502944022417068, -0.31523436307907104], [0.056272078305482864, -0.23642578721046448], [0.04220405966043472, -0.17731933295726776], [0.03165304288268089, -0.13298949599266052], [0.32373979687690735, -0.09974212944507599], [0.5428048372268677, -0.0748065933585167], [0.4071034789085388, 0.24389509856700897], [-0.18301381170749664, 0.558627724647522], [-0.9901305437088013, 0.14014804363250732], [-0.9995895028114319, 0.028649194166064262], [-0.7496921420097351, -0.278513103723526], [-0.5622690916061401, 0.09111516922712326], [-0.4217018187046051, 0.36833637952804565]]"
2,agent_3,92.23560496485318,1,18,5.7540402,0.8,0.13903274333503743,21,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.30000001192092896, 0.39375001192092896], [-0.5249999761581421, 0.2953124940395355], [-0.6937500238418579, 0.22148437798023224], [-0.8203125, 0.16611328721046448], [-0.915234386920929, 0.12458495795726776], [-0.9864257574081421, 0.09343872219324112], [-0.2858049273490906, 0.08141497522592545], [0.9981074333190918, 0.06149398535490036], [0.9897252917289734, 0.14298181235790253], [0.9974147081375122, 0.07186011970043182], [0.45798420906066895, 0.055530231446027756], [0.3434881567955017, -0.2583523392677307], [0.2576161324977875, -0.4937642514705658], [-0.10678790509700775, -0.37032318115234375], [-0.3800909221172333, -0.2777423858642578], [-0.5850682258605957, -0.20830678939819336]]"
2,agent_4,87.98142895459102,1,18,6.4840517,0.8,0.12337964539306469,71,2,0.1111111111111111,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, -0.0], [-0.5371300578117371, -0.0], [-0.7028475403785706, -3.496994961483774e-18], [-0.8271356821060181, -2.622746324510407e-18], [-0.8733512759208679, -1.967059691684017e-18], [-0.08096327632665634, -1.475294820461801e-18], [1.0, -6.736820504500577e-19], [1.0, -1.6158946124359546e-19], [1.0, -9.480282103788158e-20], [0.44999998807907104, -7.110211900958545e-20], [0.03750000149011612, -5.332658602601482e-20], [-0.2718749940395355, -3.999493871171755e-20], [-0.50390625, -2.7655096332260872e-18], [-0.677929699420929, -2.0741322249195654e-18], [-0.8084472417831421, -1.555599168689674e-18], [-0.606335461139679, 0.30000001192092896], [-0.15173405408859253, 0.22499999403953552], [0.9516915678977966, 0.14359575510025024]]"
2,agent_5,88.77843795961618,1,18,5.5602293,0.8,0.1438789583355845,72,1,0.05555555555555555,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, -0.0], [0.5371300578117371, -0.0], [0.7028475403785706, -3.496994961483774e-18], [0.8271356821060181, -2.622746324510407e-18], [0.8733512759208679, -1.967059691684017e-18], [0.08096327632665634, -1.475294820461801e-18], [-0.9882823824882507, 0.15263651311397552], [-0.9893561005592346, 0.1455148309469223], [-0.9583654403686523, 0.2855444550514221], [-0.7187740802764893, -0.08584164828062057], [-0.23908057808876038, -0.06438123434782028], [0.12068957090377808, -0.04828592762351036], [0.3905171751976013, -0.036214444786310196], [0.5928878784179688, -0.02716083452105522], [0.7446659207344055, -0.02037062682211399], [0.8584994077682495, -0.015277969650924206], [0.9438745975494385, -0.01145847700536251], [0.39483389258384705, 0.08534584194421768]]"
