episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,10.135540200699934,0,150,28.841457,1.1313708498984762,0.03922724276739209,0,7,0.04666666666666667,1,ppo,0,0,2,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.0, 0.6937500238418579], [-0.0, 0.8203125], [-0.0, 0.915234386920929], [-0.0, 0.9864257574081421], [-0.0, 1.0], [-0.0, 1.0], [-0.0, 1.0], [0.30000001192092896, 0.75], [0.5249999761581421, 0.5625], [0.6937500238418579, 0.421875], [0.8203125, 0.31640625], [0.915234386920929, 0.2373046875], [0.9841098785400391, 0.17756065726280212], [0.9918716549873352, 0.1272423416376114], [0.7439037561416626, 0.3954317569732666], [0.8579277992248535, 0.29657381772994995], [0.6434458494186401, 0.5224303603172302], [0.7825843691825867, 0.39182278513908386], [0.5869383215904236, 0.5938670635223389], [0.7402037382125854, 0.44540029764175415], [0.5551527738571167, 0.6340502500534058], [0.4163645803928375, 0.4755376875400543], [0.6122734546661377, 0.35665324330329895], [0.7592051029205322, 0.2674899399280548], [0.5694038271903992, 0.5006174445152283], [0.4270528554916382, 0.3754630982875824], [0.6202896237373352, 0.2815973162651062], [0.4652172327041626, 0.5111979842185974], [0.34891292452812195, 0.38339850306510925], [0.5616846680641174, 0.28754886984825134], [0.7212635278701782, 0.2156616449356079], [0.5409476161003113, 0.4617462456226349], [0.40571072697639465, 0.34630969166755676], [0.6042830348014832, 0.2597322463989258], [0.7532122731208801, 0.19479919970035553], [0.5649092197418213, 0.4460994005203247], [0.42368191480636597, 0.33457455039024353], [0.6177614331245422, 0.25093090534210205], [0.7633211016654968, 0.18819817900657654], [0.5724908113479614, 0.141148641705513], [0.7293680906295776, 0.10586147755384445], [0.5470260977745056, 0.37939611077308655], [0.410269558429718, 0.2845470905303955], [0.5926439762115479, 0.16440744698047638], [0.37196022272109985, 0.2159009575843811], [0.1918281614780426, -0.06466719508171082], [0.39972248673439026, -0.1310306191444397], [0.5997918844223022, -0.09827297180891037], [0.4498439133167267, 0.22629527747631073], [0.3373829424381256, 0.4697214663028717], [0.2530371844768524, 0.352291077375412], [0.1897778958082199, 0.2642183303833008], [0.4423334300518036, 0.1981637328863144], [0.3317500650882721, 0.1486228108406067], [0.5488125681877136, 0.11146710067987442], [0.411609411239624, 0.08360032737255096], [0.608707070350647, 0.06270024180412292], [0.45653030276298523, 0.34702518582344055], [0.3423977196216583, 0.260268896818161], [0.25679829716682434, 0.19520166516304016], [0.4759191870689392, 0.12977957725524902], [0.6569393873214722, 0.09733466804027557], [0.4926559627056122, 0.0729810893535614], [0.12236946076154709, 0.2330191731452942], [-0.1392606496810913, 0.08956628292798996], [0.19555450975894928, 0.06717471033334732], [0.44666588306427, 0.05038103461265564], [0.6349993944168091, 0.03778577595949173], [0.4762495458126068, 0.3283393383026123], [0.3571871817111969, 0.24625450372695923], [0.2678903639316559, 0.18469087779521942], [0.2009177803993225, 0.13851815462112427], [0.45068833231925964, 0.1038886159658432], [0.33801624178886414, 0.0779164656996727], [0.5535080432891846, 0.05843620002269745], [0.26299774646759033, -0.026852678507566452], [0.2191743552684784, -0.47666338086128235], [0.29937034845352173, -0.5625527501106262], [0.2245277613401413, -0.1219145730137825], [0.16839581727981567, 0.20856407284736633], [0.12629686295986176, 0.15642304718494415], [0.09472264349460602, 0.41731730103492737], [0.07104198634624481, 0.31298795342445374], [0.05328148975968361, 0.2347409725189209], [0.33996111154556274, 0.17605572938919067], [0.25497084856033325, 0.132041797041893], [0.4912281334400177, 0.09903135150671005], [0.36842110753059387, 0.07427351176738739], [0.2763158082962036, 0.05570513382554054], [-0.09276313334703445, 0.04177885130047798], [-0.36957234144210815, 0.03133413940668106], [-0.2771792709827423, -0.2764993906021118], [-0.20788444578647614, -0.5073745250701904], [-0.1559133380651474, -0.6805309057235718], [-0.11693499982357025, -0.8103981614112854], [-0.08770125359296799, -0.9077986478805542], [-0.06577593833208084, -0.9808489680290222], [-0.04758046939969063, -0.998867392539978], [-0.033993907272815704, -0.999422013759613], [-0.024284226819872856, -0.9997050762176514], [-0.01734692044556141, -0.9998495578765869], [-0.012391038239002228, -0.9999232292175293], [-0.00929327867925167, -0.449942409992218], [-0.006969959009438753, -0.03745681419968605], [-0.005227468907833099, 0.27190738916397095], [-0.0039206016808748245, 0.5039305686950684], [-0.0029404512606561184, 0.6779478788375854], [-0.0022053385619074106, 0.8084609508514404], [-0.001654003863222897, 0.9063457250595093], [-0.0012405029265210032, 0.6797592639923096], [-0.000930377165786922, 0.8098194599151611], [-0.0006977829034440219, 0.6073645949363708], [-0.0005233375122770667, 0.7555234432220459], [-0.00039250313420780003, 0.5666425824165344], [-0.0002945279411505908, 0.42498189210891724], [-0.00022903215722180903, 0.6187353134155273], [-0.000172031854162924, 0.46405139565467834], [-0.00013858609599992633, 0.34803736209869385], [-0.00012522138422355056, 0.26102808117866516], [-0.0001067263656295836, 0.4957723021507263], [-8.475434151478112e-05, 0.371830016374588], [-6.514840060845017e-05, 0.27887284755706787], [-4.944176544086076e-05, 0.20915478467941284], [0.2999626696109772, 0.1568661630153656], [0.22497187554836273, 0.11764965951442719], [0.3217122554779053, 0.1555834859609604], [-0.05047735944390297, 0.3135661482810974], [-0.16940197348594666, 0.3358832895755768], [-0.1270514726638794, 0.2519124746322632], [0.20471139252185822, 0.1889343410730362], [0.15353354811668396, 0.14170075953006744], [0.41515016555786133, 0.10627556592226028], [0.311362624168396, 0.07970667630434036], [0.5335219502449036, 0.05978000909090042], [0.40014147758483887, 0.04483500495553017], [0.6001061201095581, 0.0336262546479702], [0.15007957816123962, 0.025219690054655075], [-0.18744032084941864, 0.01891476847231388], [-0.14058023691177368, -0.28581392765045166], [-0.10543517768383026, -0.5143604278564453], [-0.079076386988163, -0.6857703328132629], [-0.0593072883784771, -0.8143277764320374], [-0.04448046535253525, -0.9107457995414734], [-0.033360350877046585, -0.9830593466758728], [-0.02411367930471897, -0.9997092485427856], [-0.017225079238414764, -0.999851644039154], [-0.012303999625146389, -0.9999243021011353]]"
1,agent_1,110.42845806669474,1,150,24.051947,1.1313708498984762,0.047038639609163345,0,6,0.04,1,ppo,0,0,2,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5249999761581421], [0.0, 0.6937500238418579], [0.0, 0.8203125], [0.0, 0.915234386920929], [0.0, 0.9864257574081421], [0.0, 1.0], [0.0, 1.0], [0.0, 0.75], [0.0, 0.862500011920929], [0.30000001192092896, 0.6468750238418579], [0.22499999403953552, 0.78515625], [0.16875000298023224, 0.888867199420929], [0.12656250596046448, 0.6666504144668579], [0.3949218690395355, 0.49998778104782104], [0.29619139432907104, 0.6749908328056335], [0.522143542766571, 0.506243109703064], [0.691607654094696, 0.37968236207962036], [0.5187057256698608, 0.5847617387771606], [0.389029324054718, 0.43857133388519287], [0.5917719602584839, 0.32892850041389465], [0.7438290119171143, 0.2466963678598404], [0.5578717589378357, 0.48502227663993835], [0.4184038043022156, 0.36376670002937317], [0.6138028502464294, 0.2728250324726105], [0.7603521347045898, 0.20461876690387726], [0.5702641010284424, 0.4534640908241272], [0.4276980757713318, 0.3400980532169342], [0.6207735538482666, 0.25507354736328125], [0.46558016538619995, 0.4913051724433899], [0.34918513894081116, 0.3684788644313812], [0.5618888735771179, 0.2763591408729553], [0.7214166522026062, 0.20726937055587769], [0.5410624742507935, 0.455452024936676], [0.4057968556880951, 0.3415890038013458], [0.3043476343154907, 0.25619176030158997], [0.5282607078552246, 0.19214382767677307], [0.6961955428123474, 0.1441078633069992], [0.5221466422080994, 0.1080809012055397], [0.6916099786758423, 0.08106067776679993], [0.5187075138092041, 0.3607954978942871], [0.3890306353569031, 0.27059662342071533], [0.2917729616165161, 0.2029474675655365], [0.5188297033309937, 0.15221060812473297], [0.3891223073005676, 0.11415795236825943], [0.6068999171257019, 0.13462132215499878], [0.5276976823806763, 0.3083706200122833], [0.4829152822494507, 0.45787087082862854], [0.40633508563041687, 0.4259333908557892], [0.30475130677223206, 0.3194500505924225], [0.22856348752975464, 0.23958753049373627], [0.17142261564731598, 0.1796906441450119], [0.42856696248054504, 0.13476797938346863], [0.3214252293109894, 0.10107599198818207], [0.5410689115524292, 0.07580699026584625], [0.4058016836643219, 0.05685524269938469], [0.604351282119751, 0.04264143481850624], [0.45326346158981323, 0.03198107331991196], [0.6399475932121277, 0.023985806852579117], [0.47996068000793457, 0.017989354208111763], [0.3599705100059509, 0.01349201612174511], [0.569977879524231, 0.010119013488292694], [0.44416293501853943, 0.024210933595895767], [0.33312222361564636, 0.018158216029405594], [0.5498902201652527, 0.013638569973409176], [0.6595401763916016, 0.13194558024406433], [0.725692868232727, 0.18415728211402893], [0.5442696809768677, 0.1381179541349411], [0.40820226073265076, 0.10358846932649612], [0.30615168809890747, 0.07769135385751724], [0.2296137660741806, 0.05826851353049278], [0.17221032083034515, 0.04370138421654701], [0.12915773689746857, 0.3327760398387909], [0.09686830639839172, 0.24958202242851257], [0.07265122979879379, 0.18718652427196503], [0.054488424211740494, 0.14038988947868347], [0.04087044671177864, 0.10529356449842453], [0.4827861487865448, 0.14965000748634338], [0.6401635408401489, 0.5687613487243652], [0.6451330780982971, 0.6316262483596802], [0.48384982347488403, 0.47371968626976013], [0.36288735270500183, 0.3552897572517395], [0.27216553688049316, 0.2664673328399658], [0.20412413775920868, 0.19985049962997437], [0.1530930995941162, 0.14988787472248077], [0.11481983214616776, 0.11241590231657028], [0.08611487597227097, 0.08431192487478256], [0.06458615511655807, 0.06323394924402237], [0.04843961447477341, 0.04742546007037163], [0.036329712718725204, 0.035569094121456146], [-0.27275270223617554, 0.02667682059109211], [-0.20456454157829285, -0.27999237179756165], [-0.15342339873313904, -0.5099942684173584], [-0.11506754904985428, -0.6824957132339478], [-0.08630066365003586, -0.8118717670440674], [-0.06472549587488174, -0.9089038372039795], [-0.04854412376880646, -0.9816778898239136], [-0.035112518817186356, -0.9993833899497986], [-0.025083526968955994, -0.9996853470802307], [-0.017917955294251442, -0.9998394846916199], [-0.012798959389328957, -0.9999181032180786], [-0.00914226658642292, -0.9999582171440125], [-0.006530245766043663, -0.9999786615371704], [-0.004664481617510319, -0.9999890923500061], [-0.003498361213132739, -0.4499918520450592], [-0.0026237708516418934, -0.037493880838155746], [-0.001967828255146742, 0.2718795835971832], [-0.0014758711913600564, 0.503909707069397], [-0.0011069034226238728, 0.6779322624206543], [-0.0008301775087602437, 0.8084492087364197], [-0.000622633146122098, 0.9063369035720825], [-0.0004669748595915735, 0.6797526478767395], [-0.00035023115924559534, 0.5098145008087158], [-0.0002626733621582389, 0.6823608875274658], [-0.00019700467237271369, 0.5117706656455994], [-0.00014775349700357765, 0.38382798433303833], [-0.0001106645431718789, 0.5878710150718689], [-7.486220420105383e-05, 0.4409044086933136], [-5.588891508523375e-05, 0.33067837357521057], [-3.235447729821317e-05, 0.24800996482372284], [-2.9840496154065477e-06, 0.18600742518901825], [1.0572292922006454e-05, 0.43950432538986206], [1.2638784937735181e-05, 0.32962745428085327], [1.106173476728145e-05, 0.2472202479839325], [8.876766514731571e-06, 0.18541502952575684], [6.904843303345842e-06, 0.13906119763851166], [5.301977580529638e-06, 0.10429586470127106], [0.44702064990997314, 0.010875662788748741], [0.6270270347595215, -0.18872180581092834], [0.6018142104148865, 0.05774999037384987], [0.45136067271232605, 0.04331248998641968], [0.33852049708366394, 0.03248436748981476], [0.25389036536216736, 0.024363277480006218], [0.19041778147220612, 0.018272457644343376], [0.14281333982944489, 0.013704342767596245], [0.10711000114679337, 0.010278257541358471], [0.08033250272274017, 0.0077086929231882095], [-0.23975062370300293, 0.005781519692391157], [-0.47981297969818115, 0.004336139652878046], [-0.6598597168922424, 0.0032521048560738564], [-0.494894802570343, -0.2975609302520752], [-0.37117108702659607, -0.5231707096099854], [-0.27837830781936646, -0.692378044128418], [-0.20878374576568604, -0.8192834854125977], [-0.15658780932426453, -0.9144626259803772], [-0.1174408569931984, -0.985846996307373], [-0.08444035798311234, -0.9964285492897034], [-0.06035855412483215, -0.9981767535209656], [-0.04312930256128311, -0.9990695118904114]]"
2,agent_0,14.717249941624015,0,150,28.841457,1.1313708498984762,0.03922724276739209,0,7,0.04666666666666667,1,ppo,0,0,2,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.0, 0.6937500238418579], [-0.0, 0.8203125], [-0.0, 0.915234386920929], [-0.0, 0.9864257574081421], [-0.0, 1.0], [-0.0, 1.0], [-0.0, 1.0], [0.30000001192092896, 0.75], [0.5249999761581421, 0.5625], [0.6937500238418579, 0.421875], [0.8203125, 0.31640625], [0.915234386920929, 0.2373046875], [0.9841098785400391, 0.17756065726280212], [0.9918716549873352, 0.1272423416376114], [0.7439037561416626, 0.3954317569732666], [0.8579277992248535, 0.29657381772994995], [0.6434458494186401, 0.5224303603172302], [0.7825843691825867, 0.39182278513908386], [0.5869383215904236, 0.5938670635223389], [0.7402037382125854, 0.44540029764175415], [0.5551527738571167, 0.6340502500534058], [0.4163645803928375, 0.4755376875400543], [0.6122734546661377, 0.35665324330329895], [0.7592051029205322, 0.2674899399280548], [0.5694038271903992, 0.5006174445152283], [0.4270528554916382, 0.3754630982875824], [0.6202896237373352, 0.2815973162651062], [0.4652172327041626, 0.5111979842185974], [0.34891292452812195, 0.38339850306510925], [0.5616846680641174, 0.28754886984825134], [0.7212635278701782, 0.2156616449356079], [0.5409476161003113, 0.4617462456226349], [0.40571072697639465, 0.34630969166755676], [0.6042830348014832, 0.2597322463989258], [0.7532122731208801, 0.19479919970035553], [0.5649092197418213, 0.4460994005203247], [0.42368191480636597, 0.33457455039024353], [0.6177614331245422, 0.25093090534210205], [0.7633211016654968, 0.18819817900657654], [0.5724908113479614, 0.141148641705513], [0.7293680906295776, 0.10586147755384445], [0.5470260977745056, 0.37939611077308655], [0.410269558429718, 0.2845470905303955], [0.5926439762115479, 0.16440744698047638], [0.37196022272109985, 0.2159009575843811], [0.1918281614780426, -0.06466719508171082], [0.39972248673439026, -0.1310306191444397], [0.5997918844223022, -0.09827297180891037], [0.4498439133167267, 0.22629527747631073], [0.3373829424381256, 0.4697214663028717], [0.2530371844768524, 0.352291077375412], [0.1897778958082199, 0.2642183303833008], [0.4423334300518036, 0.1981637328863144], [0.3317500650882721, 0.1486228108406067], [0.5488125681877136, 0.11146710067987442], [0.411609411239624, 0.08360032737255096], [0.608707070350647, 0.06270024180412292], [0.45653030276298523, 0.34702518582344055], [0.3423977196216583, 0.260268896818161], [0.25679829716682434, 0.19520166516304016], [0.4759191870689392, 0.12977957725524902], [0.6569393873214722, 0.09733466804027557], [0.4926559627056122, 0.0729810893535614], [0.12236946076154709, 0.2330191731452942], [-0.1392606496810913, 0.08956628292798996], [0.19555450975894928, 0.06717471033334732], [0.44666588306427, 0.05038103461265564], [0.6349993944168091, 0.03778577595949173], [0.4762495458126068, 0.3283393383026123], [0.3571871817111969, 0.24625450372695923], [0.2678903639316559, 0.18469087779521942], [0.2009177803993225, 0.13851815462112427], [0.45068833231925964, 0.1038886159658432], [0.33801624178886414, 0.0779164656996727], [0.5535080432891846, 0.05843620002269745], [0.26299774646759033, -0.026852678507566452], [0.2191743552684784, -0.47666338086128235], [0.29937034845352173, -0.5625527501106262], [0.2245277613401413, -0.1219145730137825], [0.16839581727981567, 0.20856407284736633], [0.12629686295986176, 0.15642304718494415], [0.09472264349460602, 0.41731730103492737], [0.07104198634624481, 0.31298795342445374], [0.05328148975968361, 0.2347409725189209], [0.33996111154556274, 0.17605572938919067], [0.25497084856033325, 0.132041797041893], [0.4912281334400177, 0.09903135150671005], [0.36842110753059387, 0.07427351176738739], [0.2763158082962036, 0.05570513382554054], [-0.09276313334703445, 0.04177885130047798], [-0.36957234144210815, 0.03133413940668106], [-0.2771792709827423, -0.2764993906021118], [-0.20788444578647614, -0.5073745250701904], [-0.1559133380651474, -0.6805309057235718], [-0.11693499982357025, -0.8103981614112854], [-0.08770125359296799, -0.9077986478805542], [-0.06577593833208084, -0.9808489680290222], [-0.04758046939969063, -0.998867392539978], [-0.033993907272815704, -0.999422013759613], [-0.024284226819872856, -0.9997050762176514], [-0.01734692044556141, -0.9998495578765869], [-0.012391038239002228, -0.9999232292175293], [-0.00929327867925167, -0.449942409992218], [-0.006969959009438753, -0.03745681419968605], [-0.005227468907833099, 0.27190738916397095], [-0.0039206016808748245, 0.5039305686950684], [-0.0029404512606561184, 0.6779478788375854], [-0.0022053385619074106, 0.8084609508514404], [-0.001654003863222897, 0.9063457250595093], [-0.0012405029265210032, 0.6797592639923096], [-0.000930377165786922, 0.8098194599151611], [-0.0006977829034440219, 0.6073645949363708], [-0.0005233375122770667, 0.7555234432220459], [-0.00039250313420780003, 0.5666425824165344], [-0.0002945279411505908, 0.42498189210891724], [-0.00022903215722180903, 0.6187353134155273], [-0.000172031854162924, 0.46405139565467834], [-0.00013858609599992633, 0.34803736209869385], [-0.00012522138422355056, 0.26102808117866516], [-0.0001067263656295836, 0.4957723021507263], [-8.475434151478112e-05, 0.371830016374588], [-6.514840060845017e-05, 0.27887284755706787], [-4.944176544086076e-05, 0.20915478467941284], [0.2999626696109772, 0.1568661630153656], [0.22497187554836273, 0.11764965951442719], [0.3217122554779053, 0.1555834859609604], [-0.05047735944390297, 0.3135661482810974], [-0.16940197348594666, 0.3358832895755768], [-0.1270514726638794, 0.2519124746322632], [0.20471139252185822, 0.1889343410730362], [0.15353354811668396, 0.14170075953006744], [0.41515016555786133, 0.10627556592226028], [0.311362624168396, 0.07970667630434036], [0.5335219502449036, 0.05978000909090042], [0.40014147758483887, 0.04483500495553017], [0.6001061201095581, 0.0336262546479702], [0.15007957816123962, 0.025219690054655075], [-0.18744032084941864, 0.01891476847231388], [-0.14058023691177368, -0.28581392765045166], [-0.10543517768383026, -0.5143604278564453], [-0.079076386988163, -0.6857703328132629], [-0.0593072883784771, -0.8143277764320374], [-0.04448046535253525, -0.9107457995414734], [-0.033360350877046585, -0.9830593466758728], [-0.02411367930471897, -0.9997092485427856], [-0.017225079238414764, -0.999851644039154], [-0.012303999625146389, -0.9999243021011353]]"
2,agent_1,115.47003316474469,1,150,24.051947,1.1313708498984762,0.047038639609163345,0,6,0.04,1,ppo,0,0,2,"[[0.0, 0.0], [0.0, 0.30000001192092896], [0.0, 0.5249999761581421], [0.0, 0.6937500238418579], [0.0, 0.8203125], [0.0, 0.915234386920929], [0.0, 0.9864257574081421], [0.0, 1.0], [0.0, 1.0], [0.0, 0.75], [0.0, 0.862500011920929], [0.30000001192092896, 0.6468750238418579], [0.22499999403953552, 0.78515625], [0.16875000298023224, 0.888867199420929], [0.12656250596046448, 0.6666504144668579], [0.3949218690395355, 0.49998778104782104], [0.29619139432907104, 0.6749908328056335], [0.522143542766571, 0.506243109703064], [0.691607654094696, 0.37968236207962036], [0.5187057256698608, 0.5847617387771606], [0.389029324054718, 0.43857133388519287], [0.5917719602584839, 0.32892850041389465], [0.7438290119171143, 0.2466963678598404], [0.5578717589378357, 0.48502227663993835], [0.4184038043022156, 0.36376670002937317], [0.6138028502464294, 0.2728250324726105], [0.7603521347045898, 0.20461876690387726], [0.5702641010284424, 0.4534640908241272], [0.4276980757713318, 0.3400980532169342], [0.6207735538482666, 0.25507354736328125], [0.46558016538619995, 0.4913051724433899], [0.34918513894081116, 0.3684788644313812], [0.5618888735771179, 0.2763591408729553], [0.7214166522026062, 0.20726937055587769], [0.5410624742507935, 0.455452024936676], [0.4057968556880951, 0.3415890038013458], [0.3043476343154907, 0.25619176030158997], [0.5282607078552246, 0.19214382767677307], [0.6961955428123474, 0.1441078633069992], [0.5221466422080994, 0.1080809012055397], [0.6916099786758423, 0.08106067776679993], [0.5187075138092041, 0.3607954978942871], [0.3890306353569031, 0.27059662342071533], [0.2917729616165161, 0.2029474675655365], [0.5188297033309937, 0.15221060812473297], [0.3891223073005676, 0.11415795236825943], [0.6068999171257019, 0.13462132215499878], [0.5276976823806763, 0.3083706200122833], [0.4829152822494507, 0.45787087082862854], [0.40633508563041687, 0.4259333908557892], [0.30475130677223206, 0.3194500505924225], [0.22856348752975464, 0.23958753049373627], [0.17142261564731598, 0.1796906441450119], [0.42856696248054504, 0.13476797938346863], [0.3214252293109894, 0.10107599198818207], [0.5410689115524292, 0.07580699026584625], [0.4058016836643219, 0.05685524269938469], [0.604351282119751, 0.04264143481850624], [0.45326346158981323, 0.03198107331991196], [0.6399475932121277, 0.023985806852579117], [0.47996068000793457, 0.017989354208111763], [0.3599705100059509, 0.01349201612174511], [0.569977879524231, 0.010119013488292694], [0.44416293501853943, 0.024210933595895767], [0.33312222361564636, 0.018158216029405594], [0.5498902201652527, 0.013638569973409176], [0.6595401763916016, 0.13194558024406433], [0.725692868232727, 0.18415728211402893], [0.5442696809768677, 0.1381179541349411], [0.40820226073265076, 0.10358846932649612], [0.30615168809890747, 0.07769135385751724], [0.2296137660741806, 0.05826851353049278], [0.17221032083034515, 0.04370138421654701], [0.12915773689746857, 0.3327760398387909], [0.09686830639839172, 0.24958202242851257], [0.07265122979879379, 0.18718652427196503], [0.054488424211740494, 0.14038988947868347], [0.04087044671177864, 0.10529356449842453], [0.4827861487865448, 0.14965000748634338], [0.6401635408401489, 0.5687613487243652], [0.6451330780982971, 0.6316262483596802], [0.48384982347488403, 0.47371968626976013], [0.36288735270500183, 0.3552897572517395], [0.27216553688049316, 0.2664673328399658], [0.20412413775920868, 0.19985049962997437], [0.1530930995941162, 0.14988787472248077], [0.11481983214616776, 0.11241590231657028], [0.08611487597227097, 0.08431192487478256], [0.06458615511655807, 0.06323394924402237], [0.04843961447477341, 0.04742546007037163], [0.036329712718725204, 0.035569094121456146], [-0.27275270223617554, 0.02667682059109211], [-0.20456454157829285, -0.27999237179756165], [-0.15342339873313904, -0.5099942684173584], [-0.11506754904985428, -0.6824957132339478], [-0.08630066365003586, -0.8118717670440674], [-0.06472549587488174, -0.9089038372039795], [-0.04854412376880646, -0.9816778898239136], [-0.035112518817186356, -0.9993833899497986], [-0.025083526968955994, -0.9996853470802307], [-0.017917955294251442, -0.9998394846916199], [-0.012798959389328957, -0.9999181032180786], [-0.00914226658642292, -0.9999582171440125], [-0.006530245766043663, -0.9999786615371704], [-0.004664481617510319, -0.9999890923500061], [-0.003498361213132739, -0.4499918520450592], [-0.0026237708516418934, -0.037493880838155746], [-0.001967828255146742, 0.2718795835971832], [-0.0014758711913600564, 0.503909707069397], [-0.0011069034226238728, 0.6779322624206543], [-0.0008301775087602437, 0.8084492087364197], [-0.000622633146122098, 0.9063369035720825], [-0.0004669748595915735, 0.6797526478767395], [-0.00035023115924559534, 0.5098145008087158], [-0.0002626733621582389, 0.6823608875274658], [-0.00019700467237271369, 0.5117706656455994], [-0.00014775349700357765, 0.38382798433303833], [-0.0001106645431718789, 0.5878710150718689], [-7.486220420105383e-05, 0.4409044086933136], [-5.588891508523375e-05, 0.33067837357521057], [-3.235447729821317e-05, 0.24800996482372284], [-2.9840496154065477e-06, 0.18600742518901825], [1.0572292922006454e-05, 0.43950432538986206], [1.2638784937735181e-05, 0.32962745428085327], [1.106173476728145e-05, 0.2472202479839325], [8.876766514731571e-06, 0.18541502952575684], [6.904843303345842e-06, 0.13906119763851166], [5.301977580529638e-06, 0.10429586470127106], [0.44702064990997314, 0.010875662788748741], [0.6270270347595215, -0.18872180581092834], [0.6018142104148865, 0.05774999037384987], [0.45136067271232605, 0.04331248998641968], [0.33852049708366394, 0.03248436748981476], [0.25389036536216736, 0.024363277480006218], [0.19041778147220612, 0.018272457644343376], [0.14281333982944489, 0.013704342767596245], [0.10711000114679337, 0.010278257541358471], [0.08033250272274017, 0.0077086929231882095], [-0.23975062370300293, 0.005781519692391157], [-0.47981297969818115, 0.004336139652878046], [-0.6598597168922424, 0.0032521048560738564], [-0.494894802570343, -0.2975609302520752], [-0.37117108702659607, -0.5231707096099854], [-0.27837830781936646, -0.692378044128418], [-0.20878374576568604, -0.8192834854125977], [-0.15658780932426453, -0.9144626259803772], [-0.1174408569931984, -0.985846996307373], [-0.08444035798311234, -0.9964285492897034], [-0.06035855412483215, -0.9981767535209656], [-0.04312930256128311, -0.9990695118904114]]"
