episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,100.65189262623441,1,15,2.8628447,0.8,0.2794423317619173,40,2,0.13333333333333333,2,ppo,48,0,6,"[[0.0, 0.0], [0.0, -0.30000001192092896], [0.0, -0.5249999761581421], [0.0, -0.6937500238418579], [-3.781989633036172e-30, -0.8203125], [-2.8364921307375807e-30, -0.915234386920929], [-2.1273690510334115e-30, -0.38642579317092896], [-1.5955268823146067e-30, 0.010180664248764515], [-1.196645161735955e-30, 0.0076354979537427425], [-0.30000001192092896, 0.005726623348891735], [-0.5249999761581421, 0.004294967744499445], [-0.6937500238418579, 0.003221225691959262], [-0.8203096389770508, 0.0024134425912052393], [-0.9993784427642822, 0.035252079367637634], [-0.9996828436851501, 0.02518324926495552], [-0.9998381733894348, 0.017989199608564377]]"
1,agent_1,94.43946981570107,1,15,5.1053176,0.8,0.1566993601252757,9,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.5371300578117371, 0.0], [-0.7028475403785706, 3.496994961483774e-18], [-0.8271356821060181, 2.622746324510407e-18], [-0.6203517317771912, -0.30000001192092896], [-0.4652637839317322, -0.5249999761581421], [0.30834391713142395, -0.6655991077423096], [0.8917396664619446, -0.4525487720966339], [0.9254763126373291, -0.3788054287433624], [0.6941072344779968, -0.584104061126709], [0.5205804109573364, -0.7380780577659607], [0.3904324769973755, -0.2535560727119446], [0.8897819519042969, 0.05830204114317894], [0.6673364639282227, 0.3437265455722809], [0.800502359867096, 0.25779488682746887]]"
1,agent_2,98.32703596355456,1,15,2.8043492,0.8,0.2852711796925991,4,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, 0.0], [0.2371300756931305, -0.30000001192092896], [0.17784754931926727, -0.5249999761581421], [0.13338567316532135, -0.6937500238418579], [0.10003925114870071, -0.8203125], [0.07502944022417068, -0.915234386920929], [0.3562720715999603, -0.6864258050918579], [0.5672040581703186, -0.514819324016571], [0.7254030704498291, -0.3861145079135895], [0.844052255153656, -0.2895858883857727], [0.9330279231071472, -0.21719661355018616], [0.8939831256866455, -0.4139365553855896], [0.933290421962738, -0.35912254452705383], [0.9655867218971252, -0.26008132100105286], [0.9823426008224487, -0.18709099292755127]]"
1,agent_3,91.69999503203461,1,15,4.462213,0.8,0.17928323747355054,26,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.30000001192092896, 0.0], [-0.22499999403953552, 0.30000001192092896], [-0.4646953344345093, 0.22499999403953552], [-0.6485214829444885, 0.16875000298023224], [-0.7863911390304565, 0.12656250596046448], [-0.889793336391449, 0.09492187201976776], [-0.9673449993133545, 0.07119140774011612], [-0.9986473321914673, 0.05199500173330307], [0.046200476586818695, 0.040117837488651276], [-0.9973072409629822, 0.07333698123693466], [-0.992205023765564, 0.12461640685796738], [-0.9958422780036926, 0.09109446406364441], [-0.7468816637992859, 0.36832085251808167], [-0.560161292552948, 0.5762406587600708], [-0.41582390666007996, 0.7331305146217346]]"
1,agent_4,92.22354251858096,1,15,4.334836,0.8,0.18455138761012496,26,2,0.13333333333333333,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.5371300578117371, 0.0], [-0.7069022059440613, 0.0], [-0.8301766514778137, -1.0624648999633766e-18], [-0.9226325154304504, -7.968486749725324e-19], [-0.9919742941856384, -5.9758924061221015e-19], [0.08148519694805145, -8.926603621916234e-17], [-1.0, 1.525786176514944e-15], [-1.0, 2.2376353123654182e-15], [-1.0, 1.6465648162221715e-15], [-0.75, 0.30000001192092896], [-0.5625, 0.5249999761581421], [-0.421875, 0.6937500238418579], [-0.31640625, 0.8203125], [-0.24160173535346985, 0.914284348487854]]"
1,agent_5,90.37504075623406,1,15,4.861409,0.8,0.16456133791147406,40,1,0.06666666666666667,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, 0.0], [0.5371300578117371, 0.0], [0.7028475403785706, 0.0], [0.8271356821060181, -0.0], [0.9203517436981201, 0.0], [0.9902637600898743, 2.3127828752435055e-23], [-0.07008504867553711, 1.7345860125843166e-23], [1.0, 2.5494743035453515e-15], [1.0, 3.4655995165489483e-15], [0.735434889793396, 3.380067188326393e-15], [0.25157615542411804, 2.535050391244795e-15], [-0.11131787300109863, 1.9012878463731554e-15], [-0.38348841667175293, 1.4259657789007481e-15], [-0.5876163244247437, 1.0694743871151203e-15], [-0.7407122254371643, 8.021057903363402e-16]]"
2,agent_0,100.65189262623441,1,15,2.8628447,0.8,0.2794423317619173,40,2,0.13333333333333333,2,ppo,48,0,6,"[[0.0, 0.0], [0.0, -0.30000001192092896], [0.0, -0.5249999761581421], [0.0, -0.6937500238418579], [-3.781989633036172e-30, -0.8203125], [-2.8364921307375807e-30, -0.915234386920929], [-2.1273690510334115e-30, -0.38642579317092896], [-1.5955268823146067e-30, 0.010180664248764515], [-1.196645161735955e-30, 0.0076354979537427425], [-0.30000001192092896, 0.005726623348891735], [-0.5249999761581421, 0.004294967744499445], [-0.6937500238418579, 0.003221225691959262], [-0.8203096389770508, 0.0024134425912052393], [-0.9993784427642822, 0.035252079367637634], [-0.9996828436851501, 0.02518324926495552], [-0.9998381733894348, 0.017989199608564377]]"
2,agent_1,94.43946981570107,1,15,5.1053176,0.8,0.1566993601252757,9,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.5371300578117371, 0.0], [-0.7028475403785706, 3.496994961483774e-18], [-0.8271356821060181, 2.622746324510407e-18], [-0.6203517317771912, -0.30000001192092896], [-0.4652637839317322, -0.5249999761581421], [0.30834391713142395, -0.6655991077423096], [0.8917396664619446, -0.4525487720966339], [0.9254763126373291, -0.3788054287433624], [0.6941072344779968, -0.584104061126709], [0.5205804109573364, -0.7380780577659607], [0.3904324769973755, -0.2535560727119446], [0.8897819519042969, 0.05830204114317894], [0.6673364639282227, 0.3437265455722809], [0.800502359867096, 0.25779488682746887]]"
2,agent_2,100.75663231482758,1,15,2.8043492,0.8,0.2852711796925991,4,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, 0.0], [0.2371300756931305, -0.30000001192092896], [0.17784754931926727, -0.5249999761581421], [0.13338567316532135, -0.6937500238418579], [0.10003925114870071, -0.8203125], [0.07502944022417068, -0.915234386920929], [0.3562720715999603, -0.6864258050918579], [0.5672040581703186, -0.514819324016571], [0.7254030704498291, -0.3861145079135895], [0.844052255153656, -0.2895858883857727], [0.9330279231071472, -0.21719661355018616], [0.8939831256866455, -0.4139365553855896], [0.933290421962738, -0.35912254452705383], [0.9655867218971252, -0.26008132100105286], [0.9823426008224487, -0.18709099292755127]]"
2,agent_3,91.69999503203461,1,15,4.462213,0.8,0.17928323747355054,26,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.30000001192092896, 0.0], [-0.22499999403953552, 0.30000001192092896], [-0.4646953344345093, 0.22499999403953552], [-0.6485214829444885, 0.16875000298023224], [-0.7863911390304565, 0.12656250596046448], [-0.889793336391449, 0.09492187201976776], [-0.9673449993133545, 0.07119140774011612], [-0.9986473321914673, 0.05199500173330307], [0.046200476586818695, 0.040117837488651276], [-0.9973072409629822, 0.07333698123693466], [-0.992205023765564, 0.12461640685796738], [-0.9958422780036926, 0.09109446406364441], [-0.7468816637992859, 0.36832085251808167], [-0.560161292552948, 0.5762406587600708], [-0.41582390666007996, 0.7331305146217346]]"
