episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,99.80673381541811,1,17,3.7059677,0.8,0.21586804645278504,30,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, -0.30000001192092896], [-0.0, -0.5249999761581421], [-0.0, -0.6937500238418579], [-0.0, -0.8203125], [-0.0, -0.915234386920929], [-0.0, -0.38642579317092896], [-0.0, 0.010180664248764515], [-0.0, 0.30763548612594604], [-0.0, 0.5307266116142273], [-0.0, 0.6980449557304382], [0.30000001192092896, 0.5235337018966675], [0.5249999761581421, 0.392650306224823], [0.6937500238418579, 0.29448771476745605], [0.8203125, 0.22086578607559204], [0.915234386920929, 0.16564933955669403], [0.9864257574081421, 0.12423700839281082], [0.996009111404419, 0.08925193548202515]]"
1,agent_1,98.89433578801075,1,17,5.074319,0.8,0.1576566270279576,5,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, -0.0], [-0.5371300578117371, -0.0], [-0.7028475403785706, 3.496994961483774e-18], [-0.8271356821060181, 2.622746324510407e-18], [-0.9203517436981201, 1.967059691684017e-18], [-0.9902637600898743, 1.4751791185736202e-18], [0.05169868841767311, -0.30000001192092896], [-0.9132108092308044, -0.4074873924255371], [-0.7553243637084961, -0.6553511619567871], [-0.6967381834983826, -0.5719084143638611], [-0.5225536227226257, -0.428931325674057], [-0.3919152319431305, -0.32169848680496216], [0.006063587032258511, -0.24127386510372162], [0.3045476973056793, -0.18095539510250092], [0.528410792350769, -0.13571655750274658], [0.6963080763816833, -0.10178741067647934], [0.8222310543060303, -0.07634055614471436]]"
1,agent_2,96.82999999999994,1,17,2.4839249,0.8,0.322070933400497,0,9,0.5294117647058824,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, -0.0], [0.5371300578117371, -0.0], [0.7028475403785706, 3.496994961483774e-18], [0.8271356821060181, 2.622746324510407e-18], [0.9203517436981201, 1.967059691684017e-18], [0.9902637600898743, 1.4751791185736202e-18], [0.24830131232738495, -6.248560357829079e-15], [1.0, -1.6682615439902668e-14], [1.0, -1.7189058133131908e-14], [1.0, -1.2280165931713178e-14], [1.0, -8.771547094080841e-15], [1.0, -6.265390902491022e-15], [1.0, -4.475279095060309e-15], [1.0, -3.196628015796608e-15], [1.0, -2.2833056348154756e-15], [1.0, -1.630932717301475e-15], [1.0, -1.164951940929625e-15]]"
1,agent_3,96.48073840785311,1,17,3.7743104,0.8,0.21195925234695706,2,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.0, 0.39375001192092896], [-0.0, 0.2953124940395355], [-0.0, 0.22148437798023224], [-0.0, 0.46611326932907104], [0.30000001192092896, 0.3495849668979645], [0.22499999403953552, -0.037811279296875], [0.46875, -0.02835845947265625], [0.651562511920929, -0.021268844604492188], [0.7886718511581421, -0.01595163345336914], [0.8915039300918579, -0.011963725090026855], [0.9686279296875, -0.008972793817520142], [0.9999784827232361, -0.0065559097565710545], [0.4723541736602783, 0.34443339705467224], [0.7527348399162292, 0.6583238244056702], [0.8451710343360901, 0.5344959497451782]]"
1,agent_4,98.4721676474147,1,17,5.408803,0.8,0.14790703267418856,32,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, -0.0], [-0.5371300578117371, -0.0], [-0.7028475403785706, -3.496994961483774e-18], [-0.8271356821060181, -2.622746324510407e-18], [-0.9203517436981201, -1.967059691684017e-18], [-0.9902637600898743, -1.475294820461801e-18], [0.05169868841767311, -1.1064711153463508e-18], [-1.0, -5.620158730802726e-19], [-0.9891194701194763, 0.1471146196126938], [-0.926313042640686, 0.3767547309398651], [-0.6947348117828369, 0.5825660824775696], [-0.22105109691619873, 0.436924546957016], [0.1342116892337799, 0.3276934027671814], [0.4006587564945221, 0.24577005207538605], [0.6004940867424011, 0.18432754278182983], [0.7503705620765686, 0.13824565708637238], [0.8627778887748718, 0.10368423908948898]]"
1,agent_5,97.38026358731307,1,17,4.7143903,0.8,0.1696932058757577,6,2,0.11764705882352941,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, -0.0], [0.5371300578117371, -0.0], [0.7028475403785706, -3.496994961483774e-18], [0.8271356821060181, -2.622746324510407e-18], [0.9203517436981201, -1.967059691684017e-18], [0.9902637600898743, -1.475294820461801e-18], [0.24830131232738495, -1.1064711153463508e-18], [1.0, -4.87699847198189e-19], [1.0, -1.8134254719605883e-19], [1.0, -1.2948556061934384e-19], [0.75, 0.30000001192092896], [0.5625, 0.5249999761581421], [0.12187500298023224, 0.39375001192092896], [-0.20859375596046448, 0.2953124940395355], [-0.15644530951976776, 0.521484375], [-0.4173339903354645, 0.39111328125], [-0.6130005121231079, 0.2933349609375]]"
2,agent_0,101.45147862130386,1,17,3.7059677,0.8,0.21586804645278504,30,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, -0.30000001192092896], [-0.0, -0.5249999761581421], [-0.0, -0.6937500238418579], [-0.0, -0.8203125], [-0.0, -0.915234386920929], [-0.0, -0.38642579317092896], [-0.0, 0.010180664248764515], [-0.0, 0.30763548612594604], [-0.0, 0.5307266116142273], [-0.0, 0.6980449557304382], [0.30000001192092896, 0.5235337018966675], [0.5249999761581421, 0.392650306224823], [0.6937500238418579, 0.29448771476745605], [0.8203125, 0.22086578607559204], [0.915234386920929, 0.16564933955669403], [0.9864257574081421, 0.12423700839281082], [0.996009111404419, 0.08925193548202515]]"
2,agent_1,98.89433578801075,1,17,5.074319,0.8,0.1576566270279576,5,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.3069314658641815, -0.0], [-0.5371300578117371, -0.0], [-0.7028475403785706, 3.496994961483774e-18], [-0.8271356821060181, 2.622746324510407e-18], [-0.9203517436981201, 1.967059691684017e-18], [-0.9902637600898743, 1.4751791185736202e-18], [0.05169868841767311, -0.30000001192092896], [-0.9132108092308044, -0.4074873924255371], [-0.7553243637084961, -0.6553511619567871], [-0.6967381834983826, -0.5719084143638611], [-0.5225536227226257, -0.428931325674057], [-0.3919152319431305, -0.32169848680496216], [0.006063587032258511, -0.24127386510372162], [0.3045476973056793, -0.18095539510250092], [0.528410792350769, -0.13571655750274658], [0.6963080763816833, -0.10178741067647934], [0.8222310543060303, -0.07634055614471436]]"
2,agent_2,102.926732368322,1,17,2.4839249,0.8,0.322070933400497,0,9,0.5294117647058824,2,ppo,48,0,6,"[[0.0, 0.0], [0.3069314658641815, -0.0], [0.5371300578117371, -0.0], [0.7028475403785706, 3.496994961483774e-18], [0.8271356821060181, 2.622746324510407e-18], [0.9203517436981201, 1.967059691684017e-18], [0.9902637600898743, 1.4751791185736202e-18], [0.24830131232738495, -6.248560357829079e-15], [1.0, -1.6682615439902668e-14], [1.0, -1.7189058133131908e-14], [1.0, -1.2280165931713178e-14], [1.0, -8.771547094080841e-15], [1.0, -6.265390902491022e-15], [1.0, -4.475279095060309e-15], [1.0, -3.196628015796608e-15], [1.0, -2.2833056348154756e-15], [1.0, -1.630932717301475e-15], [1.0, -1.164951940929625e-15]]"
2,agent_3,98.64230861024376,1,17,3.7743104,0.8,0.21195925234695706,2,0,0.0,2,ppo,48,0,6,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.0, 0.39375001192092896], [-0.0, 0.2953124940395355], [-0.0, 0.22148437798023224], [-0.0, 0.46611326932907104], [0.30000001192092896, 0.3495849668979645], [0.22499999403953552, -0.037811279296875], [0.46875, -0.02835845947265625], [0.651562511920929, -0.021268844604492188], [0.7886718511581421, -0.01595163345336914], [0.8915039300918579, -0.011963725090026855], [0.9686279296875, -0.008972793817520142], [0.9999784827232361, -0.0065559097565710545], [0.4723541736602783, 0.34443339705467224], [0.7527348399162292, 0.6583238244056702], [0.8451710343360901, 0.5344959497451782]]"
