episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions_obstacle,collisions_agent,total_collisions,stationary_steps,congestion_ratio,discovery_steps,info_sharing_steps,communication_efficiency,group_success_rate,coordination_index,bottleneck_time,near_miss_events,safety_violations,risk_exposure_time,time_to_first_movement,exploration_time,exploration_ratio,waiting_time,scenario_id,algorithm,num_obstacles,num_exits,num_agents,initial_position,trajectory
1,agent_0,28.091847747589757,1,35,2.579774725353441,1.6964413531164095,0.6575928263984326,0,2,2,1,0.02857142857142857,20,1,0.5714285714285714,1.0,0.9987187515839031,0,10,12,0,1,19,0.5428571428571428,0,4,a2c,0,0,6,"[0.9130925241023815, -0.9830047060941662]","[[0.9130925241023815, -0.9830047060941662], [0.9130925241023815, -0.9830047060941662], [0.9130925241023815, -0.9530047060941662], [0.9130925241023815, -0.8990047060941662], [0.9130925241023815, -0.8258047060941661], [0.9130925241023815, -0.737244706094166], [0.9130925241023815, -0.6372447060941661], [0.9130925241023815, -0.5372447060941661], [0.9130925241023815, -0.4372447060941661], [0.9130925241023815, -0.3372447060941661], [0.9130925241023815, -0.23724470609416612], [0.9130925241023815, -0.1372447060941661], [0.9130925241023815, -0.03724470609416611], [0.9130925241023815, 0.0627552939058339], [0.9130925241023815, 0.1627552939058339], [0.9130925241023815, 0.2627552939058339], [0.9130925241023815, 0.36275529390583394], [0.9130925241023815, 0.4627552939058339], [0.9130925241023815, 0.5627552939058339], [0.9130925241023815, 0.6627552939058339], [0.8830925241023815, 0.742755293905834], [0.8290925241023814, 0.806755293905834], [0.7558925281888478, 0.8579552957867053], [0.6973325314580209, 0.8689152972914023], [0.6504845340733594, 0.8476832984951599], [0.6130061361656302, 0.8006976994581659], [0.5830234178394468, 0.7331092202285708], [0.5586486517960715, 0.6498196361920698], [0.5375105703308269, 0.5533504621985827], [0.5206001051586313, 0.5061751230037931], [0.5070717330208748, 0.49843485164796136], [0.4962490353106696, 0.522242634563296], [0.48759087714250543, 0.5712888608955637], [0.5106643506079741, 0.6105258419613779], [0.559123129380349, 0.6419154268140292]]"
1,agent_1,42.763209927335346,1,15,0.9886088890040603,0.6066916495585256,0.6136821712878953,0,0,0,1,0.06666666666666667,14,1,0.9333333333333333,1.0,0.9987187515839031,0,0,0,0,1,13,0.8666666666666667,0,4,a2c,0,0,6,"[0.618344740231423, 0.0988284968528772]","[[0.618344740231423, 0.0988284968528772], [0.618344740231423, 0.0988284968528772], [0.588344740231423, 0.0988284968528772], [0.534344740231423, 0.0988284968528772], [0.46114474023142293, 0.0988284968528772], [0.40258474023142293, 0.1288284968528772], [0.35573674023142293, 0.18282849685287722], [0.3182583402314229, 0.2560284968528772], [0.2882756202314229, 0.34458849685287724], [0.26513662191396636, 0.44187460458088096], [0.2766254232600011, 0.5197034907632839], [0.3158164643368289, 0.5819665997092063], [0.3771692971982912, 0.6317770868659442], [0.456251563487461, 0.6716254765913345], [0.5495173765187968, 0.7035041883716469]]"
1,agent_2,37.511574794001355,1,17,1.296719560786888,1.303375619312655,1.0051329977020844,0,3,3,1,0.058823529411764705,16,1,0.9411764705882353,1.0,0.9987187515839031,0,6,9,0,1,15,0.8823529411764706,0,4,a2c,0,0,6,"[-0.5508891496843658, 0.3338520241479248]","[[-0.5508891496843658, 0.3338520241479248], [-0.5508891496843658, 0.3338520241479248], [-0.5208891496843657, 0.3338520241479248], [-0.46688914968436573, 0.3338520241479248], [-0.39368914968436575, 0.3338520241479248], [-0.3051291496843657, 0.3338520241479248], [-0.2051291496843657, 0.3338520241479248], [-0.10512914968436571, 0.3338520241479248], [-0.0051291496843657025, 0.3338520241479248], [0.0948708503156343, 0.3338520241479248], [0.1948708503156343, 0.3338520241479248], [0.2948708503156343, 0.3338520241479248], [0.3948708503156343, 0.3338520241479248], [0.4741467070046053, 0.3647585680229359], [0.538929045935089, 0.41843784984003873], [0.5907549170794759, 0.491381275293721], [0.6622156139949855, 0.5497360156566669]]"
1,agent_3,38.30326956985411,1,17,1.300264641231978,1.3211156134631683,1.016035944968429,0,3,3,1,0.058823529411764705,16,1,0.9411764705882353,1.0,0.9987187515839031,0,6,9,0,1,15,0.8823529411764706,0,4,a2c,0,0,6,"[0.342800094805767, -0.5719098599607579]","[[0.342800094805767, -0.5719098599607579], [0.342800094805767, -0.5719098599607579], [0.342800094805767, -0.5419098599607579], [0.342800094805767, -0.4879098599607579], [0.342800094805767, -0.41470985996075793], [0.342800094805767, -0.3261498599607579], [0.342800094805767, -0.2261498599607579], [0.342800094805767, -0.1261498599607579], [0.342800094805767, -0.026149859960757887], [0.342800094805767, 0.07385014003924212], [0.342800094805767, 0.17385014003924212], [0.342800094805767, 0.27385014003924213], [0.342800094805767, 0.3738501400392421], [0.37352423811679597, 0.4529435961642311], [0.42674189918631233, 0.5172643143471283], [0.49931602804192543, 0.568720888893446], [0.5873753311264159, 0.6098861485305002]]"
1,agent_4,36.50477852010832,1,20,1.6018403151350713,1.4607184702854739,0.9119001791151088,0,2,2,1,0.05,18,1,0.9,1.0,0.9987187515839031,0,7,9,0,1,17,0.85,0,4,a2c,0,0,6,"[-0.720612140077667, 0.36005942152033965]","[[-0.720612140077667, 0.36005942152033965], [-0.720612140077667, 0.36005942152033965], [-0.690612140077667, 0.36005942152033965], [-0.636612140077667, 0.36005942152033965], [-0.5634121400776669, 0.36005942152033965], [-0.4748521400776669, 0.36005942152033965], [-0.3748521400776669, 0.36005942152033965], [-0.2748521400776669, 0.36005942152033965], [-0.1748521400776669, 0.36005942152033965], [-0.07485214007766688, 0.36005942152033965], [0.02514785992233312, 0.36005942152033965], [0.12514785992233313, 0.36005942152033965], [0.22514785992233313, 0.36005942152033965], [0.32514785992233314, 0.36005942152033965], [0.42514785992233317, 0.36005942152033965], [0.5251478599223331, 0.36005942152033965], [0.6051478599223332, 0.3900594215203397], [0.6691478599223333, 0.44405942152033967], [0.7203478599223333, 0.5172594215203397], [0.7613078599223333, 0.6058194215203396]]"
1,agent_5,3.5227423657782366,1,30,2.283981977738911,1.038123934996985,0.4545236981356147,0,0,0,1,0.03333333333333333,28,1,0.9333333333333333,1.0,0.9987187515839031,0,1,1,0,1,27,0.9,0,4,a2c,0,0,6,"[-0.3011312236970747, 0.97465902015485]","[[-0.3011312236970747, 0.97465902015485], [-0.3011312236970747, 0.97465902015485], [-0.27113122369707465, 0.97465902015485], [-0.21713122369707466, 0.97465902015485], [-0.14393122369707465, 0.97465902015485], [-0.05537122369707462, 0.97465902015485], [0.04462877630292539, 0.97465902015485], [0.1446287763029254, 0.97465902015485], [0.2446287763029254, 0.97465902015485], [0.34462877630292543, 0.97465902015485], [0.4446287763029254, 0.97465902015485], [0.5446287763029254, 0.97465902015485], [0.6446287763029254, 0.97465902015485], [0.7446287763029253, 0.97465902015485], [0.8446287763029253, 0.97465902015485], [0.9446287763029253, 0.97465902015485], [1.0446287763029254, 0.97465902015485], [1.1446287763029255, 0.97465902015485], [1.2446287763029256, 0.97465902015485], [1.2946287763029256, 0.97465902015485], [1.3046287763029256, 0.97465902015485], [1.2826287763029256, 0.97465902015485], [1.2350287763029255, 0.97465902015485], [1.1669487763029256, 0.97465902015485], [1.0824847763029255, 0.97465902015485], [0.9849135763029255, 0.97465902015485], [0.8849135763029256, 0.97465902015485], [0.8049135763029256, 0.9446590201548499], [0.7409135763029255, 0.8906590201548499], [0.6897135763029255, 0.8174590201548498]]"
2,agent_0,25.387386239234974,1,26,2.177532523494726,1.947257649867747,0.8942496283557637,0,2,2,1,0.038461538461538464,24,1,0.9230769230769231,1.0,0.9990196963542392,0,1,3,0,1,23,0.8846153846153846,0,4,a2c,0,0,6,"[-0.9846556656601049, -0.276600042559783]","[[-0.9846556656601049, -0.276600042559783], [-0.9846556656601049, -0.276600042559783], [-0.9546556656601048, -0.276600042559783], [-0.9006556656601048, -0.276600042559783], [-0.8274556656601048, -0.276600042559783], [-0.7388956656601047, -0.276600042559783], [-0.6388956656601047, -0.276600042559783], [-0.5388956656601047, -0.276600042559783], [-0.43889566566010474, -0.276600042559783], [-0.33889566566010476, -0.276600042559783], [-0.23889566566010476, -0.276600042559783], [-0.13889566566010475, -0.276600042559783], [-0.058895665660104735, -0.246600042559783], [0.005104334339895281, -0.19260004255978297], [0.0563043343398953, -0.11940004255978295], [0.09726433433989531, -0.030840042559782926], [0.1281664589776448, 0.06426547091274397], [0.18288815868784442, 0.1403498816907655], [0.2566655184560041, 0.20121741031318274], [0.3443984094435145, 0.2492063656984963], [0.43777725363019476, 0.28498892371716933], [0.5342370915917305, 0.311361251267734], [0.6114049619609591, 0.36245911330818575], [0.6731392582563419, 0.4333374029405472], [0.7225266952926482, 0.5200400346464363], [0.7594763141536827, 0.6129632592247101]]"
2,agent_1,-0.12628325610597924,1,1,0.0,0.06628325610597924,0.0,0,0,0,0,0.0,1,1,1.0,1.0,0.9990196963542392,0,0,0,0,1,0,0.0,0,4,a2c,0,0,6,"[0.7659762250851678, 0.6936275778920336]","[[0.7659762250851678, 0.6936275778920336]]"
2,agent_2,29.627495985762046,1,44,3.025899294774771,1.099364378296504,0.36331823078016007,0,43,43,2,0.045454545454545456,27,1,0.6136363636363636,1.0,0.9990196963542392,0,16,59,0,1,26,0.5909090909090909,0,4,a2c,0,0,6,"[-0.2346671905407376, 0.12120877754241688]","[[-0.2346671905407376, 0.12120877754241688], [-0.2346671905407376, 0.12120877754241688], [-0.2046671905407376, 0.12120877754241688], [-0.15066719054073757, 0.12120877754241688], [-0.07746719054073756, 0.12120877754241688], [0.01109280945926247, 0.12120877754241688], [0.11109280945926248, 0.12120877754241688], [0.21109280945926248, 0.12120877754241688], [0.3110928094592625, 0.12120877754241688], [0.4110928094592625, 0.12120877754241688], [0.49109280945926254, 0.15120877754241688], [0.5550928094592625, 0.2052087775424169], [0.6062928094592626, 0.2784087775424169], [0.6478097034683515, 0.36787328661200475], [0.7110232186756228, 0.43944489386767505], [0.7915940308414398, 0.4967021796722113], [0.8560506805740934, 0.5725080083158403], [0.9054970437717296, 0.6594278401525819], [0.9424289646639996, 0.7523581001285828], [1.0019745013778156, 0.8267023081093835], [1.0196109307488685, 0.8861776744940241], [1.0337200742457109, 0.9037579676017365], [1.0450073890431848, 0.8878222020879065], [1.0240372408811638, 0.8750735896768425], [0.9774289514485465, 0.8651392992543999], [0.9125069673297682, 0.8587653530879695], [0.8336624356899279, 0.8525384215709125], [0.7424800414114753, 0.8469452592890677], [0.6711871516709996, 0.812928169476302], [0.6156959285541611, 0.7554475108580558], [0.5723496528506778, 0.6789081531087979], [0.5381672166654616, 0.5871388656063868], [0.4808196441824641, 0.5133535914363304], [0.4348605886463458, 0.48418161704763363], [0.40032170140554124, 0.4905948426670342], [0.4053359382623474, 0.4932010532194473], [0.43627915737447526, 0.4964286844205811], [0.4886873233525902, 0.5002493324826192], [0.5640096468739035, 0.49989584119388886], [0.656517884052854, 0.49830948625098087], [0.7306228196368014, 0.5268204555163939], [0.7897391933297109, 0.5792601474604968], [0.8070322922840385, 0.6212119010157792], [0.7933816172408126, 0.651461344926348]]"
2,agent_3,29.894800397288297,1,48,3.354793500747075,1.4299104594287484,0.42622905377345083,0,42,42,1,0.020833333333333332,17,1,0.3541666666666667,1.0,0.9990196963542392,0,42,84,0,1,16,0.3333333333333333,0,4,a2c,0,0,6,"[-0.20478026974278563, -0.40725633232233394]","[[-0.20478026974278563, -0.40725633232233394], [-0.20478026974278563, -0.40725633232233394], [-0.20478026974278563, -0.3772563323223339], [-0.20478026974278563, -0.3232563323223339], [-0.17478026974278563, -0.2800563323223339], [-0.12078026974278562, -0.2454963323223339], [-0.047580269742785605, -0.2178483323223339], [0.04097973025721442, -0.19572993232233388], [0.11182773025721444, -0.14803521232233385], [0.16850613025721445, -0.07987943632233382], [0.21384885025721445, 0.004645184477666209], [0.28012302625721447, 0.07226488111766624], [0.3631423670572145, 0.12636063842966627], [0.4295578396972145, 0.19963724427926632], [0.5112825881457487, 0.25726593063444725], [0.576447122963079, 0.3331183096481667], [0.6262867151868154, 0.4198132636361103], [0.6635298674223901, 0.5126192311789242], [0.7230464322693333, 0.5868062008878834], [0.7995595327465381, 0.6455621979346385], [0.888715085891888, 0.6908533377231966], [0.9643189072056966, 0.756306085585679], [0.9948019642567434, 0.808668283875665], [0.9880773288577365, 0.8511451072974197], [0.9516272887279029, 0.8864114991433368], [0.8899685621462212, 0.9143782469694426], [0.8081297655130021, 0.9393438002409698], [0.7419076498226468, 0.9311695080787634], [0.688795673895787, 0.895086607845039], [0.6463007333050597, 0.8370089597570842], [0.6124721789583405, 0.7613278931223695], [0.5856356816400085, 0.6713862496973126], [0.5651252069865413, 0.5735122468697513], [0.5187978248134879, 0.49535679966035384], [0.48173591907504515, 0.46283244189283584], [0.4529793814030353, 0.466916332098164], [0.43363218011948146, 0.49908674521141794], [0.44716412367450203, 0.5243022039810222], [0.48459388777969703, 0.5478845807350664], [0.5422873207019533, 0.5680540440502255], [0.6181334772838023, 0.5843760869289305], [0.7088104025492815, 0.5974337212318944], [0.808295511924372, 0.6075684640814342], [0.8841379353005786, 0.6436022582788236], [0.9191661600263957, 0.6655252552100879], [0.9176322817422782, 0.6830252440296762], [0.8864051791149841, 0.6970252350853469], [0.8314234970131488, 0.7082252279298834]]"
