episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions,stationary_steps,congestion_ratio,scenario_id,algorithm,num_obstacles,num_exits,num_agents,trajectory
1,agent_0,101.34793281203645,1,10,1.2500371,0.7,0.5599833913007074,0,2,0.2,2,ppo,24,0,6,"[[0.0, 0.0], [0.0, -0.30000001192092896], [0.0, -0.5249999761581421], [0.0, -0.6937500238418579], [0.0, -0.8203125], [0.0, -0.915234386920929], [-0.00012870448699686676, -0.9864257574081421], [-0.00014421777450479567, -1.0], [-0.00012862439325544983, -1.0], [-0.00010731740621849895, -1.0], [-9.172626596409827e-05, -0.75]]"
1,agent_1,96.44407838716491,1,10,2.9103758,0.7,0.24051876460074018,3,0,0.0,2,ppo,24,0,6,"[[0.0, 0.0], [-0.006931471638381481, -0.30000001192092896], [-0.012130076065659523, -0.5249999761581421], [-0.013152208179235458, -0.6937500238418579], [-0.3112500309944153, -0.520312488079071], [-0.5338287949562073, -0.3902343809604645], [-0.7003715634346008, -0.29267579317092896], [-0.8252786993980408, -0.21950682997703552], [-0.9189590215682983, -0.16463012993335724], [-0.9892187118530273, -0.12347257882356644], [0.09629282355308533, -0.08994144946336746]]"
1,agent_2,101.17825495011418,1,10,1.003422,0.7,0.6976127539022543,0,3,0.3,2,ppo,24,0,6,"[[0.0, 0.0], [0.006931471638381481, -0.30000001192092896], [0.012130076065659523, -0.5249999761581421], [0.013152208179235458, -0.6937500238418579], [0.011250036768615246, -0.8203125], [0.008828775025904179, -0.915234386920929], [0.006750285625457764, -0.9864257574081421], [0.004920166451483965, -0.9999879002571106], [0.003540024859830737, -0.9999937415122986], [0.002544035203754902, -0.9999967813491821], [0.0018278721254318953, -0.9999983310699463]]"
1,agent_3,101.50667572830483,1,10,1.6835188,0.7,0.41579578058342714,3,1,0.1,2,ppo,24,0,6,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.004054651129990816, 0.6937500238418579], [-0.0030409882310777903, 0.8203125], [-0.0022807412315160036, 0.915234386920929], [-0.0017105559818446636, 0.9864257574081421], [-0.0012337873922660947, 0.9999992251396179], [-0.0008812768501229584, 0.9999995827674866], [-0.30066096782684326, 0.7499997019767761], [-0.525495707988739, 0.5624997615814209]]"
1,agent_4,90.15145171913473,1,10,3.5215368,0.7,0.19877685066805248,0,0,0.0,2,ppo,24,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.5371300578117371, 0.0], [-0.7028475403785706, -3.496994961483774e-18], [-0.8271356821060181, -2.622746324510407e-18], [-0.9203517436981201, -1.967059691684017e-18], [-0.9902637600898743, -1.4752716594046495e-18], [0.07008504867553711, -1.1064537445534872e-18], [-0.9782496094703674, 0.20743109285831451], [-0.9980988502502441, 0.06163370981812477], [-0.9500212669372559, 0.312185138463974]]"
1,agent_5,88.24415048132722,1,10,4.776371,0.7,0.14655477970157263,4,0,0.0,2,ppo,24,0,6,"[[0.0, 0.0], [0.006931471638381481, 0.30000001192092896], [0.31213006377220154, 0.22499999403953552], [0.5381522178649902, 0.16875000298023224], [0.7036141753196716, 0.12656250596046448], [0.8277106285095215, 0.09492187201976776], [0.9207829833030701, 0.07119140774011612], [0.9905871152877808, 0.05339355021715164], [-0.3897545039653778, 0.3404698669910431], [0.8742990493774414, 0.4853876531124115], [0.2597416043281555, 0.9656781554222107]]"
2,agent_0,101.34793281203645,1,10,1.2500371,0.7,0.5599833913007074,0,2,0.2,2,ppo,24,0,6,"[[0.0, 0.0], [0.0, -0.30000001192092896], [0.0, -0.5249999761581421], [0.0, -0.6937500238418579], [0.0, -0.8203125], [0.0, -0.915234386920929], [-0.00012870448699686676, -0.9864257574081421], [-0.00014421777450479567, -1.0], [-0.00012862439325544983, -1.0], [-0.00010731740621849895, -1.0], [-9.172626596409827e-05, -0.75]]"
2,agent_1,96.44407838716491,1,10,2.9103758,0.7,0.24051876460074018,3,0,0.0,2,ppo,24,0,6,"[[0.0, 0.0], [-0.006931471638381481, -0.30000001192092896], [-0.012130076065659523, -0.5249999761581421], [-0.013152208179235458, -0.6937500238418579], [-0.3112500309944153, -0.520312488079071], [-0.5338287949562073, -0.3902343809604645], [-0.7003715634346008, -0.29267579317092896], [-0.8252786993980408, -0.21950682997703552], [-0.9189590215682983, -0.16463012993335724], [-0.9892187118530273, -0.12347257882356644], [0.09629282355308533, -0.08994144946336746]]"
2,agent_2,101.17825495011418,1,10,1.003422,0.7,0.6976127539022543,0,3,0.3,2,ppo,24,0,6,"[[0.0, 0.0], [0.006931471638381481, -0.30000001192092896], [0.012130076065659523, -0.5249999761581421], [0.013152208179235458, -0.6937500238418579], [0.011250036768615246, -0.8203125], [0.008828775025904179, -0.915234386920929], [0.006750285625457764, -0.9864257574081421], [0.004920166451483965, -0.9999879002571106], [0.003540024859830737, -0.9999937415122986], [0.002544035203754902, -0.9999967813491821], [0.0018278721254318953, -0.9999983310699463]]"
2,agent_3,101.50667572830483,1,10,1.6835188,0.7,0.41579578058342714,3,1,0.1,2,ppo,24,0,6,"[[0.0, 0.0], [-0.0, 0.30000001192092896], [-0.0, 0.5249999761581421], [-0.004054651129990816, 0.6937500238418579], [-0.0030409882310777903, 0.8203125], [-0.0022807412315160036, 0.915234386920929], [-0.0017105559818446636, 0.9864257574081421], [-0.0012337873922660947, 0.9999992251396179], [-0.0008812768501229584, 0.9999995827674866], [-0.30066096782684326, 0.7499997019767761], [-0.525495707988739, 0.5624997615814209]]"
2,agent_4,90.15145171913473,1,10,3.5215368,0.7,0.19877685066805248,0,0,0.0,2,ppo,24,0,6,"[[0.0, 0.0], [-0.3069314658641815, 0.0], [-0.5371300578117371, 0.0], [-0.7028475403785706, -3.496994961483774e-18], [-0.8271356821060181, -2.622746324510407e-18], [-0.9203517436981201, -1.967059691684017e-18], [-0.9902637600898743, -1.4752716594046495e-18], [0.07008504867553711, -1.1064537445534872e-18], [-0.9782496094703674, 0.20743109285831451], [-0.9980988502502441, 0.06163370981812477], [-0.9500212669372559, 0.312185138463974]]"
2,agent_5,89.81753742128564,1,10,4.776371,0.7,0.14655477970157263,4,0,0.0,2,ppo,24,0,6,"[[0.0, 0.0], [0.006931471638381481, 0.30000001192092896], [0.31213006377220154, 0.22499999403953552], [0.5381522178649902, 0.16875000298023224], [0.7036141753196716, 0.12656250596046448], [0.8277106285095215, 0.09492187201976776], [0.9207829833030701, 0.07119140774011612], [0.9905871152877808, 0.05339355021715164], [-0.3897545039653778, 0.3404698669910431], [0.8742990493774414, 0.4853876531124115], [0.2597416043281555, 0.9656781554222107]]"
