episode,agent_id,total_reward,success,evacuation_time,distance_travelled,direct_distance,path_efficiency,collisions_obstacle,collisions_agent,total_collisions,stationary_steps,congestion_ratio,discovery_steps,info_sharing_steps,communication_efficiency,group_success_rate,coordination_index,bottleneck_time,near_miss_events,safety_violations,risk_exposure_time,time_to_first_movement,exploration_time,exploration_ratio,waiting_time,scenario_id,algorithm,num_obstacles,num_exits,num_agents,initial_position,trajectory
1,agent_0,-3.922223236135733,1,18,0.9649087971500421,0.928381727467058,0.9621445365708443,0,6,6,3,0.16666666666666666,18,18,1.0,1.0,1.0,0,1,7,2,1,0,0.0,2,1,dqn,0,0,2,"[0.4250798106176781, -0.04931000434955579]","[[0.4250798106176781, -0.04931000434955579], [0.4250798106176781, -0.04931000434955579], [0.4250798106176781, -0.019310004349555786], [0.4250798106176781, 0.03468999565044422], [0.4250798106176781, 0.10788999565044424], [0.4250798106176781, 0.19644999565044427], [0.4250798106176781, 0.2964499956504443], [0.4250798106176781, 0.39644999565044425], [0.4250798106176781, 0.49644999565044423], [0.4550798106176781, 0.5764499956504443], [0.5090798106176782, 0.6404499956504444], [0.5822798106176782, 0.6916499956504444], [0.6408398106176783, 0.7026099956504444], [0.6576878106176782, 0.7113779956504444], [0.6988802717253667, 0.7186419817112433], [0.6993719320940974, 0.7229970041605248], [0.731133667261341, 0.7246305142046888], [0.7270824722677194, 0.7243988345317887]]"
1,agent_1,-2.5259251640401286,1,16,0.7489485237518193,0.6603892043774925,0.881755131940586,0,4,4,2,0.125,16,16,1.0,1.0,1.0,0,1,5,0,1,0,0.0,0,1,dqn,0,0,2,"[0.3944611412209271, 0.2787974143593446]","[[0.3944611412209271, 0.2787974143593446], [0.3944611412209271, 0.2787974143593446], [0.3944611412209271, 0.3087974143593446], [0.3944611412209271, 0.3627974143593446], [0.3944611412209271, 0.4359974143593446], [0.3944611412209271, 0.5245574143593446], [0.42446114122092715, 0.5954054143593446], [0.47846114122092714, 0.6520838143593446], [0.5516611412209271, 0.6974265343593447], [0.6102211412209272, 0.7037007103593447], [0.6570691412209272, 0.6787200511593446], [0.6945475412209272, 0.6887355237993447], [0.6945302612209272, 0.6967479019113446], [0.6945164372209273, 0.7331578044009446], [0.6667913169132388, 0.7620361403318257], [0.6770735291845081, 0.7865949754758881]]"
2,agent_0,-0.6181204115740718,1,5,0.12573052431864307,0.213112246772411,1.6949921105261083,0,0,0,1,0.2,5,5,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0,1,dqn,0,0,2,"[0.6236016446398922, 0.9195844887543285]","[[0.6236016446398922, 0.9195844887543285], [0.6236016446398922, 0.9195844887543285], [0.6536016446398922, 0.9195844887543285], [0.6776016446398923, 0.8895844887543285], [0.6968016446398922, 0.8355844887543284]]"
2,agent_1,-2.451138726980043,1,19,0.631463163830115,0.5714759012305757,0.9050027522814016,0,8,8,1,0.05263157894736842,19,19,1.0,1.0,1.0,0,3,11,0,1,0,0.0,0,1,dqn,0,0,2,"[0.329514969560154, 0.4756105090800322]","[[0.329514969560154, 0.4756105090800322], [0.329514969560154, 0.4756105090800322], [0.329514969560154, 0.5056105090800322], [0.35951496956015405, 0.5296105090800323], [0.3835149695601541, 0.5788105090800323], [0.4327149695601541, 0.6181705090800323], [0.5020749695601541, 0.6496585090800323], [0.5875629695601541, 0.6748489090800324], [0.655953369560154, 0.6650012290800323], [0.680665689560154, 0.6571230850800324], [0.7004355455601541, 0.6808205698800324], [0.6862514303601541, 0.6997785577200324], [0.7049041382001542, 0.7149449479920325], [0.6897706179031643, 0.7268829704678424], [0.7075479311352012, 0.7353145455022433], [0.691249471375387, 0.7406123048044233], [0.7079868201703401, 0.7427144880474621], [0.6904970551023161, 0.7423894170829616], [0.7061961520670108, 0.7396358786434206]]"
3,agent_0,-7.962160306804851,1,22,1.320845344067733,1.3075920773861507,0.9899660723027822,0,6,6,1,0.045454545454545456,22,22,1.0,1.0,1.0,0,0,6,0,1,0,0.0,0,1,dqn,0,0,2,"[-0.035917425324705654, -0.20550440022982697]","[[-0.035917425324705654, -0.20550440022982697], [-0.035917425324705654, -0.20550440022982697], [-0.035917425324705654, -0.17550440022982697], [-0.035917425324705654, -0.12150440022982696], [-0.035917425324705654, -0.048304400229826946], [-0.005917425324705648, 0.010255599770173068], [0.04808257467529436, 0.05710359977017308], [0.09128257467529437, 0.1245819997701731], [0.1558425746752944, 0.17856471977017313], [0.20749057467529441, 0.2517508957701732], [0.2788089746752944, 0.3102998365701732], [0.3358636946752944, 0.3871389892101732], [0.4115074706752945, 0.4486103113221732], [0.49937639200658945, 0.4963497359529193], [0.5928301650517752, 0.5319361421162132], [0.6375931834879238, 0.5604052670468482], [0.6734035982368427, 0.6131805669913563], [0.6720519300359777, 0.6554008069469627], [0.7008220607226727, 0.6894029991692241], [0.6916429176763339, 0.7186474280499937], [0.7166854528945081, 0.7413690547023718], [0.7080908820841825, 0.7582928586151575]]"
3,agent_1,-9.326521856650885,1,22,1.6465582996500598,1.5922525261821472,0.9670186148407535,0,6,6,1,0.045454545454545456,22,22,1.0,1.0,1.0,0,0,6,0,1,0,0.0,0,1,dqn,0,0,2,"[0.7553559334832642, -0.7916265310864476]","[[0.7553559334832642, -0.7916265310864476], [0.7553559334832642, -0.7916265310864476], [0.7553559334832642, -0.7616265310864476], [0.7553559334832642, -0.7076265310864476], [0.7553559334832642, -0.6344265310864475], [0.7553559334832642, -0.5458665310864474], [0.7553559334832642, -0.44586653108644747], [0.7553559334832642, -0.3458665310864475], [0.7553559334832642, -0.2458665310864475], [0.7553559334832642, -0.14586653108644748], [0.7553559334832642, -0.045866531086447476], [0.7553559334832642, 0.05413346891355253], [0.7553559334832642, 0.15413346891355253], [0.7553559334832642, 0.25413346891355254], [0.7553559334832642, 0.3541334689135526], [0.7553559334832642, 0.45413346891355255], [0.7253559334832642, 0.5341334689135526], [0.7013559334832642, 0.6281334689135527], [0.6523044682358773, 0.7031074686557764], [0.6452585436336626, 0.7610439933465949], [0.6672359542966456, 0.8080671295514873], [0.683446481811897, 0.8169391359245181]]"
4,agent_0,-4.772525595875777,1,18,0.9623845793791488,0.9686743201559551,1.0065355793427861,0,2,2,1,0.05555555555555555,18,18,1.0,1.0,1.0,0,1,3,0,1,0,0.0,0,1,dqn,0,0,2,"[-0.004527942074138647, 0.2604958489950675]","[[-0.004527942074138647, 0.2604958489950675], [-0.004527942074138647, 0.2604958489950675], [-0.004527942074138647, 0.29049584899506753], [0.02547205792586136, 0.31449584899506755], [0.04947205792586137, 0.36369584899506757], [0.09867205792586138, 0.4030558489950676], [0.1680320579258614, 0.4345438489950676], [0.2235200579258614, 0.4897342489950676], [0.2979104579258614, 0.5338865689950676], [0.38742277792586144, 0.5692084249950676], [0.4837666118399397, 0.5960014402553273], [0.5608416789712023, 0.587435852463535], [0.6225017326762123, 0.6105833822301012], [0.6418297756402204, 0.6291014060433542], [0.6572922100114268, 0.6739158250939565], [0.639662157508392, 0.7097673603344384], [0.6555581155059641, 0.7384485885268239], [0.6984354063424226, 0.7615782839960654]]"
4,agent_1,-9.162783895450682,1,27,1.3931100519095247,1.3359595757616798,0.9589763378208999,0,11,11,1,0.037037037037037035,27,27,1.0,1.0,1.0,0,1,12,0,1,0,0.0,0,1,dqn,0,0,2,"[-0.18381043981200906, -0.1038279740007102]","[[-0.18381043981200906, -0.1038279740007102], [-0.18381043981200906, -0.1038279740007102], [-0.18381043981200906, -0.0738279740007102], [-0.18381043981200906, -0.019827974000710194], [-0.18381043981200906, 0.05337202599928982], [-0.15381043981200906, 0.11193202599928984], [-0.09981043981200906, 0.15878002599928986], [-0.026610439812009043, 0.1962584259992899], [0.03194956018799097, 0.25624114599928993], [0.108797560187991, 0.3042273219992899], [0.17027596018799102, 0.37261626279928994], [0.24945868018799106, 0.42732741543929], [0.3128048561879911, 0.50109633755129], [0.39348179698799113, 0.56011147524089], [0.4829467114398063, 0.6047884165208097], [0.5772769965268051, 0.6379817489146133], [0.6227412245964041, 0.6645364148296562], [0.6289520826136825, 0.6855954346463574], [0.6635326232936505, 0.7015684453539736], [0.6611970558376249, 0.7143468539200665], [0.6890767333885582, 0.7240645570220945], [0.6808166022636704, 0.7309351818741266], [0.7037143005122587, 0.7344301033605901], [0.6911081950420516, 0.7351783402153351], [0.7110196339864295, 0.7331127659827247], [0.6962395308400513, 0.7289478109737766], [0.7147667691246699, 0.7230667382133193]]"
5,agent_0,-6.3119694060853995,1,22,1.4659108303179138,1.242876456430993,0.8478527006731024,0,3,3,1,0.045454545454545456,22,22,1.0,1.0,1.0,0,1,4,0,1,0,0.0,0,1,dqn,0,0,2,"[0.7678425856095066, -0.4424603762897954]","[[0.7678425856095066, -0.4424603762897954], [0.7678425856095066, -0.4424603762897954], [0.7678425856095066, -0.41246037628979537], [0.7678425856095066, -0.3584603762897954], [0.7678425856095066, -0.2852603762897954], [0.7678425856095066, -0.19670037628979536], [0.7678425856095066, -0.09670037628979536], [0.7678425856095066, 0.0032996237102046466], [0.7678425856095066, 0.10329962371020465], [0.7678425856095066, 0.20329962371020466], [0.7678425856095066, 0.3032996237102047], [0.7678425856095066, 0.40329962371020467], [0.7678425856095066, 0.5032996237102046], [0.7378425856095066, 0.5832996237102046], [0.7138425856095065, 0.6772996237102047], [0.6656357980779818, 0.7522677651026803], [0.6568530061010927, 0.8136917886921569], [0.6798267725195813, 0.8628310075637381], [0.6682057856543723, 0.9021423826610031], [0.688908996162205, 0.9335914827388151], [0.7054715645684713, 0.9287507628010647], [0.7187216192934842, 0.8948781868508644]]"
5,agent_1,-7.484729510792578,1,33,1.5973195739576618,1.1775678377853265,0.7372149299264387,0,13,13,1,0.030303030303030304,33,33,1.0,1.0,1.0,0,2,15,0,1,0,0.0,0,1,dqn,0,0,2,"[-0.3654349198708289, 0.6313955512684093]","[[-0.3654349198708289, 0.6313955512684093], [-0.3654349198708289, 0.6313955512684093], [-0.33543491987082885, 0.6313955512684093], [-0.28143491987082886, 0.6313955512684093], [-0.20823491987082884, 0.6313955512684093], [-0.11967491987082882, 0.6313955512684093], [-0.01967491987082881, 0.6313955512684093], [0.0803250801291712, 0.6313955512684093], [0.1803250801291712, 0.6313955512684093], [0.28032508012917123, 0.6313955512684093], [0.3803250801291712, 0.6313955512684093], [0.4803250801291712, 0.6313955512684093], [0.5803250801291712, 0.6313955512684093], [0.6603250801291711, 0.6013955512684093], [0.7243250801291712, 0.6073955512684093], [0.7445318676606959, 0.6124274098759337], [0.760914659637585, 0.6450033862864571], [0.7440208932190963, 0.671064167414876], [0.7305058800843053, 0.721912792317611], [0.6896938695764725, 0.7625916922397991], [0.6870442611702062, 0.7951348121775494], [0.6549245744451933, 0.8211693081277498], [0.6592288250651829, 0.8419969048879101], [0.6925898857078208, 0.8585638497036219], [0.6892787342219311, 0.8718174055561912], [0.7150125160066891, 0.8822022011556678], [0.7040972513478015, 0.8906016546155135], [0.7228108373765859, 0.8981758030298855], [0.7058966884601214, 0.9050337480455672], [0.7203537230623379, 0.9122608193652583], [0.7004638015433577, 0.919091427268462], [0.7132147352545928, 0.9261603772768441], [0.7225553559003309, 0.9025953987143385]]"
